time;position;velocity;acceleration
0.0;0.10046732010450979;0.008222517427340013;-7.471057940165093
0.01;0.099830194763451;-0.07688780514251563;-7.361394788911383
0.02;0.09777539480989156;-0.1385289106206368;-7.302143018106609
0.03;0.09598031618480987;-0.23300571963418165;-7.1781268228718575
0.04;0.09305502936823992;-0.28148990720664674;-6.997813267945231
0.05;0.08981363145847948;-0.36656096764793833;-6.776700617528849
0.06;0.08734260875185855;-0.4238707662432677;-6.42079336814264
0.07;0.08233225505055933;-0.4819907891620116;-6.111224555366309
0.08;0.07749433466694773;-0.5484362646305967;-5.653188799017453
0.09;0.07138014078682159;-0.6017937125384444;-5.169455416526884
0.1;0.06573529994080543;-0.6533676115036952;-4.76808524445405
0.11;0.058476097405639665;-0.6951590582392007;-4.185948388127394
0.12;0.051500364681623605;-0.7392491232881783;-3.7207736363959225
0.13;0.043338551048283026;-0.7770111770925876;-3.2168255970193993
0.14;0.03660606926142757;-0.8028509313234727;-2.5623219811431706
0.15;0.02869653284796732;-0.810847144316048;-2.0022637356919097
0.16;0.019787911487758554;-0.8477190494027818;-1.2712749286305114
0.17;0.011397830977158394;-0.8515100002014434;-0.7549136625923654
0.18;0.0017849655905506287;-0.8509845600525674;-0.04134519303058635
0.19;-0.006136379449280399;-0.8568765645768551;0.6127966472863071
0.2;-0.014153741232864938;-0.8522680974882502;1.1089800988762744
0.21;-0.02302267697065476;-0.8260226001212086;1.8326489535077866
0.22;-0.031755363684130844;-0.8060394989624404;2.2557459262746296
0.23;-0.038444061826882175;-0.7722245354595906;2.9554760035441023
0.24;-0.045672204792692676;-0.7444757453923503;3.5942203740916225
0.25;-0.053137723970180274;-0.7184434423950428;4.006819328621059
0.26;-0.06055033068720458;-0.6610135743862918;4.543623649124973
0.27;-0.06739769317342185;-0.6099354428915509;5.071082589412815
0.28;-0.07225981857942243;-0.5658704664394495;5.4033658950155665
0.29;-0.0780990391219972;-0.5065446708267333;5.766588087392313
0.3;-0.08282671108531285;-0.4453246462643551;6.221016873696779
0.31;-0.08699750041811484;-0.38508487305489614;6.524384903644771
0.32;-0.09070024851104531;-0.31827240910023985;6.738806196823171
0.33;-0.09330247445523919;-0.2612888025104488;6.924976467815605
0.34;-0.0953005419895375;-0.17920650159912863;7.125766298690716
0.35000000000000003;-0.09735115468792545;-0.1156372910004667;7.129915339336388
0.36;-0.098221208278415;-0.03717541541309895;7.248149838720854
0.37;-0.09866509312322894;0.04707069466993068;7.208488533365034
0.38;-0.09677899685346118;0.10827591257059549;7.269610723064411
0.39;-0.0964193510437129;0.1844692614569316;7.158713224940112
0.4;-0.09316248839855276;0.24613663904753386;6.9093124739235545
0.41000000000000003;-0.09195620624739453;0.3149981441597891;6.696829237252577
0.42;-0.0868660120420832;0.3795134997391919;6.459853350506679
0.43;-0.08386092295756692;0.4394260097715743;6.122364283119712
