time;position;velocity;acceleration
0.0;0.0993759091371332;-0.003904136160941769;-7.434670862086002
0.01;0.09903903879947339;-0.07833274605269079;-7.359131593601379
0.02;0.09877355198342079;-0.15027895342423905;-7.287164754805383
0.03;0.09774084657359286;-0.21702529846229468;-7.142469494822238
0.04;0.09458265643458151;-0.2901215680535131;-7.004288030365345
0.05;0.0903770771802611;-0.36820777877040384;-6.723231223479967
0.06;0.0865391536665435;-0.41850517499852935;-6.289596493653391
0.07;0.08208522303247266;-0.4931083523548803;-6.0146512351020895
0.08;0.07718352214739321;-0.5498751764533433;-5.683080562376999
0.09;0.07007538864630725;-0.6043915541873128;-5.235223579149691
0.1;0.06523642555742046;-0.6454705055832486;-4.6708144771300795
0.11;0.0588029239372548;-0.6907280082590228;-4.059738998330551
0.12;0.05143561887385631;-0.7345969305507156;-3.6249062104874907
0.13;0.04330111927506409;-0.7660482772559587;-3.1344878376128302
0.14;0.036619280303936984;-0.7984172549812176;-2.4602053338871315
0.15;0.02772267194527492;-0.8240701504121825;-1.9432965513152505
0.16;0.019902201093940166;-0.8361473351724622;-1.2713459261533475
0.17;0.011741121371673439;-0.843729510656237;-0.6959000832022798
0.18;0.002935331231250274;-0.844540151454713;-0.13063574548939294
0.19;-0.005280287148555657;-0.8437318417192199;0.5686933294098868
0.2;-0.014197594561584773;-0.8426205636099238;1.1504098847181663
0.21;-0.02223944727456939;-0.8148379141303878;1.6842960009843964
0.22;-0.03058421309600859;-0.7973485760137164;2.392357261321378
0.23;-0.03777028746557996;-0.7720329499268752;3.0241450347814522
0.24;-0.04517487148777327;-0.7397409208116965;3.4793212941754765
0.25;-0.052236906362921255;-0.6954202284806122;4.115227196824294
0.26;-0.05930500306902001;-0.664837683376458;4.524817763620224
0.27;-0.06680486254749073;-0.6117327259845734;4.982009727663312
0.28;-0.07109569343455038;-0.5595373840804962;5.338352085820785
0.29;-0.07706159250789997;-0.49739222692050233;5.828832973754375
0.3;-0.08136180862589228;-0.440900605303829;6.173964171488979
0.31;-0.0858734240237165;-0.37641848345176127;6.313513857640386
0.32;-0.08890859185394494;-0.3080225044582149;6.517430860955801
0.33;-0.09270844548396374;-0.24269561332920794;6.85675183097823
0.34;-0.09426820365388099;-0.1712792637326965;7.097233740852467
0.35000000000000003;-0.09575276977715148;-0.10560786028494865;7.145204996956548
0.36;-0.09672151862263609;-0.03165780039475151;7.235104657259031
0.37;-0.09653477538576344;0.036876088677012156;7.1168456463116145
0.38;-0.09609443750216606;0.10318773014437146;7.087642865043356
0.39;-0.0954207216840686;0.17939895282858387;7.088339740483325
0.4;-0.09214991920661869;0.24377484758810486;6.887120862318208
0.41000000000000003;-0.09011863305194312;0.30886317385115325;6.6547907307902925
0.42;-0.08619977648397747;0.3827207436815278;6.321997384105476
0.43;-0.08234268800414828;0.4351714455337103;5.975047216529463
0.44;-0.07757622707138204;0.49861722003113185;5.615492723243411
0.45;-0.07295145017758105;0.5616719994999817;5.229527223007021
0.46;-0.06742507020762224;0.6086344781510649;4.733127837023009
0.47000000000000003;-0.06003198220797006;0.6426452863212937;4.3555541471612695
0.48;-0.054282717135602565;0.6867671277909366;3.7974758270891282
0.49;-0.04691347529134484;0.7248952300548532;3.206645728972317
0.5;-0.03965350595120564;0.7581915227787304;2.7156213383436874
0.51;-0.03130169410218876;0.7919675100741134;2.1860382365087134
0.52;-0.02387142200980647;0.7969776362845855;1.5048458466193642
0.53;-0.015337923734211967;0.8056621567008833;0.985284695337237
0.54;-0.0076360015067553095;0.8262519878136442;0.3619576060386398
0.55;0.0014949885462032326;0.8251920617761576;-0.18524981138294425
0.56;0.008249259469247086;0.8127532142260921;-0.9517714666443432
0.5700000000000001;0.016873786895781655;0.8029932877080017;-1.4537223747003913
0.58;0.024560195284684956;0.7886542300623118;-1.9593163445706938
0.59;0.03336721928718673;0.7569528133364591;-2.5814436294861784
