time;position;velocity;acceleration
0.0;0.09916910240326218;-0.004674481901720804;-9.969184843132991
0.01;0.09980853156954271;-0.09879983587576646;-9.982194889082345
0.02;0.09859624105139708;-0.19686433298198772;-9.705524125045189
0.03;0.09555515653873578;-0.29022327739945236;-9.455277552174769
0.04;0.09239895402973454;-0.38449400358064045;-9.160046525168063
0.05;0.08762828168271634;-0.48683341821706866;-8.761098614958257
0.06;0.08247664602299301;-0.5665199278522973;-8.16254911643652
0.07;0.07628408693056316;-0.6383003966360674;-7.462571970956139
0.08;0.06973034914828563;-0.7099948692704343;-6.848386907681107
0.09;0.06251679418633413;-0.7723814289053208;-5.934831278017199
0.1;0.054096413473936185;-0.8305718340596421;-5.261048335064469
0.11;0.0461631785780179;-0.8741536395036521;-4.296235579361852
0.12;0.03683378524862263;-0.9167578872100369;-3.4308742877275233
0.13;0.028316267614457373;-0.9426814742190464;-2.4597752263337544
0.14;0.017376514862716963;-0.9580697726115298;-1.4389403070444295
0.15;0.009234810281055978;-0.981734292796929;-0.4537978954940237
0.16;-0.0011905261166236499;-0.9830227792499001;0.4252636013222252
0.17;-0.010753419202995506;-0.9601176187393806;1.413689782967003
0.18;-0.020753584921525785;-0.9511001333726736;2.4299226696064564
0.19;-0.029563104881163413;-0.9178896928551608;3.219000328631381
0.2;-0.03946816257270176;-0.8721982693851316;4.144023055796232
0.21;-0.04796002312240385;-0.837637317177311;4.968208538782833
0.22;-0.054970116780961;-0.7765990711658497;5.751456361705814
0.23;-0.06328371247582007;-0.7250300718857604;6.471214260715279
0.24;-0.06940590200918778;-0.6579821891735808;7.041727566491803
0.25;-0.07718745399573192;-0.5798192621533443;7.633901061814363
0.26;-0.0817925492309789;-0.5009927668464735;8.193711914370013
0.27;-0.08619383551288148;-0.4201324067373888;8.641552331294879
0.28;-0.08968337238353755;-0.32431391983597085;8.990498771877233
0.29;-0.0931321683065273;-0.2398217128961175;9.30758239914812
0.3;-0.09462229169196187;-0.14219596871896517;9.452660532453711
0.31;-0.09535386065224051;-0.04111638521714255;9.47546190565466
0.32;-0.09568989945025105;0.043487531873855706;9.522140570965707
0.33;-0.09494683033576985;0.1349998735373695;9.412413867378977
0.34;-0.09145381436160241;0.2282318931825919;9.226288750675106
0.35000000000000003;-0.09034582752449408;0.3210741102492154;8.917120585888608
0.36;-0.08649511336526367;0.41319604547910566;8.569799589423495
0.37;-0.08163908949275689;0.49948119945223773;7.998500048443108
0.38;-0.07690314684670348;0.574654914880771;7.471392819387796
0.39;-0.07055725745956079;0.646826035907426;6.985493652932128
0.4;-0.06285747683545771;0.7224730107185612;6.176071446144574
0.41000000000000003;-0.05543761736230886;0.7641856079524846;5.359004821956449
0.42;-0.04890312135557877;0.8255374110795121;4.572850262905452
0.43;-0.040028636309327334;0.8641947180255244;3.7710885266051135
0.44;-0.03160783823840148;0.8839068879891026;2.8633738676461586
0.45;-0.021489249598082665;0.9222828027227729;1.9040205925841727
0.46;-0.011896698080973742;0.9329835384183279;0.8991074394019589
0.47000000000000003;-0.003800489354205918;0.932690008658636;-0.0332826781450274
0.48;0.005647516095976984;0.932359715894618;-0.8763115198780437
0.49;0.014158984317720823;0.9109535754630922;-1.709396476634641
0.5;0.023623718520876386;0.8951617858640509;-2.724826173025674
0.51;0.032760880235203654;0.8644462726808027;-3.6332708543313497
0.52;0.04124465163505475;0.8164918549410218;-4.359935892749211
0.53;0.04999770747951032;0.7788890596789095;-5.152682880693783
0.54;0.05684683382285738;0.7270678832197731;-5.912670306715772
0.55;0.06412467763725506;0.6606056051092442;-6.450520633972986
0.56;0.06994503303694591;0.5961803475957848;-7.1747976594128975
0.5700000000000001;0.07569276897796401;0.5153427878448392;-7.582977784235091
0.58;0.08087093425506446;0.4439818279014721;-8.050350161241761
0.59;0.08424692842808881;0.34930289122434816;-8.478872084161612
0.6;0.08718761354608547;0.26748420574579335;-8.845649399654874
0.61;0.09044214383073719;0.18812188946440048;-8.914784550566702
0.62;0.09121957191493635;0.09897929647992942;-9.079709220687109
0.63;0.09062974885924012;0.0028765718853074754;-9.083007026152371
0.64;0.09187033221014175;-0.0918374039183141;-9.0373249056577
0.65;0.09007072412232923;-0.17291429488925392;-8.948349942676835
0.66;0.08727000650954025;-0.2622669285586767;-8.661579655369781
0.67;0.08464216091133474;-0.35197387642014805;-8.337248536844246
0.68;0.08050788660892798;-0.43102034474035833;-7.936454894677398
0.6900000000000001;0.07554468015056262;-0.5259996163051958;-7.433659802506335
0.7000000000000001;0.07022344072665673;-0.592625222563252;-6.843765303589159
0.71;0.06416146742972496;-0.6578871063907992;-6.263720926748084
0.72;0.05776158113616118;-0.708081459596647;-5.579756068657663
0.73;0.04937620813742588;-0.7580520426036269;-4.777650053686609
0.74;0.0419923842825491;-0.8076221643537256;-4.005376807455849
0.75;0.033905008404686715;-0.8371249534061105;-3.0998526082737756
0.76;0.025454750314605815;-0.8676376129536146;-2.3133635313764196
0.77;0.017049252108166598;-0.8916632829386154;-1.4395597342994917
0.78;0.007155315733083146;-0.9009199515076114;-0.6012056935306032
