time;position;velocity;acceleration
0.0;0.11925277431674199;-0.004758858607874389;-8.930202796789791
0.01;0.12001547344557349;-0.09574660421240751;-8.863850645979888
0.02;0.11730878816629699;-0.18448859281087748;-8.651251960029034
0.03;0.11497032651092329;-0.26755294224747017;-8.604353048287875
0.04;0.11309349902356577;-0.3454765287120659;-8.316248957857983
0.05;0.11005314260228857;-0.42826423233894123;-8.029999763495946
0.06;0.10420186219914175;-0.5093434586290363;-7.651201894934947
0.07;0.09939637595623853;-0.5880748442564772;-7.164732398672947
0.08;0.09219645121354962;-0.6494904366955967;-6.732185220998099
0.09;0.08584815447608293;-0.7184522805357709;-6.082194762264044
0.1;0.07912906209505799;-0.7829632508726887;-5.535970829460192
0.11;0.07046117000890152;-0.8278154715601052;-4.976568237374338
0.12;0.061072510646348104;-0.8741130697428565;-4.270310016293614
0.13;0.05335232861319011;-0.9145937545397589;-3.5865075321994833
0.14;0.04366970671873521;-0.9470046363113981;-2.890069104020906
0.15;0.03439331155009659;-0.9641388892835577;-2.0799932686534617
0.16;0.02376338807167679;-0.9835377668707368;-1.3732642509122637
0.17;0.01455458891763056;-1.009451228245453;-0.6759080905377188
0.18;0.003917630198376597;-1.0030939148028495;-0.034937740982920545
0.19;-0.006264035787586334;-1.0036466636104473;0.7402498101498152
0.2;-0.016486623056343512;-0.99306743184505;1.4909379682398065
0.21;-0.02588586393764321;-0.9614234588142836;2.3077965972244097
0.22;-0.034715279070857884;-0.939346698406688;2.956231830822095
0.23;-0.04354992946627382;-0.9025854153356796;3.605497780407543
0.24;-0.05273139638272983;-0.8587571719910079;4.211621547976109
0.25;-0.06100022577002473;-0.8323457500957501;4.857963704019785
0.26;-0.07016658867715074;-0.7758947588890519;5.337877064588614
0.27;-0.07656549925074903;-0.7084874528573956;5.93100722473547
0.28;-0.08343891624974391;-0.6508238488952816;6.331488404270719
0.29;-0.08952590635912494;-0.5877385387001641;6.798322978238436
0.3;-0.09569166427708496;-0.5321726797853957;7.1592711933348765
0.31;-0.10008384329528093;-0.44591199016288;7.564203259102834
0.32;-0.10411011205988677;-0.3673672734871442;7.806526179280821
0.33;-0.10805322853859413;-0.2975010790321795;8.089491877769031
0.34;-0.1099044948273768;-0.2104894159999753;8.166580588433343
0.35000000000000003;-0.11143414354718374;-0.12671439273126694;8.294155372500445
0.36;-0.11312216638651947;-0.04008125873562402;8.292650052729364
0.37;-0.11307845918199531;0.053966090856584645;8.361214112708375
0.38;-0.11188966359982472;0.12254673920392468;8.256589275544949
0.39;-0.11007611690145956;0.19964661427489855;8.186156675123451
0.4;-0.10734411939869697;0.28264865573055076;7.8262150590178745
0.41000000000000003;-0.10459344461770823;0.3696735098148223;7.638769257118614
0.42;-0.10144212264979327;0.43505109706487455;7.38829692278639
0.43;-0.09587646117844417;0.5099029574875761;7.030765308433775
0.44;-0.08943946333958638;0.5762372136067806;6.571883781296221
0.45;-0.08482266508865101;0.6362391974949462;6.001296184602954
0.46;-0.07709942783765751;0.701582129982123;5.551013116396312
0.47000000000000003;-0.07148767651067679;0.7495566558985773;5.013920597257459
0.48;-0.0628847658143806;0.8002556425600073;4.409718231526352
0.49;-0.05476331851701134;0.8345491138394201;3.7087425384790262
0.5;-0.045836651402699415;0.8663412940223887;3.1256349070091023
0.51;-0.03689997119955459;0.903155209931849;2.373131321954741
0.52;-0.02725271910924875;0.929011956196382;1.745299082998757
0.53;-0.018267595069161757;0.9350423680419713;1.0010184881072046
0.54;-0.009576954830179323;0.9450150867879487;0.2566173326165485
0.55;0.0005236796701832613;0.9336762662480959;-0.4391859814757806
0.56;0.010222114337784223;0.9328071849413668;-0.8901112107997425
0.5700000000000001;0.018762904702452832;0.9192616741256652;-1.722249672133669
0.58;0.027460825380226945;0.9092082502345858;-2.3996178181293626
0.59;0.03702900267546006;0.8675556957301334;-3.1103477871897582
0.6;0.046373169293651366;0.8340577336886342;-3.653029117197882
0.61;0.0540233884658685;0.8021021559818878;-4.236872838443278
