"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1";"Acceleration (m/s²) Run #1"
20,090;-0,01;0,02;0,23
20,100;-0,01;0,02;-0,22
20,110;-0,01;0,01;-0,49
20,120;-0,01;0,01;-0,31
20,130;-0,01;0,01;-0,04
20,140;-0,01;0,01;-0,13
20,150;-0,01;0,01;-0,29
20,160;-0,01;0,00;-0,29
20,170;-0,01;2,39E-4;-0,24
20,180;-0,01;0,00;-0,23
20,190;-0,01;-0,01;-0,29
20,200;-0,01;-0,01;-0,25
20,210;-0,01;-0,01;-0,11
20,220;-0,01;-0,01;0,09
20,230;-0,01;-0,01;0,20
20,240;-0,01;-0,01;0,11
20,250;-0,01;-0,01;-0,09
20,260;-0,01;-0,01;-0,20
20,270;-0,01;-0,01;-0,15
20,280;-0,01;-0,01;-0,05
20,290;-0,01;-0,01;1,66E-13
20,300;-0,01;-0,01;0,00
20,310;-0,01;-0,01;0,04
20,320;-0,01;-0,01;0,13
20,330;-0,01;-0,01;0,27
20,340;-0,01;-0,01;0,43
20,350;-0,01;-4,75E-4;0,48
20,360;-0,01;0,01;0,43
20,370;-0,01;0,01;0,38
20,380;-0,01;0,01;0,43
20,390;-0,01;0,02;0,48
20,400;-0,01;0,02;0,44
20,410;-0,01;0,03;0,34
20,420;-0,01;0,03;0,29
20,430;-0,01;0,03;0,25
20,440;-0,01;0,03;0,15
20,450;-0,01;0,03;0,05
20,460;-0,01;0,03;2,34E-13
20,470;-0,01;0,03;-1,38E-13
20,480;-0,01;0,03;0,00
20,490;-0,01;0,03;-0,04
20,500;-0,01;0,03;-0,18
20,510;-0,01;0,03;-0,33
20,520;-0,01;0,03;-0,34
20,530;-0,01;0,02;-0,24
20,540;-0,01;0,02;-0,19
20,550;-0,01;0,02;-0,23
20,560;-0,01;0,02;-0,28
20,570;-0,01;0,01;-0,36
20,580;-0,01;0,01;-0,61
20,590;-0,01;0,00;-0,74
20,600;-0,01;-0,01;-0,47
20,610;-0,01;-0,01;0,04
20,620;-0,01;0,00;0,23
20,630;-0,01;4,84E-4;-0,19
20,640;-0,01;0,00;-0,83
20,650;-0,01;-0,02;-1,21
20,660;-0,01;-0,03;-1,05
20,670;-0,01;-0,04;-0,48
20,680;-0,01;-0,04;0,12
20,690;-0,01;-0,04;0,43
20,700;-0,01;-0,03;0,41
20,710;-0,01;-0,03;0,13
20,720;-0,01;-0,03;-0,26
20,730;-0,01;-0,03;-0,57
20,740;-0,01;-0,04;-0,64
20,750;-0,01;-0,05;-0,45
20,760;-0,01;-0,05;-0,24
20,770;-0,01;-0,05;-0,23
20,780;-0,01;-0,05;-0,34
20,790;-0,01;-0,06;-0,29
20,800;-0,01;-0,06;0,27
20,810;-0,02;-0,06;1,11
20,820;-0,02;-0,04;1,64
20,830;-0,02;-0,02;1,45
20,840;-0,02;-0,01;0,64
20,850;-0,02;-0,01;-0,16
20,860;-0,02;-0,01;-0,55
20,870;-0,02;-0,02;-0,30
20,880;-0,02;-0,02;0,47
20,890;-0,02;-0,01;1,16
20,900;-0,02;0,01;1,07
20,910;-0,02;0,02;0,23
20,920;-0,02;0,01;-0,27
20,930;-0,02;-9,41E-4;0,15
20,940;-0,02;0,01;0,68
20,950;-0,02;0,03;0,59
20,960;-0,02;0,02;0,33
20,970;-0,02;0,02;0,43
20,980;-0,02;0,03;0,50
20,990;-0,02;0,04;0,21
21,000;-0,01;0,03;2,23E-5
21,010;-0,02;0,03;0,00
21,020;-0,01;0,04;-0,04
21,030;-0,01;0,03;-0,15
21,040;-0,01;0,03;-0,10
21,050;-0,01;0,03;-0,04
21,060;-0,01;0,03;-0,10
21,070;-0,01;0,03;-0,04
21,080;-0,01;0,03;-0,08
21,090;-0,01;0,04;-0,33
21,100;-0,01;0,02;-0,41
21,110;-0,01;0,02;-0,06
21,120;-0,01;0,03;0,08
21,130;-0,01;0,03;-0,36
21,140;-0,01;0,02;-0,70
21,150;-0,01;0,01;-0,37
21,160;-0,01;0,01;0,06
21,170;-0,01;0,01;-0,11
21,180;-0,01;0,01;-0,52
21,190;-0,01;0,00;-0,60
21,200;-0,01;-0,01;-0,26
21,210;-0,01;-0,01;0,01
21,220;-0,01;0,00;-0,08
21,230;-0,01;-0,01;-0,24
21,240;-0,01;-0,01;-0,25
21,250;-0,01;-0,01;-0,10
21,260;-0,01;-0,01;-0,04
21,270;-0,01;-0,01;-0,14
21,280;-0,01;-0,01;-0,20
21,290;-0,01;-0,02;-0,15
21,300;-0,01;-0,02;-0,06
21,310;-0,01;-0,02;0,04
21,320;-0,01;-0,02;0,14
21,330;-0,01;-0,01;0,23
21,340;-0,01;-0,01;0,29
21,350;-0,01;-0,01;0,29
21,360;-0,01;-0,01;0,29
21,370;-0,01;0,00;0,28
21,380;-0,01;-2,39E-4;0,33
21,390;-0,01;0,00;0,39
21,400;-0,01;0,01;0,35
21,410;-0,01;0,01;0,20
21,420;-0,01;0,01;0,09
21,430;-0,01;0,01;0,14
21,440;-0,01;0,01;0,20
21,450;-0,01;0,02;0,15
21,460;-0,01;0,02;0,05
21,470;-0,01;0,02;0,00
21,480;-0,01;0,02;-0,04
21,490;-0,01;0,02;-0,14
21,500;-0,01;0,01;-0,20
21,510;-0,01;0,01;-0,15
21,520;-0,01;0,01;-0,05
21,530;-0,01;0,01;-0,04
21,540;-0,01;0,01;-0,14
21,550;-0,01;0,01;-0,20
21,560;-0,01;0,01;-0,15
21,570;-0,01;0,01;-0,08
21,580;-0,01;0,01;-0,22
21,590;-0,01;0,00;-0,47
21,600;-0,01;-0,01;-0,54
21,610;-0,01;-0,01;-0,35
21,620;-0,01;-0,01;-0,18
21,630;-0,01;-0,01;-0,27
21,640;-0,01;-0,02;-0,47
21,650;-0,01;-0,02;-0,62
21,660;-0,01;-0,03;-0,64
21,670;-0,01;-0,04;-0,47
21,680;-0,01;-0,04;-0,04
21,690;-0,01;-0,04;0,42
21,700;-0,01;-0,03;0,55
21,710;-0,01;-0,02;0,32
21,720;-0,01;-0,02;-0,07
21,730;-0,01;-0,03;-0,41
21,740;-0,01;-0,03;-0,66
21,750;-0,01;-0,04;-0,78
21,760;-0,01;-0,05;-0,66
21,770;-0,01;-0,05;-0,20
21,780;-0,02;-0,06;0,48
21,790;-0,02;-0,04;1,09
21,800;-0,02;-0,03;1,28
21,810;-0,02;-0,01;0,89
21,820;-0,02;-0,01;-0,10
21,830;-0,02;-0,01;-1,35
21,840;-0,02;-0,04;-1,36
21,850;-0,02;-0,07;0,67
21,860;-0,02;-0,04;3,19
21,870;-0,02;0,03;2,93
21,880;-0,02;0,06;-0,25
21,890;-0,02;0,01;-2,14
21,900;-0,02;-0,04;-0,51
21,910;-0,02;0,00;1,80
21,920;-0,02;0,05;1,53
21,930;-0,02;0,04;0,20
21,940;-0,02;0,02;0,06
21,950;-0,02;0,04;0,58
21,960;-0,02;0,05;0,46
21,970;-0,01;0,04;0,09
21,980;-0,02;0,04;0,19
21,990;-0,01;0,05;0,19
22,000;-0,01;0,05;0,14
22,010;-0,01;0,05;0,16
22,020;-0,01;0,05;-1,82E-4
22,030;-0,01;0,05;0,00
22,040;-0,01;0,04;0,06
22,050;-0,01;0,06;-0,12
22,060;-0,01;0,05;-0,47
22,070;-0,01;0,03;-0,63
22,080;-0,01;0,04;-0,48
22,090;-0,01;0,04;-0,44
22,100;-0,01;0,02;-0,35
22,110;-0,01;0,02;-0,12
22,120;-0,01;0,03;-0,35
22,130;-0,01;0,02;-0,78
22,140;-0,01;0,00;-0,58
22,150;-0,01;0,00;0,10
22,160;-0,01;0,01;0,16
22,170;-0,01;0,02;-0,67
22,180;-0,01;0,00;-1,32
22,190;-0,01;-0,02;-0,98
22,200;-0,01;-0,03;-0,04
22,210;-0,01;-0,02;0,54
22,220;-0,01;-0,01;0,38
22,230;-0,01;-0,01;-0,15
22,240;-0,01;-0,01;-0,61
22,250;-0,01;-0,02;-0,78
22,260;-0,01;-0,03;-0,61
22,270;-0,01;-0,04;-0,13
22,280;-0,01;-0,04;0,33
22,290;-0,01;-0,03;0,41
22,300;-0,01;-0,02;0,08
22,310;-0,01;-0,03;-0,29
22,320;-0,01;-0,03;-0,31
22,330;-0,01;-0,03;-0,07
22,340;-0,01;-0,03;0,22
22,350;-0,01;-0,03;0,43
22,360;-0,01;-0,02;0,48
22,370;-0,01;-0,02;0,44
22,380;-0,01;-0,01;0,33
22,390;-0,01;-0,01;0,33
22,400;-0,01;-0,01;0,38
22,410;-0,01;0,00;0,39
22,420;-0,01;-2,38E-4;0,34
22,430;-0,01;0,00;0,29
22,440;-0,01;0,01;0,25
22,450;-0,01;0,01;0,11
22,460;-0,01;0,01;-0,09
22,470;-0,01;0,01;-0,20
22,480;-0,01;0,00;-0,11
22,490;-0,01;0,00;0,04
22,500;-0,01;0,01;0,10
22,510;-0,01;0,01;0,05
22,520;-0,01;0,01;-1,13E-13
22,530;-0,01;0,01;-3,99E-14
22,540;-0,01;0,01;0,00
22,550;-0,01;0,01;0,04
22,560;-0,01;0,01;0,10
22,570;-0,01;0,01;0,02
22,580;-0,01;0,01;-0,22
22,590;-0,01;0,00;-0,43
22,600;-0,01;0,00;-0,39
22,610;-0,01;-0,01;-0,24
22,620;-0,01;-0,01;-0,23
22,630;-0,01;-0,01;-0,33
22,640;-0,01;-0,01;-0,39
22,650;-0,01;-0,02;-0,35
22,660;-0,01;-0,02;-0,21
22,670;-0,01;-0,02;0,03
22,680;-0,01;-0,02;0,29
22,690;-0,01;-0,01;0,31
22,700;-0,01;-0,01;0,03
22,710;-0,01;-0,01;-0,32
22,720;-0,01;-0,02;-0,49
22,730;-0,01;-0,03;-0,37
22,740;-0,01;-0,03;0,06
22,750;-0,01;-0,03;0,56
22,760;-0,02;-0,02;0,79
22,770;-0,02;-0,01;0,49
22,780;-0,02;0,00;-0,25
22,790;-0,02;-0,01;-0,79
22,800;-0,02;-0,03;-0,56
22,810;-0,02;-0,03;0,46
22,820;-0,02;-0,02;1,31
22,830;-0,02;0,01;1,08
22,840;-0,02;0,02;0,12
22,850;-0,02;0,00;-0,24
22,860;-0,02;0,00;0,39
22,870;-0,02;0,01;0,90
22,880;-0,02;0,03;0,47
22,890;-0,01;0,02;-0,07
22,900;-0,02;0,01;0,16
22,910;-0,02;0,02;0,58
22,920;-0,01;0,04;0,50
22,930;-0,01;0,03;0,19
22,940;-0,01;0,03;0,18
22,950;-0,01;0,04;0,29
22,960;-0,01;0,04;0,25
22,970;-0,01;0,04;0,15
22,980;-0,01;0,05;0,10
22,990;-0,01;0,05;0,01
23,000;-0,01;0,05;-0,14
23,010;-0,01;0,04;-0,24
23,020;-0,01;0,04;-0,24
23,030;-0,01;0,04;-0,18
23,040;-0,01;0,04;-0,32
23,050;-0,01;0,04;-0,49
23,060;-0,01;0,02;-0,35
23,070;-0,01;0,02;-0,12
23,080;-0,01;0,03;-0,35
23,090;-0,01;0,02;-0,83
23,100;-0,01;0,00;-0,68
23,110;-0,01;-9,69E-4;0,04
23,120;-0,01;0,01;0,25
23,130;-0,01;0,02;-0,47
23,140;-0,01;0,00;-1,21
23,150;-0,01;-0,02;-1,03
23,160;-0,01;-0,03;-0,10
23,170;-0,01;-0,02;0,59
23,180;-0,01;-0,01;0,40
23,190;-0,01;0,00;-0,38
23,200;-0,01;-0,02;-1,04
23,210;-0,01;-0,03;-1,18
23,220;-0,01;-0,04;-0,85
23,230;-0,01;-0,05;-0,37
23,240;-0,01;-0,05;0,03
23,250;-0,01;-0,05;0,23
23,260;-0,01;-0,04;0,33
23,270;-0,01;-0,04;0,43
23,280;-0,01;-0,03;0,45
23,290;-0,01;-0,03;0,26
23,300;-0,01;-0,03;-0,04
23,310;-0,01;-0,03;-0,19
23,320;-0,01;-0,03;-0,19
23,330;-0,01;-0,03;-0,20
23,340;-0,01;-0,04;-0,13
23,350;-0,01;-0,04;0,24
23,360;-0,01;-0,04;0,84
23,370;-0,02;-0,02;1,13
23,380;-0,02;-0,01;0,81
23,390;-0,02;0,00;0,21
23,400;-0,02;-0,01;-0,11
23,410;-0,02;-0,01;0,06
23,420;-0,02;-0,01;0,46
23,430;-0,02;0,00;0,68
23,440;-0,02;0,01;0,51
23,450;-0,02;0,01;0,12
23,460;-0,01;0,01;-0,14
23,470;-0,01;0,01;-0,15
23,480;-0,01;0,01;-0,06
23,490;-0,01;0,01;0,04
23,500;-0,01;0,01;0,14
23,510;-0,01;0,01;0,24
23,520;-0,01;0,01;0,25
23,530;-0,01;0,02;0,15
23,540;-0,01;0,02;0,05
23,550;-0,01;0,02;3,02E-14
23,560;-0,01;0,02;1,18E-13
23,570;-0,01;0,02;0,00
23,580;-0,01;0,02;-0,04
23,590;-0,01;0,02;-0,14
23,600;-0,01;0,01;-0,23
23,610;-0,01;0,01;-0,29
23,620;-0,01;0,01;-0,28
23,630;-0,01;0,01;-0,33
23,640;-0,01;0,00;-0,39
23,650;-0,01;0,00;-0,35
23,660;-0,01;-0,01;-0,20
23,670;-0,01;-0,01;-0,05
23,680;-0,01;-0,01;0,00
23,690;-0,01;-0,01;0,04
23,700;-0,01;-0,01;0,10
23,710;-0,01;0,00;0,06
23,720;-0,01;0,00;-0,09
23,730;-0,01;-0,01;-0,20
23,740;-0,01;-0,01;-0,11
23,750;-0,01;-0,01;0,09
23,760;-0,01;-0,01;0,20
23,770;-0,01;0,00;0,07
23,780;-0,01;0,00;-0,23
23,790;-0,01;-0,01;-0,36
23,800;-0,01;-0,01;-0,09
23,810;-0,01;-0,01;0,41
23,820;-0,01;0,00;0,64
23,830;-0,01;0,01;0,45
23,840;-0,01;0,01;0,23
23,850;-0,01;0,01;0,32
23,860;-0,01;0,01;0,49
23,870;-0,01;0,02;0,31
23,880;-0,01;0,02;0,04
23,890;-0,01;0,01;0,12
23,900;-0,01;0,02;0,39
23,910;-0,01;0,03;0,35
23,920;-0,01;0,03;0,14
23,930;-0,01;0,03;0,14
23,940;-0,01;0,03;0,20
23,950;-0,01;0,03;0,10
23,960;-0,01;0,03;0,01
23,970;-0,01;0,03;-0,08
23,980;-0,01;0,04;-0,24
23,990;-0,01;0,03;-0,21
24,000;-0,01;0,02;0,05
24,010;-0,01;0,03;0,04
24,020;-0,01;0,03;-0,42
24,030;-0,01;0,02;-0,55
24,040;-0,01;0,01;-0,19
24,050;-0,01;0,02;-0,15
24,060;-0,01;0,02;-0,66
24,070;-0,01;7,25E-4;-0,77
24,080;-0,01;-0,01;-0,08
24,090;-0,01;0,00;0,43
24,100;-0,01;0,01;-0,05
24,110;-0,01;0,00;-1,21
24,120;-0,01;-0,02;-1,74
24,130;-0,01;-0,04;-1,02
24,140;-0,01;-0,04;0,41
24,150;-0,01;-0,03;1,33
24,160;-0,01;-0,01;0,86
24,170;-0,01;0,00;-0,27
24,180;-0,01;-0,02;-1,09
24,190;-0,01;-0,03;-1,17
24,200;-0,01;-0,04;-0,84
24,210;-0,01;-0,05;-0,46
24,220;-0,01;-0,05;-0,06
24,230;-0,01;-0,05;0,10
24,240;-0,01;-0,05;0,05
24,250;-0,01;-0,05;0,03
24,260;-0,01;-0,05;0,27
24,270;-0,01;-0,04;0,53
24,280;-0,01;-0,03;0,49
24,290;-0,01;-0,03;0,34
24,300;-0,01;-0,03;0,29
24,310;-0,02;-0,03;0,22
24,320;-0,02;-0,02;-0,12
24,330;-0,02;-0,03;-0,45
24,340;-0,02;-0,04;-0,21
24,350;-0,02;-0,04;0,65
24,360;-0,02;-0,02;1,49
24,370;-0,02;0,00;1,46
24,380;-0,02;0,01;0,50
24,390;-0,02;0,01;-0,40
24,400;-0,02;-0,01;-0,25
24,410;-0,02;0,00;0,55
24,420;-0,02;0,01;0,84
24,430;-0,02;0,02;0,44
24,440;-0,02;0,02;0,27
24,450;-0,02;0,02;0,53
24,460;-0,02;0,03;0,56
24,470;-0,02;0,04;0,08
24,480;-0,01;0,03;-0,30
24,490;-0,02;0,03;-0,16
24,500;-0,01;0,03;0,05
24,510;-0,01;0,03;0,06
24,520;-0,01;0,03;-0,05
24,530;-0,01;0,03;-0,01
24,540;-0,01;0,03;0,10
24,550;-0,01;0,03;0,06
24,560;-0,01;0,03;-0,09
24,570;-0,01;0,03;-0,20
24,580;-0,01;0,03;-0,15
24,590;-0,01;0,03;-0,09
24,600;-0,01;0,03;-0,17
24,610;-0,01;0,02;-0,41
24,620;-0,01;0,02;-0,62
24,630;-0,01;0,01;-0,64
24,640;-0,01;0,00;-0,45
24,650;-0,01;0,00;-0,20
24,660;-0,01;0,00;-0,09
24,670;-0,01;2,40E-4;-0,14
24,680;-0,01;0,00;-0,20
24,690;-0,01;-0,01;-0,11
24,700;-0,01;-0,01;0,05
24,710;-0,01;0,00;0,06
24,720;-0,01;0,00;-0,04
24,730;-0,01;-0,01;-0,10
24,740;-0,01;-0,01;-0,05
24,750;-0,01;-0,01;-0,04
24,760;-0,01;-0,01;-0,14
24,770;-0,01;-0,01;-0,23
24,780;-0,01;-0,01;-0,29
24,790;-0,01;-0,01;-0,21
24,800;-0,01;-0,02;-0,02
24,810;-0,01;-0,01;0,18
24,820;-0,01;-0,01;0,29
24,830;-0,01;-0,01;0,28
24,840;-0,01;-0,01;0,33
24,850;-0,01;0,00;0,38
24,860;-0,01;0,00;0,39
24,870;-0,01;0,01;0,29
24,880;-0,01;0,01;0,19
24,890;-0,01;0,01;0,23
24,900;-0,01;0,01;0,34
24,910;-0,01;0,02;0,26
24,920;-0,01;0,02;-0,04
24,930;-0,01;0,01;-0,16
24,940;-0,01;0,01;0,04
24,950;-0,01;0,02;0,20
24,960;-0,01;0,02;0,06
24,970;-0,01;0,02;-0,06
24,980;-0,01;0,01;0,06
24,990;-0,01;0,02;-0,02
25,000;-0,01;0,02;-0,33
25,010;-0,01;0,01;-0,37
25,020;-0,01;0,01;0,04
25,030;-0,01;0,01;0,15
25,040;-0,01;0,02;-0,49
25,050;-0,01;0,00;-1,00
25,060;-0,01;-0,01;-0,55
25,070;-0,01;-0,01;0,37
25,080;-0,01;0,00;0,55
25,090;-0,01;0,01;-0,31
25,100;-0,01;0,00;-1,20
25,110;-0,01;-0,03;-1,17
25,120;-0,01;-0,03;-0,35
25,130;-0,01;-0,03;0,42
25,140;-0,01;-0,02;0,61
25,150;-0,01;-0,01;0,24
25,160;-0,01;-0,01;-0,39
25,170;-0,01;-0,02;-0,95
25,180;-0,01;-0,04;-1,03
25,190;-0,01;-0,05;-0,74
25,200;-0,01;-0,05;-0,42
25,210;-0,01;-0,05;0,00
25,220;-0,01;-0,06;0,63
25,230;-0,01;-0,04;1,21
25,240;-0,01;-0,02;1,02
25,250;-0,01;-0,01;0,24
25,260;-0,01;-0,02;-0,41
25,270;-0,02;-0,03;-0,65
25,280;-0,02;-0,03;-0,86
25,290;-0,02;-0,04;-0,93
25,300;-0,02;-0,06;-0,09
25,310;-0,02;-0,06;1,59
25,320;-0,02;-0,02;2,70
25,330;-0,02;0,02;1,86
25,340;-0,02;0,03;0,06
25,350;-0,02;0,00;-0,82
25,360;-0,02;-0,01;-0,21
25,370;-0,02;0,00;0,63
25,380;-0,02;0,02;0,55
25,390;-0,02;0,02;0,18
25,400;-0,02;0,01;0,30
25,410;-0,02;0,02;0,72
25,420;-0,02;0,03;0,74
25,430;-0,02;0,04;0,45
25,440;-0,02;0,04;0,24
25,450;-0,02;0,04;0,19
25,460;-0,01;0,04;0,15
25,470;-0,01;0,04;0,10
25,480;-0,01;0,05;0,06
25,490;-0,01;0,05;-0,09
25,500;-0,01;0,04;-0,15
25,510;-0,01;0,04;-0,05
25,520;-0,01;0,04;0,00
25,530;-0,01;0,04;-0,04
25,540;-0,01;0,04;-0,18
25,550;-0,01;0,04;-0,33
25,560;-0,01;0,03;-0,39
25,570;-0,01;0,03;-0,34
25,580;-0,01;0,03;-0,28
25,590;-0,01;0,03;-0,33
25,600;-0,01;0,02;-0,38
25,610;-0,01;0,02;-0,37
25,620;-0,01;0,01;-0,46
25,630;-0,01;0,01;-0,66
25,640;-0,01;7,25E-4;-0,73
25,650;-0,01;-0,01;-0,55
25,660;-0,01;-0,01;-0,25
25,670;-0,01;-0,01;-0,09
25,680;-0,01;-0,01;-0,14
25,690;-0,01;-0,01;-0,20
25,700;-0,01;-0,02;-0,15
25,710;-0,01;-0,02;-0,09
25,720;-0,01;-0,02;-0,14
25,730;-0,01;-0,02;-0,20
25,740;-0,01;-0,02;-0,15
25,750;-0,01;-0,02;-0,05
25,760;-0,01;-0,02;-0,04
25,770;-0,01;-0,02;-0,14
25,780;-0,01;-0,03;-0,23
25,790;-0,01;-0,03;-0,29
25,800;-0,01;-0,03;-0,21
25,810;-0,01;-0,03;0,02
25,820;-0,01;-0,03;0,32
25,830;-0,01;-0,03;0,48
25,840;-0,01;-0,02;0,43
25,850;-0,01;-0,02;0,38
25,860;-0,01;-0,01;0,43
25,870;-0,01;-0,01;0,49
25,880;-0,01;0,00;0,39
25,890;-0,01;0,00;0,24
25,900;-0,01;-2,38E-4;0,23
25,910;-0,01;0,00;0,38
25,920;-0,01;0,01;0,45
25,930;-0,01;0,01;0,26
25,940;-0,01;0,01;0,01
25,950;-0,01;0,01;-0,10
25,960;-0,01;0,01;-0,09
25,970;-0,01;0,01;-0,19
25,980;-0,01;0,01;-0,25
25,990;-0,01;0,00;-0,07
26,000;-0,01;0,01;0,24
26,010;-0,01;0,01;0,22
26,020;-0,01;0,02;-0,18
26,030;-0,01;0,01;-0,36
26,040;-0,01;-4,78E-4;-0,07
26,050;-0,01;0,01;0,27
26,060;-0,01;0,01;-0,04
26,070;-0,01;0,01;-0,71
26,080;-0,01;-0,01;-0,82
26,090;-0,01;-0,02;-0,15
26,100;-0,01;-0,01;0,55
26,110;-0,01;0,00;0,35
26,120;-0,01;0,00;-0,48
26,130;-0,01;-0,01;-1,07
26,140;-0,01;-0,03;-0,92
26,150;-0,01;-0,03;-0,20
26,160;-0,01;-0,03;0,55
26,170;-0,01;-0,02;0,85
26,180;-0,01;-0,01;0,45
26,190;-0,01;0,00;-0,38
26,200;-0,01;-0,02;-1,01
26,210;-0,01;-0,03;-0,96
26,220;-0,01;-0,04;-0,35
26,230;-0,01;-0,04;0,39
26,240;-0,01;-0,03;0,86
26,250;-0,02;-0,02;0,86
26,260;-0,02;-0,01;0,35
26,270;-0,02;-0,01;-0,45
26,280;-0,02;-0,02;-0,86
26,290;-0,02;-0,03;-0,29
26,300;-0,02;-0,03;0,91
26,310;-0,02;-0,01;1,53
26,320;-0,02;0,01;0,93
26,330;-0,02;0,01;3,51E-6
26,340;-0,02;-2,36E-4;-0,05
26,350;-0,02;0,00;0,57
26,360;-0,02;0,02;0,66
26,370;-0,02;0,03;0,10
26,380;-0,02;0,01;-0,04
26,390;-0,02;0,01;0,51
26,400;-0,02;0,03;0,80
26,410;-0,01;0,04;0,41
26,420;-0,01;0,03;0,08
26,430;-0,01;0,03;0,22
26,440;-0,01;0,04;0,44
26,450;-0,01;0,05;0,35
26,460;-0,01;0,05;0,11
26,470;-0,01;0,05;-0,04
26,480;-0,01;0,05;-0,14
26,490;-0,01;0,05;-0,19
26,500;-0,01;0,04;-0,24
26,510;-0,01;0,04;-0,24
26,520;-0,01;0,04;-0,23
26,530;-0,01;0,04;-0,38
26,540;-0,01;0,03;-0,44
26,550;-0,01;0,02;-0,29
26,560;-0,01;0,03;-0,27
26,570;-0,01;0,03;-0,53
26,580;-0,01;0,01;-0,56
26,590;-0,01;0,01;-0,11
26,600;-0,01;0,01;0,14
26,610;-0,01;0,02;-0,38
26,620;-0,01;0,01;-1,01
26,630;-0,01;-0,01;-0,96
26,640;-0,01;-0,02;-0,37
26,650;-0,01;-0,01;0,06
26,660;-0,01;-0,01;-0,07
26,670;-0,01;-0,01;-0,42
26,680;-0,01;-0,02;-0,58
26,690;-0,01;-0,03;-0,53
26,700;-0,01;-0,03;-0,44
26,710;-0,01;-0,04;-0,35
26,720;-0,01;-0,04;-0,16
26,730;-0,01;-0,04;0,09
26,740;-0,01;-0,04;0,16
26,750;-0,01;-0,03;0,02
26,760;-0,01;-0,04;-0,19
26,770;-0,01;-0,04;-0,25
26,780;-0,01;-0,04;-0,15
26,790;-0,01;-0,04;-0,06
26,800;-0,01;-0,04;0,04
26,810;-0,01;-0,04;0,18
26,820;-0,01;-0,04;0,37
26,830;-0,01;-0,03;0,48
26,840;-0,01;-0,03;0,48
26,850;-0,01;-0,03;0,47
26,860;-0,02;-0,02;0,53
26,870;-0,02;-0,01;0,53
26,880;-0,02;-0,01;0,48
26,890;-0,02;-0,01;0,48
26,900;-0,02;-4,72E-4;0,48
26,910;-0,02;0,01;0,44
26,920;-0,02;0,01;0,34
26,930;-0,02;0,01;0,29
26,940;-0,02;0,01;0,25
26,950;-0,02;0,02;0,15
26,960;-0,01;0,02;0,05
26,970;-0,01;0,02;-6,68E-14
26,980;-0,01;0,02;5,55E-14
26,990;-0,01;0,02;1,43E-13
27,000;-0,01;0,02;1,73E-13
27,010;-0,01;0,02;1,16E-13
27,020;-0,01;0,02;-4,60E-14
27,030;-0,01;0,02;-1,37E-13
27,040;-0,01;0,02;-1,53E-13
27,050;-0,01;0,02;-7,63E-14
27,060;-0,01;0,02;0,00
27,070;-0,01;0,02;-0,04
27,080;-0,01;0,02;-0,17
27,090;-0,01;0,01;-0,42
27,100;-0,01;0,01;-0,55
27,110;-0,01;1,91E-7;-0,32
27,120;-0,01;-4,77E-4;0,09
27,130;-0,01;0,01;0,19
27,140;-0,01;0,01;-0,34
27,150;-0,01;0,00;-0,88
27,160;-0,01;-0,02;-0,69
27,170;-0,01;-0,02;0,15
27,180;-0,01;-0,01;0,71
27,190;-0,01;0,00;0,26
27,200;-0,01;0,00;-0,65
27,210;-0,01;-0,02;-1,01
27,220;-0,01;-0,03;-0,41
27,230;-0,01;-0,03;0,59
27,240;-0,01;-0,01;1,05
27,250;-0,01;0,00;0,56
27,260;-0,01;0,00;-0,44
27,270;-0,01;-0,01;-0,96
27,280;-0,01;-0,03;-0,42
27,290;-0,01;-0,02;0,68
27,300;-0,01;-0,01;1,24
27,310;-0,01;0,01;0,74
27,320;-0,01;0,01;-0,14
27,330;-0,01;2,38E-4;-0,29
27,340;-0,01;0,00;0,35
27,350;-0,01;0,01;0,79
27,360;-0,01;0,02;0,46
27,370;-0,01;0,02;0,04
27,380;-0,01;0,01;0,18
27,390;-0,01;0,02;0,39
27,400;-0,01;0,03;0,25
27,410;-0,01;0,03;0,08
27,420;-0,01;0,03;0,23
27,430;-0,01;0,03;0,35
27,440;-0,01;0,04;0,20
27,450;-0,01;0,03;0,10
27,460;-0,01;0,04;0,02
27,470;-0,01;0,04;-0,19
27,480;-0,01;0,03;-0,25
27,490;-0,01;0,03;-0,13
27,500;-0,01;0,03;-0,26
27,510;-0,01;0,03;-0,59
27,520;-0,01;0,01;-0,42
27,530;-0,01;0,01;0,06
27,540;-0,01;0,03;-0,05
27,550;-0,01;0,02;-0,67
27,560;-0,01;0,00;-0,73
27,570;-0,01;0,00;-0,02
27,580;-0,01;0,01;0,34
27,590;-0,01;0,02;-0,26
27,600;-0,01;0,00;-1,19
27,610;-0,01;-0,02;-1,35
27,620;-0,01;-0,03;-0,64
27,630;-0,01;-0,03;0,22
27,640;-0,01;-0,02;0,51
27,650;-0,01;-0,01;0,10
27,660;-0,01;-0,02;-0,50
27,670;-0,01;-0,03;-0,82
27,680;-0,01;-0,04;-0,78
27,690;-0,01;-0,04;-0,59
27,700;-0,01;-0,05;-0,40
27,710;-0,01;-0,05;-0,16
27,720;-0,01;-0,05;0,08
27,730;-0,01;-0,05;0,23
27,740;-0,01;-0,05;0,37
27,750;-0,01;-0,04;0,49
27,760;-0,01;-0,03;0,41
27,770;-0,01;-0,03;0,12
27,780;-0,01;-0,03;-0,15
