"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1";"Acceleration (m/s²) Run #1"
1,420;-0,02;0,03;0,40
1,430;-0,02;0,03;0,20
1,440;-0,02;0,04;0,04
1,450;-0,02;0,03;0,09
1,460;-0,02;0,04;0,14
1,470;-0,02;0,04;0,24
1,480;-0,01;0,04;0,24
1,490;-0,01;0,05;0,20
1,500;-0,01;0,05;0,06
1,510;-0,01;0,05;-0,06
1,520;-0,01;0,04;0,04
1,530;-0,01;0,05;0,18
1,540;-0,01;0,05;0,29
1,550;-0,01;0,05;0,29
1,560;-0,01;0,05;0,29
1,570;-0,01;0,06;0,21
1,580;-0,01;0,06;0,02
1,590;-0,01;0,06;-0,19
1,600;-0,01;0,05;-0,21
1,610;-0,01;0,05;-0,01
1,620;-0,01;0,05;0,15
1,630;-0,01;0,06;0,11
1,640;-0,01;0,06;-0,08
1,650;-0,01;0,05;-0,23
1,660;-0,01;0,05;-0,29
1,670;-0,01;0,05;-0,25
1,680;0,00;0,05;-0,15
1,690;0,00;0,05;-0,09
1,700;0,00;0,05;-0,18
1,710;0,00;0,04;-0,33
1,720;0,00;0,04;-0,39
1,730;0,00;0,03;-0,34
1,740;0,00;0,03;-0,29
1,750;0,00;0,03;-0,29
1,760;0,00;0,03;-0,28
1,770;0,00;0,02;-0,33
1,780;0,00;0,02;-0,43
1,790;-8,90E-4;0,01;-0,49
1,800;-7,03E-4;0,01;-0,39
1,810;-7,03E-4;0,01;-0,23
1,820;-7,18E-4;0,01;-0,27
1,830;-5,31E-4;0,00;-0,51
1,840;-5,16E-4;0,00;-0,68
1,850;-6,88E-4;-0,01;-0,55
1,860;-8,60E-4;-0,02;-0,29
1,870;0,00;-0,02;-0,19
1,880;0,00;-0,02;-0,23
1,890;0,00;-0,02;-0,33
1,900;0,00;-0,03;-0,42
1,910;0,00;-0,03;-0,53
1,920;0,00;-0,04;-0,53
1,930;0,00;-0,04;-0,44
1,940;0,00;-0,05;-0,34
1,950;0,00;-0,05;-0,24
1,960;0,00;-0,05;-0,19
1,970;0,00;-0,05;-0,23
1,980;-0,01;-0,05;-0,37
1,990;-0,01;-0,06;-0,49
2,000;-0,01;-0,07;-0,40
2,010;-0,01;-0,07;-0,20
2,020;-0,01;-0,07;-0,05
2,030;-0,01;-0,07;-0,04
2,040;-0,01;-0,07;-0,18
2,050;-0,01;-0,07;-0,33
2,060;-0,01;-0,08;-0,39
2,070;-0,01;-0,08;-0,34
2,080;-0,01;-0,08;-0,29
2,090;-0,01;-0,09;-0,25
2,100;-0,01;-0,09;-0,07
2,110;-0,01;-0,09;0,22
2,120;-0,02;-0,08;0,44
2,130;-0,02;-0,08;0,36
2,140;-0,02;-0,07;0,06
2,150;-0,02;-0,08;-0,10
2,160;-0,02;-0,08;-0,01
2,170;-0,02;-0,08;0,15
2,180;-0,02;-0,07;0,11
2,190;-0,02;-0,07;-0,05
2,200;-0,02;-0,08;-0,03
2,210;-0,02;-0,08;0,34
2,220;-0,02;-0,07;0,89
2,230;-0,02;-0,06;1,17
2,240;-0,02;-0,04;0,87
2,250;-0,02;-0,04;0,12
2,260;-0,03;-0,04;-0,27
2,270;-0,03;-0,05;0,13
2,280;-0,03;-0,04;0,90
2,290;-0,03;-0,03;1,05
2,300;-0,03;-0,01;0,50
2,310;-0,03;-0,02;0,22
2,320;-0,03;-0,02;0,46
2,330;-0,03;-0,01;0,72
2,340;-0,03;-2,26E-4;0,63
2,350;-0,03;0,00;0,47
2,360;-0,03;0,01;0,53
2,370;-0,03;0,01;0,48
2,380;-0,03;0,02;0,47
2,390;-0,03;0,02;0,61
2,400;-0,03;0,03;0,76
2,410;-0,03;0,04;0,83
2,420;-0,03;0,05;0,59
2,430;-0,03;0,05;0,35
2,440;-0,02;0,05;0,18
2,450;-0,02;0,05;0,27
2,460;-0,02;0,06;0,53
2,470;-0,02;0,07;0,54
2,480;-0,02;0,07;0,40
2,490;-0,02;0,07;0,15
2,500;-0,02;0,07;0,05
2,510;-0,02;0,07;0,04
2,520;-0,02;0,07;0,13
2,530;-0,02;0,07;0,29
2,540;-0,02;0,08;0,29
2,550;-0,02;0,08;0,25
2,560;-0,02;0,08;0,15
2,570;-0,02;0,09;0,11
2,580;-0,01;0,09;-0,04
2,590;-0,01;0,09;-0,19
2,600;-0,01;0,08;-0,24
2,610;-0,01;0,08;-0,23
2,620;-0,01;0,08;-0,28
2,630;-0,01;0,07;-0,34
2,640;-0,01;0,07;-0,25
2,650;-0,01;0,07;-0,10
2,660;-0,01;0,07;0,01
2,670;-0,01;0,07;-0,08
2,680;-0,01;0,07;-0,27
2,690;-0,01;0,06;-0,47
2,700;-0,01;0,06;-0,53
2,710;-0,01;0,05;-0,44
2,720;0,00;0,05;-0,33
2,730;0,00;0,05;-0,33
2,740;0,00;0,04;-0,38
2,750;0,00;0,04;-0,39
2,760;0,00;0,03;-0,34
2,770;0,00;0,03;-0,28
2,780;0,00;0,03;-0,33
2,790;0,00;0,03;-0,38
2,800;0,00;0,02;-0,39
2,810;0,00;0,02;-0,34
2,820;0,00;0,01;-0,28
2,830;0,00;0,01;-0,33
2,840;0,00;0,01;-0,42
2,850;0,00;0,00;-0,53
2,860;0,00;0,00;-0,54
2,870;0,00;-0,01;-0,40
2,880;0,00;-0,01;-0,20
2,890;0,00;-0,01;-0,13
2,900;0,00;-0,01;-0,27
2,910;0,00;-0,02;-0,43
2,920;0,00;-0,02;-0,43
2,930;0,00;-0,03;-0,38
2,940;0,00;-0,03;-0,39
2,950;0,00;-0,03;-0,35
2,960;0,00;-0,04;-0,20
2,970;0,00;-0,04;-0,09
2,980;0,00;-0,04;-0,18
2,990;0,00;-0,04;-0,33
3,000;0,00;-0,05;-0,35
3,010;-0,01;-0,05;-0,16
3,020;-0,01;-0,05;0,05
3,030;-0,01;-0,05;0,06
3,040;-0,01;-0,05;-0,13
3,050;-0,01;-0,05;-0,34
3,060;-0,01;-0,05;-0,31
3,070;-0,01;-0,06;-0,02
3,080;-0,01;-0,05;0,28
3,090;-0,01;-0,05;0,35
3,100;-0,01;-0,05;0,12
3,110;-0,01;-0,05;-0,23
3,120;-0,01;-0,05;-0,41
3,130;-0,01;-0,06;-0,14
3,140;-0,01;-0,06;0,45
3,150;-0,01;-0,05;0,79
3,160;-0,01;-0,03;0,48
3,170;-0,01;-0,03;-0,18
3,180;-0,01;-0,04;-0,37
3,190;-0,01;-0,05;0,10
3,200;-0,01;-0,04;0,64
3,210;-0,01;-0,03;0,48
3,220;-0,01;-0,02;-0,18
3,230;-0,02;-0,04;-0,38
3,240;-0,02;-0,04;0,20
3,250;-0,02;-0,03;0,74
3,260;-0,02;-0,02;0,43
3,270;-0,02;-0,02;-0,20
3,280;-0,02;-0,03;-0,14
3,290;-0,02;-0,03;0,43
3,300;-0,02;-0,01;0,47
3,310;-0,02;-0,01;-0,04
3,320;-0,02;-0,02;-0,17
3,330;-0,02;-0,02;0,18
3,340;-0,02;-0,01;0,31
3,350;-0,02;-0,01;0,05
3,360;-0,02;-0,02;0,03
3,370;-0,02;-0,02;0,24
3,380;-0,02;-0,01;0,20
3,390;-0,02;-0,01;0,09
3,400;-0,02;-0,01;0,18
3,410;-0,02;0,00;0,34
3,420;-0,02;0,00;0,25
3,430;-0,02;0,00;0,06
3,440;-0,02;0,00;-0,05
3,450;-0,02;2,33E-4;-0,06
3,460;-0,02;0,00;0,08
3,470;-0,02;-4,67E-4;0,24
3,480;-0,02;0,01;0,25
3,490;-0,02;0,01;0,14
3,500;-0,02;0,01;0,14
3,510;-0,02;0,01;0,19
3,520;-0,02;0,01;0,15
3,530;-0,02;0,01;0,10
3,540;-0,02;0,01;0,10
3,550;-0,02;0,01;0,05
3,560;-0,02;0,01;0,00
3,570;-0,02;0,01;0,04
3,580;-0,02;0,01;0,14
3,590;-0,02;0,02;0,15
3,600;-0,02;0,02;0,05
3,610;-0,02;0,02;0,04
3,620;-0,02;0,02;0,10
3,630;-0,02;0,02;0,05
3,640;-0,02;0,02;-8,38E-6
3,650;-0,02;0,02;0,00
3,660;-0,02;0,02;-0,04
3,670;-0,02;0,02;-0,14
3,680;-0,02;0,01;-0,16
3,690;-0,02;0,01;-0,01
3,700;-0,02;0,02;0,10
3,710;-0,02;0,02;0,05
3,720;-0,02;0,02;-3,12E-15
3,730;-0,02;0,02;0,00
3,740;-0,01;0,02;-0,04
3,750;-0,01;0,02;-0,14
3,760;-0,01;0,01;-0,20
3,770;-0,01;0,01;-0,11
3,780;-0,01;0,01;0,09
3,790;-0,01;0,01;0,16
3,800;-0,01;0,02;0,01
3,810;-0,01;0,01;-0,14
3,820;-0,01;0,01;-0,19
3,830;-0,01;0,01;-0,19
3,840;-0,01;0,01;-0,20
3,850;-0,01;0,01;-0,11
3,860;-0,01;0,01;0,05
3,870;-0,01;0,01;0,06
3,880;-0,01;0,01;-0,04
3,890;-0,01;0,01;-0,10
3,900;-0,01;0,01;-0,05
3,910;-0,01;0,01;2,22E-14
3,920;-0,01;0,01;0,00
3,930;-0,01;0,01;-0,04
3,940;-0,01;0,01;-0,10
3,950;-0,01;0,00;-0,06
3,960;-0,01;0,00;0,09
3,970;-0,01;0,01;0,20
3,980;-0,01;0,01;0,15
3,990;-0,01;0,01;0,09
4,000;-0,01;0,01;0,14
4,010;-0,01;0,01;0,23
4,020;-0,01;0,01;0,29
4,030;-0,01;0,02;0,25
4,040;-0,01;0,02;0,10
4,050;-0,01;0,02;0,00
4,060;-0,01;0,02;0,04
4,070;-0,01;0,02;0,10
4,080;-0,01;0,02;0,05
4,090;-0,01;0,02;0,03
4,100;-0,01;0,02;0,23
4,110;-0,01;0,03;0,40
4,120;-0,01;0,03;0,17
4,130;-0,01;0,03;-0,19
4,140;-0,01;0,02;-0,22
4,150;-0,01;0,02;0,08
4,160;-0,01;0,03;0,30
4,170;-0,01;0,03;0,11
4,180;-0,01;0,03;-0,10
4,190;-0,01;0,03;-0,05
4,200;-0,01;0,03;0,01
4,210;-0,01;0,03;-0,08
4,220;-0,01;0,03;-0,25
4,230;-0,01;0,02;-0,12
4,240;-0,01;0,02;0,20
4,250;-0,01;0,03;0,17
4,260;-0,01;0,03;-0,13
4,270;-0,01;0,02;-0,34
4,280;-0,01;0,02;-0,30
4,290;-0,01;0,02;-0,15
4,300;-0,01;0,02;-0,10
4,310;-0,01;0,02;-0,09
4,320;-0,01;0,02;-0,14
4,330;0,00;0,01;-0,24
4,340;0,00;0,01;-0,25
4,350;-0,01;0,01;-0,15
4,360;0,00;0,01;-0,09
4,370;0,00;0,01;-0,17
4,380;0,00;0,01;-0,37
4,390;0,00;4,92E-4;-0,49
4,400;0,00;-0,01;-0,35
4,410;0,00;-0,01;-0,19
4,420;0,00;-0,01;-0,24
4,430;0,00;-0,01;-0,25
4,440;0,00;-0,02;-0,14
4,450;-0,01;-0,01;-0,21
4,460;0,00;-0,01;-0,57
4,470;-0,01;-0,03;-0,62
4,480;-0,01;-0,04;-0,06
4,490;-0,01;-0,03;0,20
4,500;-0,01;-0,02;-0,43
4,510;-0,01;-0,03;-1,08
4,520;-0,01;-0,05;-0,83
4,530;-0,01;-0,06;0,02
4,540;-0,01;-0,05;0,42
4,550;-0,01;-0,04;6,28E-4
4,560;-0,01;-0,04;-0,60
4,570;-0,01;-0,06;-0,92
4,580;-0,01;-0,07;-0,80
4,590;-0,01;-0,07;-0,33
4,600;-0,01;-0,08;0,22
4,610;-0,01;-0,07;0,50
4,620;-0,01;-0,06;0,27
4,630;-0,01;-0,06;-0,13
4,640;-0,01;-0,07;-0,29
4,650;-0,01;-0,07;-0,28
4,660;-0,02;-0,07;-0,37
4,670;-0,02;-0,07;-0,54
4,680;-0,02;-0,08;-0,39
4,690;-0,02;-0,09;0,24
4,700;-0,02;-0,08;0,86
4,710;-0,02;-0,06;0,94
4,720;-0,02;-0,05;0,52
4,730;-0,02;-0,05;-0,02
4,740;-0,02;-0,06;-0,39
4,750;-0,02;-0,06;-0,37
4,760;-0,02;-0,07;0,09
4,770;-0,02;-0,06;0,79
4,780;-0,02;-0,05;1,13
4,790;-0,02;-0,03;0,72
4,800;-0,02;-0,03;0,02
4,810;-0,02;-0,04;-0,23
4,820;-0,02;-0,04;0,25
4,830;-0,03;-0,04;0,77
4,840;-0,03;-0,02;0,70
4,850;-0,03;-0,02;0,33
4,860;-0,03;-0,02;0,31
4,870;-0,03;-0,02;0,61
4,880;-0,03;0,00;0,73
4,890;-0,03;0,00;0,58
4,900;-0,03;0,01;0,47
4,910;-0,03;0,01;0,53
4,920;-0,03;0,02;0,53
4,930;-0,03;0,02;0,48
4,940;-0,03;0,03;0,43
4,950;-0,03;0,03;0,43
4,960;-0,02;0,03;0,48
4,970;-0,02;0,04;0,48
4,980;-0,02;0,05;0,44
4,990;-0,02;0,05;0,33
5,000;-0,02;0,05;0,33
5,010;-0,02;0,05;0,39
5,020;-0,02;0,06;0,35
5,030;-0,02;0,06;0,19
5,040;-0,02;0,06;0,13
5,050;-0,02;0,06;0,28
5,060;-0,02;0,07;0,39
5,070;-0,02;0,07;0,30
5,080;-0,02;0,07;0,10
5,090;-0,02;0,07;0,04
5,100;-0,02;0,07;0,10
5,110;-0,02;0,08;0,10
5,120;-0,02;0,08;0,05
5,130;-0,01;0,08;4,23E-14
5,140;-0,01;0,08;2,71E-14
5,150;-0,01;0,08;1,53E-14
5,160;-0,01;0,08;0,00
5,170;-0,01;0,08;-0,04
5,180;-0,01;0,08;-0,14
5,190;-0,01;0,07;-0,24
5,200;-0,01;0,07;-0,24
5,210;-0,01;0,07;-0,19
5,220;-0,01;0,07;-0,19
5,230;-0,01;0,07;-0,20
5,240;-0,01;0,06;-0,15
5,250;-0,01;0,06;-0,09
5,260;0,00;0,06;-0,18
5,270;0,00;0,06;-0,33
5,280;0,00;0,05;-0,34
5,290;0,00;0,05;-0,24
5,300;0,00;0,05;-0,23
5,310;0,00;0,05;-0,33
5,320;0,00;0,04;-0,39
5,330;0,00;0,04;-0,33
5,340;-9,20E-4;0,04;-0,32
5,350;-3,74E-4;0,03;-0,47
5,360;-2,17E-4;0,03;-0,58
5,370;1,42E-4;0,02;-0,53
5,380;3,29E-4;0,02;-0,43
5,390;2,99E-4;0,01;-0,43
5,400;6,73E-4;0,01;-0,48
5,410;6,88E-4;0,00;-0,43
5,420;4,86E-4;2,50E-4;-0,42
5,430;6,73E-4;0,00;-0,53
5,440;7,03E-4;-0,01;-0,49
5,450;3,44E-4;-0,02;-0,28
5,460;1,57E-4;-0,01;-0,31
5,470;1,72E-4;-0,02;-0,62
5,480;2,99E-5;-0,03;-0,66
5,490;-4,86E-4;-0,04;-0,21
5,500;0,00;-0,03;0,08
5,510;0,00;-0,03;-0,33
5,520;0,00;-0,04;-0,96
5,530;0,00;-0,05;-1,01
5,540;0,00;-0,06;-0,39
5,550;0,00;-0,06;0,33
5,560;0,00;-0,05;0,47
5,570;0,00;-0,05;0,05
5,580;0,00;-0,05;-0,50
5,590;-0,01;-0,06;-0,82
5,600;-0,01;-0,07;-0,75
5,610;-0,01;-0,08;-0,38
5,620;-0,01;-0,08;0,20
5,630;-0,01;-0,07;0,67
5,640;-0,01;-0,06;0,66
5,650;-0,01;-0,05;0,23
5,660;-0,01;-0,06;-0,27
5,670;-0,01;-0,06;-0,48
5,680;-0,01;-0,07;-0,49
5,690;-0,01;-0,07;-0,41
5,700;-0,01;-0,08;-0,14
5,710;-0,01;-0,08;0,39
5,720;-0,01;-0,07;0,87
5,730;-0,01;-0,05;0,81
5,740;-0,02;-0,05;0,29
5,750;-0,02;-0,05;-0,31
5,760;-0,02;-0,06;-0,63
5,770;-0,02;-0,07;-0,57
5,780;-0,02;-0,07;-0,06
5,790;-0,02;-0,07;0,69
5,800;-0,02;-0,06;1,08
5,810;-0,02;-0,04;0,78
5,820;-0,02;-0,04;0,04
5,830;-0,02;-0,04;-0,45
5,840;-0,02;-0,05;-0,24
5,850;-0,02;-0,05;0,40
5,860;-0,02;-0,04;0,79
5,870;-0,02;-0,03;0,46
5,880;-0,02;-0,03;-0,01
5,890;-0,02;-0,04;0,11
5,900;-0,02;-0,03;0,61
5,910;-0,02;-0,02;0,79
5,920;-0,02;-0,01;0,49
5,930;-0,02;-0,01;0,29
5,940;-0,02;-0,01;0,29
5,950;-0,02;0,00;0,24
5,960;-0,02;0,00;0,23
5,970;-0,02;0,00;0,37
5,980;-0,02;0,01;0,53
5,990;-0,02;0,01;0,44
6,000;-0,02;0,01;0,28
6,010;-0,02;0,01;0,33
6,020;-0,02;0,02;0,43
6,030;-0,02;0,03;0,44
6,040;-0,02;0,03;0,29
6,050;-0,02;0,03;0,23
6,060;-0,02;0,03;0,28
6,070;-0,02;0,04;0,33
6,080;-0,02;0,04;0,34
6,090;-0,02;0,04;0,24
6,100;-0,02;0,05;0,19
6,110;-0,02;0,05;0,14
6,120;-0,02;0,05;0,14
6,130;-0,02;0,05;0,19
6,140;-0,02;0,05;0,19
6,150;-0,02;0,05;0,15
6,160;-0,02;0,05;0,01
6,170;-0,02;0,05;-0,10
6,180;-0,02;0,05;-0,10
6,190;-0,02;0,05;-0,05
6,200;-0,02;0,05;6,83E-14
6,210;-0,01;0,05;5,00E-14
6,220;-0,01;0,05;2,08E-14
6,230;-0,01;0,05;0,00
6,240;-0,01;0,05;-0,04
6,250;-0,01;0,05;-0,14
6,260;-0,01;0,05;-0,24
6,270;-0,01;0,05;-0,25
6,280;-0,01;0,04;-0,15
6,290;-0,01;0,04;-0,09
6,300;-0,01;0,04;-0,13
6,310;-0,01;0,04;-0,28
6,320;-0,01;0,04;-0,38
6,330;-0,01;0,03;-0,39
6,340;-0,01;0,03;-0,34
6,350;-0,01;0,03;-0,28
6,360;-0,01;0,02;-0,33
6,370;-0,01;0,02;-0,39
6,380;-0,01;0,01;-0,34
6,390;-0,01;0,01;-0,24
6,400;-0,01;0,01;-0,19
6,410;-0,01;0,01;-0,23
6,420;-0,01;0,01;-0,29
6,430;-0,01;0,00;-0,25
6,440;-0,01;0,00;-0,15
6,450;-0,01;0,00;-0,04
6,460;-0,01;0,00;-0,08
6,470;-0,01;4,85E-4;-0,24
6,480;-0,01;-0,01;-0,20
6,490;-0,01;-0,01;-0,05
6,500;-0,01;0,00;0,01
6,510;-0,01;-0,01;-0,10
6,520;-0,01;-0,01;-0,10
6,530;-0,01;-0,01;0,00
6,540;-0,01;-0,01;-0,05
6,550;-0,01;-0,01;-0,05
6,560;-0,01;-0,01;1,84E-5
6,570;-0,01;-0,01;0,00
6,580;-0,01;-0,01;-0,05
6,590;-0,01;-0,01;0,00
6,600;-0,01;-0,01;0,06
6,610;-0,01;-0,01;-0,05
6,620;-0,01;-0,01;-0,01
6,630;-0,01;-0,01;0,15
6,640;-0,01;0,00;0,07
6,650;-0,01;-0,01;-0,20
6,660;-0,01;-0,01;-0,12
6,670;-0,01;-0,01;0,19
6,680;-0,01;0,00;0,20
6,690;-0,01;-0,01;0,09
6,700;-0,01;-0,01;0,14
6,710;-0,01;-9,51E-8;0,16
6,720;-0,01;4,83E-4;0,00
6,730;-0,01;-0,01;-0,05
6,740;-0,01;0,00;0,01
6,750;-0,01;4,82E-4;-0,10
6,760;-0,01;-0,01;-0,12
6,770;-0,01;-0,01;0,13
6,780;-0,01;-2,42E-4;0,30
6,790;-0,01;0,00;0,16
6,800;-0,01;0,00;-0,05
6,810;-0,01;0,00;-0,06
6,820;-0,01;0,00;0,09
6,830;-0,01;-4,82E-4;0,20
6,840;-0,01;0,01;0,16
6,850;-0,01;0,01;0,01
6,860;-0,01;0,00;-0,10
6,870;-0,01;0,00;-0,05
6,880;-0,01;0,00;-0,04
6,890;-0,01;0,00;-0,10
6,900;-0,01;0,00;-0,10
6,910;-0,01;0,00;-0,06
6,920;-0,01;0,00;0,05
6,930;-0,01;-2,41E-4;0,06
6,940;-0,01;0,00;-0,09
6,950;-0,01;4,82E-4;-0,19
6,960;-0,01;-0,01;-0,20
6,970;-0,01;0,00;-0,14
6,980;-0,01;-0,01;-0,14
6,990;-0,01;-0,01;-0,14
7,000;-0,01;-0,01;-0,13
7,010;-0,01;-0,01;-0,32
7,020;-0,01;-0,01;-0,49
7,030;-0,01;-0,02;-0,35
7,040;-0,01;-0,02;-0,10
7,050;-0,01;-0,02;-0,08
7,060;-0,01;-0,02;-0,28
7,070;-0,01;-0,03;-0,35
7,080;-0,01;-0,03;-0,20
7,090;-0,01;-0,03;-0,09
7,100;-0,01;-0,03;-0,14
7,110;-0,01;-0,03;-0,24
7,120;-0,01;-0,04;-0,25
7,130;-0,01;-0,04;-0,15
7,140;-0,01;-0,04;-0,05
7,150;-0,01;-0,04;-0,04
7,160;-0,01;-0,04;-0,10
7,170;-0,01;-0,04;-0,10
7,180;-0,01;-0,04;-0,05
7,190;-0,02;-0,04;4,75E-14
7,200;-0,02;-0,04;1,87E-14
7,210;-0,02;-0,04;-4,34E-14
7,220;-0,02;-0,04;0,00
7,230;-0,02;-0,04;0,04
7,240;-0,02;-0,04;0,10
7,250;-0,02;-0,04;0,10
7,260;-0,02;-0,04;0,05
7,270;-0,02;-0,04;0,04
7,280;-0,02;-0,04;0,18
7,290;-0,02;-0,04;0,33
7,300;-0,02;-0,03;0,35
7,310;-0,02;-0,03;0,20
7,320;-0,02;-0,03;0,09
7,330;-0,02;-0,03;0,18
7,340;-0,02;-0,03;0,33
7,350;-0,02;-0,02;0,34
7,360;-0,02;-0,02;0,24
7,370;-0,02;-0,02;0,19
7,380;-0,02;-0,01;0,24
7,390;-0,02;-0,01;0,29
7,400;-0,02;-0,01;0,28
7,410;-0,02;-0,01;0,33
7,420;-0,02;0,00;0,43
7,430;-0,02;0,00;0,49
7,440;-0,02;0,01;0,40
7,450;-0,02;0,01;0,19
7,460;-0,02;0,01;0,13
7,470;-0,02;0,01;0,32
7,480;-0,02;0,02;0,49
7,490;-0,02;0,03;0,40
7,500;-0,02;0,03;0,15
7,510;-0,02;0,03;0,08
7,520;-0,02;0,03;0,27
7,530;-0,02;0,03;0,43
7,540;-0,02;0,04;0,49
7,550;-0,02;0,04;0,31
7,560;-0,02;0,05;0,06
7,570;-0,02;0,04;-0,11
7,580;-0,02;0,04;0,02
7,590;-0,02;0,04;0,33
7,600;-0,02;0,05;0,39
7,610;-0,02;0,05;0,25
7,620;-0,02;0,05;0,05
7,630;-0,02;0,05;0,04
7,640;-0,02;0,05;0,14
7,650;-0,02;0,05;0,20
7,660;-0,01;0,06;0,15
7,670;-0,01;0,06;0,05
7,680;-0,01;0,06;0,04
