"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1";"Acceleration (m/s²) Run #1"
0,660;-0,02;0,01;0,67
0,670;-0,02;0,02;0,64
0,680;-0,02;0,03;0,43
0,690;-0,02;0,03;0,38
0,700;-0,02;0,03;0,43
0,710;-0,02;0,04;0,45
0,720;-0,02;0,04;0,25
0,730;-0,01;0,05;0,14
0,740;-0,01;0,04;0,23
0,750;-0,01;0,05;0,30
0,760;-0,01;0,05;0,17
0,770;-0,01;0,05;-0,18
0,780;-0,01;0,05;-0,30
0,790;-0,01;0,04;-0,11
0,800;-0,01;0,05;0,06
0,810;-0,01;0,05;-0,02
0,820;-0,01;0,05;-0,32
0,830;-0,01;0,04;-0,48
0,840;-0,01;0,03;-0,44
0,850;-0,01;0,03;-0,34
0,860;-0,01;0,03;-0,29
0,870;-0,01;0,03;-0,29
0,880;-0,01;0,02;-0,29
0,890;-0,01;0,02;-0,28
0,900;-0,01;0,02;-0,33
0,910;-0,01;0,01;-0,42
0,920;-0,01;0,01;-0,52
0,930;-0,01;0,00;-0,62
0,940;-0,01;0,00;-0,68
0,950;-0,01;-0,01;-0,59
0,960;-0,01;-0,02;-0,35
0,970;-0,01;-0,02;-0,14
0,980;-0,01;-0,02;-0,22
0,990;-0,01;-0,02;-0,43
1,000;-0,01;-0,03;-0,44
1,010;-0,01;-0,03;-0,29
1,020;-0,01;-0,03;-0,18
1,030;-0,01;-0,03;-0,27
1,040;-0,01;-0,04;-0,42
1,050;-0,01;-0,04;-0,53
1,060;-0,01;-0,05;-0,50
1,070;-0,01;-0,05;-0,22
1,080;-0,01;-0,05;0,18
1,090;-0,01;-0,05;0,39
1,100;-0,01;-0,04;0,27
1,110;-0,01;-0,04;-0,07
1,120;-0,01;-0,05;-0,41
1,130;-0,01;-0,05;-0,63
1,140;-0,01;-0,06;-0,57
1,150;-0,02;-0,07;-0,10
1,160;-0,02;-0,06;0,55
1,170;-0,02;-0,05;0,92
1,180;-0,02;-0,04;0,80
1,190;-0,02;-0,03;0,36
1,200;-0,02;-0,03;-0,01
1,210;-0,02;-0,04;0,06
1,220;-0,02;-0,04;0,54
1,230;-0,02;-0,03;0,97
1,240;-0,02;-0,01;0,84
1,250;-0,02;-0,01;0,43
1,260;-0,02;-0,01;0,41
1,270;-0,02;0,00;0,63
1,280;-0,02;0,01;0,59
1,290;-0,02;0,01;0,38
1,300;-0,02;0,01;0,41
1,310;-0,02;0,02;0,68
1,320;-0,02;0,03;0,59
1,330;-0,02;0,03;0,38
1,340;-0,02;0,03;0,42
1,350;-0,02;0,04;0,53
1,360;-0,02;0,05;0,54
1,370;-0,02;0,05;0,34
1,380;-0,02;0,05;0,29
1,390;-0,02;0,05;0,29
1,400;-0,02;0,06;0,23
1,410;-0,01;0,06;0,28
1,420;-0,01;0,06;0,38
1,430;-0,01;0,07;0,45
1,440;-0,01;0,07;0,26
1,450;-0,01;0,07;0,01
1,460;-0,01;0,07;-0,10
1,470;-0,01;0,07;-0,05
1,480;-0,01;0,07;-0,04
1,490;-0,01;0,07;-0,08
1,500;-0,01;0,07;-0,22
1,510;-0,01;0,07;-0,41
1,520;-0,01;0,06;-0,66
1,530;-0,01;0,06;-0,78
1,540;-0,01;0,04;-0,59
1,550;-0,01;0,04;-0,43
1,560;-0,01;0,04;-0,42
1,570;0,00;0,03;-0,57
1,580;0,00;0,03;-0,58
1,590;0,00;0,02;-0,47
1,600;0,00;0,02;-0,53
1,610;0,00;0,01;-0,53
1,620;0,00;0,00;-0,51
1,630;0,00;0,00;-0,69
1,640;0,00;0,00;-1,01
1,650;0,00;-0,02;-1,00
1,660;0,00;-0,03;-0,46
1,670;0,00;-0,03;-0,08
1,680;0,00;-0,03;-0,30
1,690;0,00;-0,03;-0,75
1,700;-0,01;-0,05;-0,96
1,710;-0,01;-0,05;-0,92
1,720;-0,01;-0,06;-0,83
1,730;-0,01;-0,07;-0,65
1,740;-0,01;-0,08;-0,31
1,750;-0,01;-0,08;0,00
1,760;-0,01;-0,07;0,06
1,770;-0,01;-0,07;-0,13
1,780;-0,01;-0,08;-0,29
1,790;-0,01;-0,08;-0,21
1,800;-0,01;-0,08;0,04
1,810;-0,01;-0,08;0,20
1,820;-0,01;-0,08;0,11
1,830;-0,02;-0,08;-0,09
1,840;-0,02;-0,08;-0,20
1,850;-0,02;-0,08;-0,11
1,860;-0,02;-0,08;0,08
1,870;-0,02;-0,08;0,28
1,880;-0,02;-0,08;0,43
1,890;-0,02;-0,07;0,49
1,900;-0,02;-0,07;0,35
1,910;-0,02;-0,06;0,09
1,920;-0,02;-0,07;0,10
1,930;-0,02;-0,07;0,66
1,940;-0,02;-0,06;1,47
1,950;-0,02;-0,03;1,68
1,960;-0,02;-0,01;0,97
1,970;-0,02;-0,01;0,18
1,980;-0,02;-0,02;0,29
1,990;-0,02;-0,01;0,90
2,000;-0,02;0,01;1,08
2,010;-0,02;0,01;0,73
2,020;-0,02;0,02;0,55
2,030;-0,02;0,02;0,80
2,040;-0,02;0,03;0,91
2,050;-0,02;0,05;0,92
2,060;-0,02;0,05;0,82
2,070;-0,02;0,06;0,77
2,080;-0,02;0,07;0,68
2,090;-0,02;0,07;0,48
2,100;-0,02;0,08;0,43
2,110;-0,02;0,08;0,42
2,120;-0,02;0,09;0,58
2,130;-0,02;0,09;0,54
2,140;-0,02;0,10;0,40
2,150;-0,02;0,10;0,15
2,160;-0,01;0,10;0,04
2,170;-0,01;0,10;0,09
2,180;-0,01;0,10;0,14
2,190;-0,01;0,10;0,22
2,200;-0,01;0,11;-0,07
2,210;-0,01;0,11;-0,37
2,220;-0,01;0,09;-0,58
2,230;-0,01;0,09;-0,49
2,240;-0,01;0,09;-0,33
2,250;-0,01;0,09;-0,42
2,260;0,00;0,08;-0,55
2,270;0,00;0,07;-0,80
2,280;0,00;0,07;-0,92
2,290;0,00;0,05;-0,83
2,300;0,00;0,05;-0,63
2,310;0,00;0,04;-0,47
2,320;0,00;0,04;-0,56
2,330;0,00;0,03;-0,70
2,340;-9,05E-4;0,02;-0,85
2,350;-5,46E-4;0,02;-0,96
2,360;-3,29E-4;0,00;-0,87
2,370;-7,18E-4;-0,01;-0,71
2,380;-5,16E-4;-0,01;-0,79
2,390;-6,88E-4;-0,02;-1,06
2,400;-8,30E-4;-0,03;-1,04
2,410;0,00;-0,04;-0,56
2,420;0,00;-0,04;-0,13
2,430;0,00;-0,04;-0,29
2,440;0,00;-0,04;-0,79
2,450;0,00;-0,06;-1,06
2,460;0,00;-0,07;-0,93
2,470;0,00;-0,08;-0,68
2,480;-0,01;-0,08;-0,58
2,490;-0,01;-0,09;-0,49
2,500;-0,01;-0,09;-0,30
2,510;-0,01;-0,09;-0,14
2,520;-0,01;-0,09;-0,18
2,530;-0,01;-0,10;-0,38
2,540;-0,01;-0,10;-0,44
2,550;-0,01;-0,11;-0,30
2,560;-0,01;-0,11;-0,10
2,570;-0,01;-0,11;-0,05
2,580;-0,02;-0,11;-0,06
2,590;-0,02;-0,11;0,12
2,600;-0,02;-0,11;0,45
2,610;-0,02;-0,10;0,76
2,620;-0,02;-0,09;0,82
2,630;-0,02;-0,08;0,77
2,640;-0,02;-0,08;0,76
2,650;-0,02;-0,07;0,77
2,660;-0,02;-0,06;0,69
2,670;-0,02;-0,05;0,44
2,680;-0,02;-0,05;0,27
2,690;-0,02;-0,05;0,48
2,700;-0,02;-0,05;1,07
2,710;-0,03;-0,03;1,46
2,720;-0,03;-0,01;1,14
2,730;-0,03;0,00;0,58
2,740;-0,03;-0,01;0,49
2,750;-0,03;0,00;0,93
2,760;-0,03;0,02;1,26
2,770;-0,02;0,03;1,03
2,780;-0,03;0,04;0,64
2,790;-0,02;0,04;0,37
2,800;-0,02;0,05;0,50
2,810;-0,02;0,05;0,80
2,820;-0,02;0,06;0,92
2,830;-0,02;0,07;0,83
2,840;-0,02;0,08;0,62
2,850;-0,02;0,08;0,62
2,860;-0,02;0,09;0,62
2,870;-0,02;0,10;0,59
2,880;-0,02;0,10;0,39
2,890;-0,02;0,11;0,25
2,900;-0,02;0,10;0,15
2,910;-0,01;0,11;0,05
2,920;-0,01;0,11;0,01
2,930;-0,01;0,11;-0,14
2,940;-0,01;0,11;-0,22
2,950;-0,01;0,10;-0,43
2,960;-0,01;0,10;-0,49
2,970;-0,01;0,09;-0,39
2,980;-0,01;0,09;-0,29
2,990;-0,01;0,09;-0,27
3,000;-0,01;0,08;-0,47
3,010;-0,01;0,08;-0,57
3,020;0,00;0,07;-0,57
3,030;0,00;0,07;-0,56
3,040;0,00;0,06;-0,70
3,050;0,00;0,05;-0,87
3,060;0,00;0,04;-0,78
3,070;0,00;0,03;-0,62
3,080;0,00;0,03;-0,65
3,090;0,00;0,02;-0,86
3,100;-8,75E-4;0,01;-0,92
3,110;-8,75E-4;0,00;-0,77
3,120;-8,75E-4;0,00;-0,71
3,130;-8,60E-4;-0,01;-0,81
3,140;0,00;-0,02;-0,87
3,150;0,00;-0,03;-0,78
3,160;0,00;-0,03;-0,62
3,170;0,00;-0,04;-0,62
3,180;0,00;-0,05;-0,67
3,190;0,00;-0,05;-0,68
3,200;0,00;-0,06;-0,59
3,210;0,00;-0,07;-0,43
3,220;0,00;-0,07;-0,37
3,230;-0,01;-0,07;-0,47
3,240;-0,01;-0,08;-0,62
3,250;-0,01;-0,09;-0,64
3,260;-0,01;-0,09;-0,45
3,270;-0,01;-0,09;-0,20
3,280;-0,01;-0,09;-0,05
3,290;-0,01;-0,09;3,75E-14
3,300;-0,01;-0,09;0,00
3,310;-0,01;-0,09;0,04
3,320;-0,01;-0,09;0,10
3,330;-0,01;-0,09;0,10
3,340;-0,02;-0,09;0,09
3,350;-0,02;-0,09;0,18
3,360;-0,02;-0,09;0,37
3,370;-0,02;-0,08;0,51
3,380;-0,02;-0,08;0,65
3,390;-0,02;-0,07;0,93
3,400;-0,02;-0,06;1,25
3,410;-0,02;-0,04;1,24
3,420;-0,02;-0,03;0,68
3,430;-0,02;-0,03;-0,04
3,440;-0,02;-0,04;-0,15
3,450;-0,02;-0,04;0,57
3,460;-0,02;-0,03;1,30
3,470;-0,02;0,00;1,19
3,480;-0,02;0,00;0,64
3,490;-0,02;-6,90E-4;0,41
3,500;-0,02;0,01;0,70
3,510;-0,02;0,02;0,92
3,520;-0,02;0,03;0,82
3,530;-0,02;0,03;0,73
3,540;-0,02;0,04;0,57
3,550;-0,02;0,05;0,57
3,560;-0,02;0,05;0,58
3,570;-0,02;0,06;0,53
3,580;-0,02;0,06;0,49
3,590;-0,02;0,07;0,38
3,600;-0,02;0,07;0,39
3,610;-0,02;0,07;0,34
3,620;-0,02;0,08;0,25
3,630;-0,02;0,08;0,16
3,640;-0,02;0,08;0,01
3,650;-0,01;0,08;-0,14
3,660;-0,01;0,08;-0,23
3,670;-0,01;0,07;-0,29
3,680;-0,01;0,07;-0,20
3,690;-0,01;0,07;-0,10
3,700;-0,01;0,07;-0,04
3,710;-0,01;0,07;-0,14
3,720;-0,01;0,07;-0,23
3,730;-0,01;0,06;-0,32
3,740;-0,01;0,06;-0,47
3,750;-0,01;0,05;-0,56
3,760;-0,01;0,05;-0,67
3,770;-0,01;0,04;-0,62
3,780;-0,01;0,03;-0,58
3,790;-0,01;0,03;-0,48
3,800;-0,01;0,03;-0,43
3,810;-0,01;0,02;-0,47
3,820;-0,01;0,02;-0,56
3,830;0,00;0,01;-0,72
3,840;0,00;0,00;-0,73
3,850;0,00;-0,01;-0,54
3,860;-0,01;-0,01;-0,37
3,870;0,00;-0,01;-0,55
3,880;0,00;-0,02;-0,82
3,890;-0,01;-0,03;-0,71
3,900;-0,01;-0,03;-0,21
3,910;-0,01;-0,03;0,07
3,920;-0,01;-0,03;-0,16
3,930;-0,01;-0,03;-0,55
3,940;-0,01;-0,04;-0,81
3,950;-0,01;-0,05;-0,83
3,960;-0,01;-0,06;-0,65
3,970;-0,01;-0,07;-0,32
3,980;-0,01;-0,07;0,04
3,990;-0,01;-0,06;0,20
4,000;-0,01;-0,06;0,15
4,010;-0,01;-0,06;0,05
4,020;-0,01;-0,06;0,00
4,030;-0,01;-0,06;0,04
4,040;-0,01;-0,06;0,10
4,050;-0,01;-0,06;0,06
4,060;-0,01;-0,06;-0,10
4,070;-0,01;-0,06;-0,13
4,080;-0,02;-0,06;0,24
4,090;-0,02;-0,06;0,79
4,100;-0,02;-0,04;1,07
4,110;-0,02;-0,03;0,81
4,120;-0,02;-0,03;0,25
4,130;-0,02;-0,03;0,02
4,140;-0,02;-0,03;0,30
4,150;-0,02;-0,02;0,72
4,160;-0,02;-0,01;0,65
4,170;-0,02;-0,01;0,28
4,180;-0,02;-0,01;0,35
4,190;-0,02;-0,01;0,71
4,200;-0,02;0,01;0,79
4,210;-0,02;0,01;0,45
4,220;-0,02;0,01;0,23
4,230;-0,02;0,02;0,37
4,240;-0,02;0,02;0,52
4,250;-0,02;0,03;0,62
4,260;-0,02;0,03;0,64
4,270;-0,02;0,04;0,40
4,280;-0,02;0,05;0,14
4,290;-0,02;0,04;0,13
4,300;-0,02;0,05;0,28
4,310;-0,02;0,05;0,35
4,320;-0,01;0,05;0,11
4,330;-0,01;0,05;-0,04
4,340;-0,01;0,05;-0,10
4,350;-0,01;0,05;-0,10
4,360;-0,01;0,05;0,01
4,370;-0,01;0,05;-0,08
4,380;-0,01;0,05;-0,22
4,390;-0,01;0,04;-0,43
4,400;-0,01;0,04;-0,45
4,410;-0,01;0,03;-0,20
4,420;-0,01;0,03;-0,09
4,430;-0,01;0,04;-0,13
4,440;-0,01;0,03;-0,28
4,450;-0,01;0,03;-0,33
4,460;-0,01;0,03;-0,37
4,470;-0,01;0,02;-0,57
4,480;-0,01;0,02;-0,63
4,490;-0,01;0,01;-0,48
4,500;-0,01;0,01;-0,42
4,510;-0,01;0,00;-0,54
4,520;-0,01;-0,01;-0,41
4,530;-0,01;-0,01;0,00
4,540;-0,01;0,00;0,00
4,550;-0,01;0,00;-0,64
4,560;-0,01;-0,02;-1,00
4,570;-0,01;-0,03;-0,49
4,580;-0,01;-0,03;0,25
4,590;-0,01;-0,02;0,20
4,600;-0,01;-0,02;-0,53
4,610;-0,01;-0,03;-1,07
4,620;-0,01;-0,05;-0,92
4,630;-0,01;-0,05;-0,24
4,640;-0,01;-0,05;0,37
4,650;-0,01;-0,04;0,55
4,660;-0,01;-0,04;0,28
4,670;-0,01;-0,04;-0,21
4,680;-0,01;-0,04;-0,61
4,690;-0,01;-0,05;-0,74
4,700;-0,01;-0,06;-0,52
4,710;-0,01;-0,06;4,02E-4
4,720;-0,01;-0,06;0,60
4,730;-0,02;-0,05;0,92
4,740;-0,02;-0,04;0,80
4,750;-0,02;-0,03;0,32
4,760;-0,02;-0,03;-0,14
4,770;-0,02;-0,04;-0,19
4,780;-0,02;-0,04;0,34
4,790;-0,02;-0,03;0,96
4,800;-0,02;-0,02;0,91
4,810;-0,02;-0,01;0,30
4,820;-0,02;-0,01;0,11
4,830;-0,02;-0,02;0,55
4,840;-0,02;0,00;0,84
4,850;-0,02;0,01;0,50
4,860;-0,02;0,01;0,18
4,870;-0,02;0,01;0,36
4,880;-0,02;0,02;0,67
4,890;-0,02;0,03;0,68
4,900;-0,02;0,03;0,54
4,910;-0,02;0,03;0,39
4,920;-0,02;0,04;0,28
4,930;-0,02;0,04;0,33
4,940;-0,02;0,04;0,37
4,950;-0,02;0,05;0,49
4,960;-0,02;0,05;0,39
4,970;-0,01;0,06;0,24
4,980;-0,01;0,06;0,19
4,990;-0,01;0,06;0,14
5,000;-0,01;0,06;0,20
5,010;-0,01;0,06;0,10
5,020;-0,01;0,07;0,06
5,030;-0,01;0,06;-0,08
5,040;-0,01;0,07;-0,27
5,050;-0,01;0,06;-0,43
5,060;-0,01;0,05;-0,41
5,070;-0,01;0,05;-0,10
5,080;-0,01;0,05;-0,08
5,090;-0,01;0,06;-0,31
5,100;-0,01;0,04;-0,66
5,110;-0,01;0,04;-0,73
5,120;-0,01;0,03;-0,53
5,130;-0,01;0,03;-0,43
5,140;-0,01;0,02;-0,42
5,150;-0,01;0,02;-0,53
5,160;-0,01;0,01;-0,53
5,170;0,00;0,01;-0,42
5,180;-0,01;0,00;-0,50
5,190;0,00;0,00;-0,85
5,200;0,00;-0,01;-0,99
5,210;-0,01;-0,03;-0,57
5,220;-0,01;-0,03;0,01
5,230;-0,01;-0,02;-0,04
5,240;-0,01;-0,02;-0,68
5,250;-0,01;-0,04;-1,16
5,260;-0,01;-0,05;-1,10
5,270;-0,01;-0,06;-0,58
5,280;-0,01;-0,06;0,07
5,290;-0,01;-0,06;0,45
5,300;-0,01;-0,05;0,29
5,310;-0,01;-0,05;-0,30
5,320;-0,01;-0,06;-0,77
5,330;-0,01;-0,07;-0,75
5,340;-0,01;-0,07;-0,36
5,350;-0,01;-0,07;0,00
5,360;-0,01;-0,07;-0,02
5,370;-0,01;-0,07;-0,32
5,380;-0,01;-0,08;-0,50
5,390;-0,02;-0,09;-0,27
5,400;-0,02;-0,09;0,13
5,410;-0,02;-0,08;0,33
5,420;-0,02;-0,08;0,41
5,430;-0,02;-0,08;0,60
5,440;-0,02;-0,07;0,90
5,450;-0,02;-0,06;1,02
5,460;-0,02;-0,04;0,81
5,470;-0,02;-0,04;0,28
5,480;-0,02;-0,04;-0,25
5,490;-0,02;-0,05;-0,16
5,500;-0,02;-0,05;0,71
5,510;-0,02;-0,03;1,50
5,520;-0,02;-0,01;1,25
5,530;-0,02;6,91E-4;0,49
5,540;-0,02;-0,01;0,30
5,550;-0,02;0,00;0,75
5,560;-0,02;0,01;1,02
5,570;-0,02;0,02;0,82
5,580;-0,02;0,03;0,72
5,590;-0,02;0,03;0,63
5,600;-0,02;0,05;0,52
5,610;-0,02;0,04;0,56
5,620;-0,02;0,05;0,71
5,630;-0,02;0,06;0,83
5,640;-0,02;0,07;0,59
5,650;-0,02;0,07;0,39
5,660;-0,02;0,07;0,34
5,670;-0,02;0,08;0,29
5,680;-0,02;0,08;0,24
5,690;-0,02;0,08;0,18
5,700;-0,01;0,09;0,28
5,710;-0,01;0,09;0,34
5,720;-0,01;0,09;0,25
5,730;-0,01;0,09;0,10
5,740;-0,01;0,09;0,00
5,750;-0,01;0,09;-0,04
5,760;-0,01;0,09;-0,17
5,770;-0,01;0,09;-0,41
5,780;-0,01;0,09;-0,66
5,790;-0,01;0,08;-0,77
5,800;-0,01;0,07;-0,68
5,810;-0,01;0,06;-0,49
5,820;0,00;0,06;-0,38
5,830;0,00;0,06;-0,37
5,840;0,00;0,05;-0,51
5,850;0,00;0,05;-0,66
5,860;0,00;0,04;-0,72
5,870;0,00;0,03;-0,71
5,880;0,00;0,03;-0,80
5,890;0,00;0,02;-1,02
5,900;0,00;0,00;-0,89
5,910;0,00;-0,01;-0,52
5,920;0,00;0,00;-0,53
5,930;0,00;-0,01;-1,04
5,940;0,00;-0,03;-1,24
5,950;0,00;-0,04;-0,71
5,960;0,00;-0,04;-0,14
5,970;0,00;-0,04;-0,20
5,980;0,00;-0,04;-0,65
5,990;0,00;-0,05;-0,86
6,000;0,00;-0,06;-0,82
6,010;0,00;-0,07;-0,73
6,020;-0,01;-0,08;-0,63
6,030;-0,01;-0,08;-0,49
6,040;-0,01;-0,09;-0,34
6,050;-0,01;-0,09;-0,29
6,060;-0,01;-0,09;-0,29
6,070;-0,01;-0,09;-0,29
6,080;-0,01;-0,10;-0,25
6,090;-0,01;-0,10;-0,11
6,100;-0,01;-0,10;0,05
6,110;-0,01;-0,10;0,06
6,120;-0,01;-0,10;-0,05
6,130;-0,02;-0,10;-0,02
6,140;-0,02;-0,10;0,22
6,150;-0,02;-0,10;0,43
6,160;-0,02;-0,09;0,43
6,170;-0,02;-0,09;0,38
6,180;-0,02;-0,08;0,43
6,190;-0,02;-0,08;0,48
6,200;-0,02;-0,07;0,43
6,210;-0,02;-0,07;0,45
6,220;-0,02;-0,07;0,81
6,230;-0,02;-0,06;1,42
6,240;-0,02;-0,04;1,62
6,250;-0,02;-0,01;1,05
6,260;-0,02;-0,01;0,38
6,270;-0,02;-0,02;0,39
6,280;-0,03;-0,01;0,90
6,290;-0,03;0,01;1,07
6,300;-0,02;0,02;0,77
6,310;-0,02;0,02;0,65
6,320;-0,02;0,02;0,85
6,330;-0,02;0,04;0,96
6,340;-0,02;0,05;0,92
6,350;-0,02;0,05;0,77
6,360;-0,02;0,07;0,68
6,370;-0,02;0,07;0,58
6,380;-0,02;0,07;0,52
6,390;-0,02;0,08;0,58
6,400;-0,02;0,09;0,44
6,410;-0,02;0,09;0,33
6,420;-0,02;0,09;0,37
6,430;-0,02;0,10;0,52
6,440;-0,02;0,10;0,60
6,450;-0,01;0,11;0,31
6,460;-0,01;0,11;0,03
6,470;-0,01;0,11;-0,32
6,480;-0,01;0,11;-0,48
6,490;-0,01;0,09;-0,44
6,500;-0,01;0,09;-0,30
6,510;-0,01;0,09;-0,14
6,520;-0,01;0,09;-0,23
6,530;-0,01;0,09;-0,33
6,540;-0,01;0,08;-0,42
6,550;-0,01;0,08;-0,51
6,560;0,00;0,08;-0,66
6,570;0,00;0,07;-0,76
6,580;0,00;0,06;-0,77
6,590;0,00;0,05;-0,67
6,600;0,00;0,04;-0,66
6,610;0,00;0,04;-0,76
6,620;0,00;0,03;-0,86
6,630;-8,60E-4;0,02;-0,82
6,640;0,00;0,01;-0,66
6,650;-8,90E-4;0,01;-0,80
6,660;-7,03E-4;0,00;-1,02
6,670;-6,58E-4;-0,02;-0,90
6,680;0,00;-0,02;-0,43
6,690;0,00;-0,02;-0,34
6,700;0,00;-0,02;-0,87
6,710;0,00;-0,04;-1,39
6,720;0,00;-0,06;-1,38
6,730;0,00;-0,07;-0,91
6,740;0,00;-0,07;-0,36
6,750;0,00;-0,07;-1,60E-4
6,760;-0,01;-0,07;0,02
6,770;-0,01;-0,07;-0,22
6,780;-0,01;-0,08;-0,47
6,790;-0,01;-0,08;-0,57
6,800;-0,01;-0,09;-0,58
6,810;-0,01;-0,09;-0,54
6,820;-0,01;-0,10;-0,40
6,830;-0,01;-0,10;-0,20
6,840;-0,01;-0,10;-0,06
6,850;-0,01;-0,10;0,04
6,860;-0,01;-0,10;0,14
6,870;-0,02;-0,10;0,23
6,880;-0,02;-0,10;0,32
6,890;-0,02;-0,10;0,46
6,900;-0,02;-0,09;0,66
6,910;-0,02;-0,08;0,81
6,920;-0,02;-0,07;0,86
6,930;-0,02;-0,06;0,82
6,940;-0,02;-0,05;0,69
6,950;-0,02;-0,05;0,41
6,960;-0,02;-0,05;0,09
6,970;-0,02;-0,05;0,10
6,980;-0,02;-0,05;0,62
6,990;-0,02;-0,04;1,33
7,000;-0,02;-0,02;1,43
7,010;-0,02;2,29E-4;0,85
7,020;-0,02;0,00;0,38
7,030;-0,02;0,00;0,41
7,040;-0,02;0,01;0,71
7,050;-0,02;0,01;0,76
7,060;-0,02;0,02;0,80
7,070;-0,02;0,03;0,96
7,080;-0,02;0,04;0,88
7,090;-0,02;0,05;0,69
7,100;-0,02;0,05;0,43
7,110;-0,02;0,06;0,42
7,120;-0,02;0,06;0,52
7,130;-0,02;0,07;0,62
7,140;-0,02;0,07;0,68
7,150;-0,02;0,08;0,49
7,160;-0,02;0,09;0,30
7,170;-0,02;0,09;0,14
7,180;-0,02;0,09;0,15
7,190;-0,02;0,09;0,06
7,200;-0,01;0,09;-0,13
7,210;-0,01;0,09;-0,33
7,220;-0,01;0,08;-0,39
7,230;-0,01;0,08;-0,25
7,240;-0,01;0,08;-0,14
7,250;-0,01;0,08;-0,13
7,260;-0,01;0,07;-0,28
7,270;-0,01;0,07;-0,33
7,280;-0,01;0,07;-0,37
7,290;-0,01;0,07;-0,47
7,300;-0,01;0,06;-0,57
7,310;-0,01;0,05;-0,63
7,320;-0,01;0,05;-0,52
7,330;-0,01;0,04;-0,57
7,340;0,00;0,04;-0,63
7,350;0,00;0,03;-0,59
7,360;0,00;0,02;-0,43
7,370;0,00;0,02;-0,41
7,380;0,00;0,02;-0,70
7,390;0,00;0,01;-0,87
7,400;0,00;-0,01;-0,73
7,410;0,00;-0,01;-0,56
7,420;0,00;-0,01;-0,75
7,430;0,00;-0,02;-0,98
7,440;0,00;-0,04;-0,76
7,450;0,00;-0,04;-0,26
7,460;-0,01;-0,04;-0,03
7,470;-0,01;-0,04;-0,22
7,480;-0,01;-0,04;-0,47
7,490;-0,01;-0,05;-0,61
7,500;-0,01;-0,05;-0,71
7,510;-0,01;-0,06;-0,77
7,520;-0,01;-0,07;-0,69
7,530;-0,01;-0,08;-0,45
7,540;-0,01;-0,08;-0,21
7,550;-0,01;-0,08;0,03
7,560;-0,01;-0,08;0,27
7,570;-0,01;-0,08;0,47
7,580;-0,01;-0,07;0,54
7,590;-0,01;-0,06;0,35
7,600;-0,01;-0,06;0,10
7,610;-0,01;-0,06;-0,01
7,620;-0,02;-0,06;0,14
7,630;-0,02;-0,06;0,25
7,640;-0,02;-0,05;0,06
7,650;-0,02;-0,06;-0,12
7,660;-0,02;-0,06;0,18
7,670;-0,02;-0,06;0,93
7,680;-0,02;-0,04;1,33
7,690;-0,02;-0,02;0,91
7,700;-0,02;-0,02;0,25
7,710;-0,02;-0,03;0,11
7,720;-0,02;-0,02;0,51
7,730;-0,02;-0,01;0,73
