"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1";"Acceleration (m/s²) Run #1"
4,720;-0,01;0,05;0,25
4,730;-0,01;0,04;0,10
4,740;-0,01;0,05;0,09
4,750;-0,01;0,05;0,20
4,760;-0,01;0,05;0,06
4,770;-0,01;0,05;-0,14
4,780;-0,01;0,04;-0,25
4,790;-0,01;0,04;-0,15
4,800;-0,01;0,04;-0,07
4,810;-0,01;0,04;-0,36
4,820;-0,01;0,04;-0,66
4,830;-0,01;0,03;-0,74
4,840;-0,01;0,02;-0,50
4,850;-0,01;0,02;-0,24
4,860;-0,01;0,02;-0,23
4,870;-0,01;0,01;-0,38
4,880;-0,01;0,01;-0,43
4,890;-0,01;0,00;-0,37
4,900;-0,01;0,00;-0,46
4,910;-0,01;0,00;-0,67
4,920;-0,01;-0,01;-0,69
4,930;-0,01;-0,02;-0,40
4,940;-0,01;-0,02;-0,18
4,950;-0,01;-0,02;-0,31
4,960;-0,01;-0,03;-0,61
4,970;-0,01;-0,03;-0,74
4,980;-0,01;-0,04;-0,51
4,990;-0,01;-0,05;-0,11
5,000;-0,01;-0,04;0,11
5,010;-0,01;-0,04;-0,07
5,020;-0,01;-0,04;-0,42
5,030;-0,01;-0,05;-0,58
5,040;-0,01;-0,06;-0,49
5,050;-0,01;-0,06;-0,34
5,060;-0,01;-0,06;-0,26
5,070;-0,01;-0,07;-0,04
5,080;-0,01;-0,07;0,40
5,090;-0,01;-0,06;0,77
5,100;-0,02;-0,05;0,74
5,110;-0,02;-0,04;0,41
5,120;-0,02;-0,04;0,11
5,130;-0,02;-0,04;-0,05
5,140;-0,02;-0,04;-0,07
5,150;-0,02;-0,04;0,20
5,160;-0,02;-0,04;0,74
5,170;-0,02;-0,03;1,04
5,180;-0,02;-0,01;0,62
5,190;-0,02;-0,01;0,04
5,200;-0,02;-0,02;0,15
5,210;-0,02;-0,02;0,71
5,220;-0,02;0,00;0,84
5,230;-0,02;0,01;0,45
5,240;-0,02;0,01;0,22
5,250;-0,02;0,01;0,41
5,260;-0,02;0,02;0,62
5,270;-0,02;0,02;0,58
5,280;-0,02;0,03;0,48
5,290;-0,02;0,03;0,44
5,300;-0,02;0,04;0,33
5,310;-0,02;0,04;0,34
5,320;-0,02;0,04;0,29
5,330;-0,02;0,05;0,24
5,340;-0,02;0,05;0,20
5,350;-0,01;0,05;0,06
5,360;-0,01;0,05;-0,03
5,370;-0,01;0,05;-0,23
5,380;-0,01;0,05;-0,34
5,390;-0,01;0,04;-0,29
5,400;-0,01;0,04;-0,25
5,410;-0,01;0,04;-0,15
5,420;-0,01;0,03;-0,10
5,430;-0,01;0,03;-0,09
5,440;-0,01;0,03;-0,14
5,450;-0,01;0,03;-0,23
5,460;-0,01;0,03;-0,28
5,470;-0,01;0,03;-0,33
5,480;-0,01;0,02;-0,43
5,490;-0,01;0,02;-0,48
5,500;-0,01;0,01;-0,43
5,510;-0,01;0,01;-0,38
5,520;-0,01;0,01;-0,39
5,530;-0,01;2,41E-4;-0,26
5,540;-0,01;0,00;0,00
5,550;-0,01;0,00;-0,02
5,560;-0,01;0,00;-0,41
5,570;-0,01;-0,01;-0,69
5,580;-0,01;-0,02;-0,46
5,590;-0,01;-0,02;-0,09
5,600;-0,01;-0,01;-0,17
5,610;-0,01;-0,02;-0,44
5,620;-0,01;-0,03;-0,33
5,630;-0,01;-0,03;0,17
5,640;-0,01;-0,02;0,46
5,650;-0,01;-0,01;0,08
5,660;-0,01;-0,02;-0,39
5,670;-0,01;-0,03;-0,33
5,680;-0,01;-0,03;0,21
5,690;-0,01;-0,02;0,64
5,700;-0,01;-0,01;0,41
5,710;-0,01;-0,01;0,00
5,720;-0,01;-0,02;0,02
5,730;-0,01;-0,02;0,43
5,740;-0,01;0,00;0,52
5,750;-0,01;0,00;0,02
5,760;-0,01;-0,01;-0,26
5,770;-0,01;-0,01;0,03
5,780;-0,01;0,00;0,30
5,790;-0,01;0,00;0,14
5,800;-0,01;0,00;0,12
5,810;-0,01;0,00;0,42
5,820;-0,01;0,01;0,55
5,830;-0,01;0,01;0,30
5,840;-0,01;0,01;0,14
5,850;-0,01;0,01;0,16
5,860;-0,01;0,02;0,00
5,870;-0,01;0,01;-0,06
5,880;-0,01;0,01;0,09
5,890;-0,01;0,02;0,16
5,900;-0,01;0,02;-0,08
5,910;-0,01;0,01;-0,28
5,920;-0,01;0,01;-0,37
5,930;-0,01;0,01;-0,53
5,940;-0,01;4,79E-4;-0,46
5,950;-0,01;-0,01;-0,06
5,960;-0,01;0,00;0,13
5,970;-0,01;0,01;-0,27
5,980;-0,01;-0,01;-0,55
5,990;-0,01;-0,01;-0,22
6,000;-0,01;-0,01;0,17
6,010;-0,01;0,00;-0,10
6,020;-0,01;-0,01;-0,63
6,030;-0,01;-0,02;-0,61
6,040;-0,01;-0,03;-0,12
6,050;-0,01;-0,02;0,17
6,060;-0,01;-0,02;-0,16
6,070;-0,01;-0,02;-0,63
6,080;-0,01;-0,03;-0,62
6,090;-0,01;-0,04;-0,09
6,100;-0,01;-0,04;0,43
6,110;-0,01;-0,03;0,43
6,120;-0,01;-0,02;-0,10
6,130;-0,01;-0,03;-0,66
6,140;-0,01;-0,04;-0,81
6,150;-0,01;-0,05;-0,31
6,160;-0,02;-0,05;0,58
6,170;-0,02;-0,04;1,13
6,180;-0,02;-0,02;0,79
6,190;-0,02;-0,01;-0,16
6,200;-0,02;-0,02;-0,66
6,210;-0,02;-0,04;-0,17
6,220;-0,02;-0,03;0,79
6,230;-0,02;-0,02;1,14
6,240;-0,02;2,34E-4;0,61
6,250;-0,02;0,00;0,08
6,260;-0,02;-0,01;0,21
6,270;-0,02;-9,38E-4;0,62
6,280;-0,02;0,01;0,64
6,290;-0,02;0,01;0,39
6,300;-0,02;0,01;0,33
6,310;-0,02;0,02;0,43
6,320;-0,02;0,03;0,43
6,330;-0,02;0,03;0,42
6,340;-0,02;0,03;0,53
6,350;-0,02;0,04;0,50
6,360;-0,02;0,05;0,25
6,370;-0,02;0,04;0,04
6,380;-0,01;0,04;0,12
6,390;-0,01;0,05;0,39
6,400;-0,01;0,05;0,35
6,410;-0,01;0,06;0,11
6,420;-0,01;0,05;-0,10
6,430;-0,01;0,05;-0,06
6,440;-0,01;0,05;0,15
6,450;-0,01;0,05;0,07
6,460;-0,01;0,06;-0,17
6,470;-0,01;0,05;-0,43
6,480;-0,01;0,05;-0,49
6,490;-0,01;0,04;-0,34
6,500;-0,01;0,04;-0,28
6,510;-0,01;0,04;-0,32
6,520;-0,01;0,03;-0,48
6,530;-0,01;0,03;-0,49
6,540;-0,01;0,02;-0,38
6,550;-0,01;0,02;-0,42
6,560;-0,01;0,02;-0,53
6,570;-0,01;0,01;-0,49
6,580;-0,01;0,00;-0,32
6,590;-0,01;0,00;-0,45
6,600;-0,01;0,00;-0,76
6,610;-0,01;-0,02;-0,79
6,620;-0,01;-0,02;-0,45
6,630;-0,01;-0,02;-0,14
6,640;-0,01;-0,02;-0,17
6,650;-0,01;-0,03;-0,41
6,660;-0,01;-0,03;-0,63
6,670;-0,01;-0,04;-0,60
6,680;-0,01;-0,05;-0,31
6,690;-0,01;-0,05;0,00
6,700;-0,01;-0,04;-0,02
6,710;-0,01;-0,04;-0,32
6,720;-0,01;-0,05;-0,49
6,730;-0,01;-0,06;-0,31
6,740;-0,01;-0,06;0,04
6,750;-0,01;-0,05;0,15
6,760;-0,01;-0,05;0,09
6,770;-0,01;-0,05;0,13
6,780;-0,01;-0,05;0,32
6,790;-0,01;-0,05;0,48
6,800;-0,01;-0,04;0,44
6,810;-0,02;-0,04;0,34
6,820;-0,02;-0,03;0,24
6,830;-0,02;-0,03;0,23
6,840;-0,02;-0,03;0,36
6,850;-0,02;-0,03;0,62
6,860;-0,02;-0,02;0,64
6,870;-0,02;-0,01;0,35
6,880;-0,02;-0,01;0,13
6,890;-0,02;-0,01;0,27
6,900;-0,02;-0,01;0,53
6,910;-0,02;0,00;0,53
6,920;-0,02;0,01;0,48
6,930;-0,02;0,01;0,43
6,940;-0,02;0,02;0,39
6,950;-0,02;0,02;0,29
6,960;-0,02;0,02;0,23
6,970;-0,02;0,02;0,29
6,980;-0,02;0,03;0,24
6,990;-0,02;0,03;0,19
7,000;-0,02;0,03;0,20
7,010;-0,02;0,03;0,15
7,020;-0,02;0,03;0,06
7,030;-0,02;0,03;-0,04
7,040;-0,01;0,03;-0,09
7,050;-0,01;0,03;-0,14
7,060;-0,01;0,03;-0,24
7,070;-0,01;0,03;-0,24
7,080;-0,01;0,02;-0,19
7,090;-0,01;0,02;-0,20
7,100;-0,01;0,02;-0,11
7,110;-0,01;0,02;0,05
7,120;-0,01;0,02;0,02
7,130;-0,01;0,02;-0,27
7,140;-0,01;0,01;-0,44
7,150;-0,01;0,01;-0,29
7,160;-0,01;0,01;-0,23
7,170;-0,01;0,01;-0,34
7,180;-0,01;0,00;-0,30
7,190;-0,01;-2,39E-4;-0,14
7,200;-0,01;0,00;-0,14
7,210;-0,01;0,00;-0,20
7,220;-0,01;-0,01;-0,05
7,230;-0,01;0,00;0,03
7,240;-0,01;7,17E-4;-0,35
7,250;-0,01;-0,01;-0,74
7,260;-0,01;-0,02;-0,53
7,270;-0,01;-0,02;0,17
7,280;-0,01;-0,02;0,51
7,290;-0,01;-0,01;0,13
7,300;-0,01;-0,01;-0,30
7,310;-0,01;-0,02;-0,18
7,320;-0,01;-0,02;0,28
7,330;-0,01;-0,01;0,36
7,340;-0,01;-0,01;0,05
7,350;-0,01;-0,01;0,02
7,360;-0,01;-0,01;0,37
7,370;-0,01;-4,76E-4;0,55
7,380;-0,01;0,01;0,30
7,390;-0,01;0,00;0,09
7,400;-0,01;0,00;0,14
7,410;-0,01;0,01;0,15
7,420;-0,01;0,01;0,09
7,430;-0,01;0,01;0,19
7,440;-0,01;0,01;0,25
7,450;-0,01;0,02;0,10
7,460;-0,01;0,01;0,03
7,470;-0,01;0,01;0,27
7,480;-0,01;0,02;0,53
7,490;-0,01;0,03;0,45
7,500;-0,01;0,03;0,16
7,510;-0,01;0,03;-0,09
7,520;-0,01;0,03;-0,15
7,530;-0,01;0,02;-0,05
7,540;-0,01;0,03;0,00
7,550;-0,01;0,03;-0,04
7,560;-0,01;0,02;-0,13
7,570;-0,01;0,02;-0,31
7,580;-0,01;0,02;-0,58
7,590;-0,01;0,01;-0,51
7,600;-0,01;0,00;-0,14
7,610;-0,01;0,01;-0,15
7,620;-0,01;0,01;-0,62
7,630;-0,01;-0,01;-0,72
