time;position;velocity;acceleration
2.1300;0.4211;-0.6471;2.0916
2.1400;0.4151;-0.6162;2.7220
2.1500;0.4090;-0.5770;2.9277
2.1600;0.4037;-0.5533;2.1174
2.1700;0.3979;-0.5344;1.1924
2.1800;0.3929;-0.5318;0.7702
2.1900;0.3876;-0.5270;1.1366
2.2000;0.3820;-0.5145;2.1591
2.2100;0.3772;-0.4835;3.0700
2.2200;0.3725;-0.4457;3.5337
2.2300;0.3681;-0.4115;3.6767
2.2400;0.3643;-0.3744;3.8141
2.2500;0.3607;-0.3342;4.0097
2.2600;0.3575;-0.2942;4.1521
2.2700;0.3549;-0.2511;4.2894
2.2800;0.3524;-0.2083;4.4792
2.2900;0.3507;-0.1627;4.6688
2.3000;0.3492;-0.1139;4.8679
2.3100;0.3483;-0.0654;4.9712
2.3200;0.3479;-0.0135;4.9739
2.3300;0.3481;0.0352;4.9290
2.3400;0.3487;0.0839;4.8315
2.3500;0.3497;0.1329;4.7389
2.3600;0.3514;0.1787;4.5940
2.3700;0.3534;0.2247;4.4493
2.3800;0.3557;0.2677;4.3098
2.3900;0.3588;0.3108;4.1229
2.4000;0.3620;0.3512;3.8939
2.4100;0.3657;0.3886;3.5595
2.4200;0.3698;0.4235;3.2257
2.4300;0.3743;0.4521;2.8978
2.4400;0.3789;0.4813;2.5333
2.4500;0.3838;0.5047;2.0093
2.4600;0.3892;0.5228;1.4473
2.4700;0.3943;0.5310;1.2306
2.4800;0.3998;0.5418;1.2908
2.4900;0.4051;0.5596;1.2886
2.5000;0.4109;0.5717;0.8833
2.5100;0.4168;0.5784;0.2602
2.5200;0.4224;0.5760;-0.3151
2.5300;0.4283;0.5710;-0.8432
2.5400;0.4339;0.5603;-1.3182
2.5500;0.4395;0.5435;-1.7993
2.5600;0.4448;0.5243;-2.2398
2.5700;0.4500;0.4990;-2.5920
2.5800;0.4549;0.4704;-2.7883
2.5900;0.4594;0.4419;-2.9119
2.6000;0.4637;0.4141;-3.1791
2.6100;0.4677;0.3806;-3.6154
2.6200;0.4714;0.3410;-4.0303
2.6300;0.4745;0.2981;-4.2409
2.6400;0.4773;0.2548;-3.9682
2.6500;0.4796;0.2123;-3.1586
2.6600;0.4816;0.1886;-2.5691
2.6700;0.4830;0.1747;-3.1592
2.6800;0.4852;0.1383;-4.8991
2.6900;0.4864;0.0732;-6.1164
2.7000;0.4865;-0.0037;-4.1626
2.7100;0.4862;-0.0503;-0.8592
2.7200;0.4852;0.0119;-1.1470
2.7300;0.4846;0.0059;-7.3201
2.7400;0.4887;-0.1288;-14.1189
2.7500;0.4830;-0.3488;-13.4700
2.7600;0.4791;-0.4805;-6.6918
2.7700;0.4733;-0.4505;-0.2883
2.7800;0.4696;-0.4285;1.0962
2.7900;0.4655;-0.4181;-0.6939
2.8000;0.4612;-0.4472;-2.0637
2.8100;0.4566;-0.4735;-2.4844
2.8200;0.4516;-0.4969;-2.1965
2.8300;0.4467;-0.5174;-1.9144
2.8400;0.4414;-0.5351;-1.5843
2.8500;0.4359;-0.5502;-1.2059
2.8600;0.4304;-0.5592;-0.7847
2.8700;0.4247;-0.5656;-0.2674
2.8800;0.4190;-0.5667;0.3403
2.8900;0.4133;-0.5587;1.0818
2.9000;0.4078;-0.5457;2.1006
2.9100;0.4024;-0.5218;3.1151
2.9200;0.3971;-0.4776;3.2522
2.9300;0.3926;-0.4399;2.0723
2.9400;0.3889;-0.4324;0.5083
2.9500;0.3843;-0.4426;0.9391
2.9600;0.3795;-0.4444;3.7925
2.9700;0.3754;-0.3716;6.5393
2.9800;0.3711;-0.2759;7.3598
2.9900;0.3704;-0.2187;6.3795
3.0000;0.3680;-0.1557;3.4356
3.0100;0.3654;-0.1091;-2.8395
3.0200;0.3668;-0.1794;-9.3264
3.0300;0.3651;-0.3653;-8.2716
3.0400;0.3575;-0.4590;1.4030
3.0500;0.3527;-0.3258;10.7029
3.0600;0.3516;-0.1348;12.1830
3.0700;0.3515;-0.0474;8.4972
3.0800;0.3507;-0.0064;6.1161
3.0900;0.3508;0.0557;6.1215
3.1000;0.3519;0.1291;6.0872
3.1100;0.3536;0.1844;5.3591
3.1200;0.3556;0.2301;4.7076
3.1300;0.3581;0.2762;4.3777
3.1400;0.3612;0.3197;4.0000
3.1500;0.3646;0.3575;3.5548
3.1600;0.3683;0.3889;3.2532
3.1700;0.3724;0.4203;3.1155
3.1800;0.3767;0.4520;2.9513
3.1900;0.3815;0.4812;2.5386
3.2000;0.3864;0.5050;1.9565
3.2100;0.3916;0.5196;1.4537
3.2200;0.3969;0.5310;1.2001
3.2300;0.4022;0.5425;1.1228
3.2400;0.4077;0.5542;0.9140
3.2500;0.4133;0.5638;0.4499
3.2600;0.4190;0.5645;-0.1258
3.2700;0.4247;0.5592;-0.6596
3.2800;0.4302;0.5513;-1.0931
3.2900;0.4357;0.5374;-1.4793
3.3000;0.4411;0.5207;-1.8180
3.3100;0.4460;0.5011;-2.1033
3.3200;0.4511;0.4786;-2.3889
3.3300;0.4557;0.4533;-2.6681
3.3400;0.4601;0.4251;-2.9952
3.3500;0.4642;0.3945;-3.3835
3.3600;0.4681;0.3577;-3.7374
3.3700;0.4714;0.3177;-3.9418
3.3800;0.4744;0.2777;-4.0316
3.3900;0.4770;0.2380;-4.1629
3.4000;0.4791;0.1955;-4.4031
3.4100;0.4809;0.1501;-4.6634
3.4200;0.4822;0.1014;-4.7875
3.4300;0.4830;0.0523;-4.7072
3.4400;0.4832;0.0060;-4.5112
3.4500;0.4831;-0.0370;-4.3562
3.4600;0.4824;-0.0800;-4.2967
3.4700;0.4815;-0.1230;-4.3461
3.4800;0.4800;-0.1657;-4.4088
3.4900;0.4782;-0.2120;-4.3823
3.5000;0.4758;-0.2555;-4.1990
3.5100;0.4729;-0.2962;-3.9478
3.5200;0.4699;-0.3335;-3.8049
3.5300;0.4663;-0.3709;-3.6810
3.5400;0.4624;-0.4091;-3.4196
3.5500;0.4581;-0.4415;-2.9471
3.5600;0.4535;-0.4681;-2.4010
3.5700;0.4487;-0.4887;-1.9984
3.5800;0.4437;-0.5059;-1.7577
3.5900;0.4386;-0.5236;-1.5355
3.6000;0.4333;-0.5387;-1.1635
3.6100;0.4278;-0.5480;-0.6829
3.6200;0.4222;-0.5513;-0.1963
3.6300;0.4167;-0.5520;0.2421
3.6400;0.4112;-0.5466;0.6323
3.6500;0.4057;-0.5382;0.9799
3.6600;0.4005;-0.5271;1.2257
3.6700;0.3951;-0.5127;1.4181
3.6800;0.3901;-0.4986;1.5996
3.6900;0.3853;-0.4816;1.8665
3.7000;0.3804;-0.4621;2.3355
3.7100;0.3759;-0.4372;2.9207
3.7200;0.3718;-0.4029;3.4205
3.7300;0.3677;-0.3656;3.7229
3.7400;0.3645;-0.3285;3.8657
3.7500;0.3613;-0.2882;4.0081
3.7600;0.3585;-0.2483;4.1503
3.7700;0.3564;-0.2052;4.2876
3.7800;0.3545;-0.1625;4.4773
3.7900;0.3530;-0.1168;4.6570
3.8000;0.3521;-0.0681;4.9173
3.8100;0.3517;-0.0202;5.4455
3.8200;0.3517;0.0359;5.9894
3.8300;0.3523;0.1059;5.8746
3.8400;0.3537;0.1652;4.8419
3.8500;0.3560;0.2030;4.4572
3.8600;0.3578;0.2293;5.6534
3.8700;0.3604;0.3092;6.5831
3.8800;0.3632;0.3982;5.0083
3.8900;0.3692;0.4291;0.8434
3.9000;0.3728;0.4099;-2.4938
3.9100;0.3764;0.3481;-2.6792
3.9200;0.3806;0.3296;-0.0635
3.9300;0.3824;0.3487;3.2987
3.9400;0.3867;0.4055;4.6973
3.9500;0.3913;0.4701;4.0974
3.9600;0.3960;0.4900;2.7399
3.9700;0.4012;0.5100;1.9391
3.9800;0.4061;0.5300;2.3928
3.9900;0.4118;0.5465;3.1909
4.0000;0.4173;0.5972;3.1323
4.0100;0.4229;0.6343;0.3758
4.0200;0.4309;0.6301;-4.4260
4.0300;0.4362;0.5361;-7.2599
4.0400;0.4417;0.4298;-5.9101
4.0500;0.4442;0.3990;-1.8859
4.0600;0.4487;0.4126;0.2710
4.0700;0.4532;0.4402;-0.9197
4.0800;0.4575;0.4049;-3.1671
4.0900;0.4618;0.3515;-3.9535
4.1000;0.4643;0.3112;-2.8581
4.1100;0.4674;0.2966;-1.9948
4.1200;0.4706;0.2883;-2.3067
4.1300;0.4734;0.2547;-3.2529
4.1400;0.4757;0.2147;-3.9255
4.1500;0.4776;0.1750;-4.1719
4.1600;0.4792;0.1325;-4.3778
4.1700;0.4803;0.0866;-4.4949
4.1800;0.4809;0.0404;-4.4487
4.1900;0.4811;-0.0026;-4.3893
4.2000;0.4808;-0.0452;-4.4322
4.2100;0.4802;-0.0911;-4.5494
4.2200;0.4791;-0.1370;-4.5297
4.2300;0.4774;-0.1837;-4.2923
4.2400;0.4754;-0.2244;-4.0348
4.2500;0.4729;-0.2613;-3.9333
4.2600;0.4702;-0.3015;-3.9123
4.2700;0.4670;-0.3426;-3.6935
4.2800;0.4632;-0.3778;-3.3045
4.2900;0.4593;-0.4066;-2.9626
4.3000;0.4552;-0.4357;-2.6874
4.3100;0.4506;-0.4624;-2.3105
4.3200;0.4458;-0.4833;-1.8665
4.3300;0.4410;-0.4977;-1.5179
4.3400;0.4358;-0.5124;-1.2775
4.3500;0.4307;-0.5243;-1.0604
4.3600;0.4253;-0.5333;-0.6568
4.3700;0.4200;-0.5405;0.0091
4.3800;0.4145;-0.5357;0.7631
4.3900;0.4091;-0.5214;1.2468
4.4000;0.4041;-0.5066;1.2592
4.4100;0.3991;-0.4948;1.1415
4.4200;0.3941;-0.4868;1.2099
4.4300;0.3894;-0.4727;1.5296
4.4400;0.3846;-0.4561;2.0094
4.4500;0.3803;-0.4337;2.4890
4.4600;0.3759;-0.4052;2.9786
4.4700;0.3721;-0.3742;3.3769
4.4800;0.3684;-0.3368;3.6310
4.4900;0.3653;-0.2995;3.7263
4.5000;0.3625;-0.2621;3.8107
4.5100;0.3600;-0.2254;4.0007
4.5200;0.3579;-0.1823;4.2006
4.5300;0.3563;-0.1392;4.3000
4.5400;0.3553;-0.0962;4.3412
4.5500;0.3543;-0.0535;4.4400
4.5600;0.3541;-0.0076;4.4910
4.5700;0.3542;0.0386;4.4943
4.5800;0.3549;0.0812;4.4448
4.5900;0.3559;0.1274;4.4055
4.6000;0.3574;0.1703;4.2758
4.6100;0.3594;0.2138;3.9882
4.6200;0.3616;0.2513;3.6907
4.6300;0.3645;0.2856;3.4839
4.6400;0.3674;0.3199;3.4461
4.6500;0.3708;0.3542;3.3233
4.6600;0.3745;0.3895;2.9995
4.6700;0.3786;0.4155;2.5654
4.6800;0.3829;0.4387;2.1797
4.6900;0.3873;0.4590;1.8520
4.7000;0.3921;0.4768;1.4600
4.7100;0.3969;0.4885;1.1523
4.7200;0.4019;0.4967;1.0467
4.7300;0.4069;0.5081;1.0703
4.7400;0.4120;0.5199;0.9027
4.7500;0.4173;0.5295;0.4795
4.7600;0.4226;0.5295;0.3916
4.7700;0.4280;0.5273;0.6351
4.7800;0.4331;0.5456;1.3540
4.7900;0.4385;0.5515;1.5451
4.8000;0.4449;0.5865;-0.8519
4.8100;0.4493;0.5791;-5.7379
4.8200;0.4575;0.4669;-9.8903
4.8300;0.4606;0.3269;-8.7390
4.8400;0.4616;0.2454;-3.7248
4.8500;0.4648;0.2763;-0.3033
4.8600;0.4680;0.2940;-0.6463
4.8700;0.4708;0.2600;-2.6967
4.8800;0.4733;0.2229;-3.6589
4.8900;0.4752;0.1857;-3.7487
4.9000;0.4770;0.1488;-3.8932
4.9100;0.4782;0.1091;-4.0511
4.9200;0.4791;0.0658;-4.1135
4.9300;0.4795;0.0257;-4.0804
4.9400;0.4796;-0.0145;-4.0508
4.9500;0.4793;-0.0554;-3.0825
4.9600;0.4785;-0.0962;-1.9518
4.9700;0.4773;-0.0776;-2.7888
4.9800;0.4758;-0.1094;-5.9425
4.9900;0.4773;-0.2095;-8.4363
5.0000;0.4719;-0.3208;-7.0884
5.0100;0.4687;-0.3724;-4.4575
5.0200;0.4653;-0.3719;-3.2761
5.0300;0.4616;-0.4259;-3.2275
5.0400;0.4566;-0.4639;-2.4325
5.0500;0.4517;-0.4740;-0.9640
5.0600;0.4473;-0.4697;-0.4971
5.0700;0.4425;-0.4779;-0.7423
5.0800;0.4377;-0.4898;-0.9714
5.0900;0.4327;-0.4984;-0.8874
5.1000;0.4277;-0.5074;-0.7123
5.1100;0.4225;-0.5135;-0.3993
5.1200;0.4174;-0.5175;0.1230
5.1300;0.4122;-0.5124;0.7215
5.1400;0.4070;-0.5012;1.1451
5.1500;0.4022;-0.4865;1.2052
5.1600;0.3973;-0.4746;1.1360
5.1700;0.3927;-0.4666;1.2471
5.1800;0.3880;-0.4529;1.6677
5.1900;0.3835;-0.4334;2.2059
5.2000;0.3794;-0.4078;2.6480
5.2100;0.3754;-0.3794;2.9936
5.2200;0.3717;-0.3481;3.2378
5.2300;0.3684;-0.3136;3.4288
5.2400;0.3654;-0.2794;3.6144
5.2500;0.3628;-0.2423;3.8525
5.2600;0.3605;-0.2024;4.1006
5.2700;0.3588;-0.1594;4.2527
5.2800;0.3573;-0.1163;4.3040
5.2900;0.3564;-0.0733;4.3024
5.3000;0.3559;-0.0303;4.3008
5.3100;0.3558;0.0127;4.2992
5.3200;0.3561;0.0557;4.3026
5.3300;0.3569;0.0987;4.2583
5.3400;0.3581;0.1419;4.1664
5.3500;0.3598;0.1820;4.0219
5.3600;0.3618;0.2224;3.8776
5.3700;0.3642;0.2596;3.7386
5.3800;0.3671;0.2971;3.5469
5.3900;0.3701;0.3317;3.3607
5.4000;0.3737;0.3631;3.1328
5.4100;0.3774;0.3952;2.8150
5.4200;0.3815;0.4215;2.3438
5.4300;0.3860;0.4421;1.7983
5.4400;0.3904;0.4567;1.4380
5.4500;0.3950;0.4678;1.3324
5.4600;0.3999;0.4821;1.3497
5.4700;0.4046;0.4967;1.2412
5.4800;0.4098;0.5088;0.8303
5.4900;0.4149;0.5156;0.2539
5.5000;0.4201;0.5131;-0.2862
5.5100;0.4253;0.5077;-0.6778
5.5200;0.4302;0.4995;-0.9566
5.5300;0.4352;0.4885;-1.2833
5.5400;0.4401;0.4749;-1.6639
5.5500;0.4447;0.4553;-2.0571
5.5600;0.4492;0.4328;-2.3551
5.5700;0.4534;0.4071;-2.5391
5.5800;0.4574;0.3818;-2.7583
5.5900;0.4610;0.3540;-3.1339
5.6000;0.4645;0.3205;-3.5896
5.6100;0.4675;0.2804;-3.8546
5.6200;0.4701;0.2400;-3.9031
5.6300;0.4722;0.2032;-3.9391
5.6400;0.4742;0.1635;-4.0905
5.6500;0.4756;0.1206;-4.2071
5.6600;0.4765;0.0772;-4.1673
5.6700;0.4771;0.0371;-4.0732
5.6800;0.4773;-0.0030;-3.9923
5.6900;0.4771;-0.0436;-3.8288
5.7000;0.4764;-0.0817;-3.4474
5.7100;0.4754;-0.1140;-3.0069
5.7200;0.4741;-0.1395;-2.9770
5.7300;0.4725;-0.1662;-3.5738
5.7400;0.4709;-0.2081;-4.4409
5.7500;0.4686;-0.2598;-4.9389
5.7600;0.4655;-0.3123;-4.9314
5.7700;0.4624;-0.3583;-4.6412
5.7800;0.4584;-0.4055;-4.0151
5.7900;0.4542;-0.4451;-3.0216
5.8000;0.4494;-0.4664;-1.8689
5.8100;0.4447;-0.4787;-1.0929
5.8200;0.4399;-0.4841;-0.7857
5.8300;0.4349;-0.4931;-0.6415
5.8400;0.4301;-0.4992;-0.5093
5.8500;0.4249;-0.5020;-0.2803
5.8600;0.4199;-0.5056;0.0387
5.8700;0.4150;-0.5034;0.5129
5.8800;0.4098;-0.4955;1.0579
5.8900;0.4049;-0.4814;1.4752
5.9000;0.4003;-0.4641;1.6098
5.9100;0.3956;-0.4462;1.3813
5.9200;0.3913;-0.4341;0.9982
5.9300;0.3872;-0.4286;1.0193
5.9400;0.3826;-0.4219;1.7638
5.9500;0.3785;-0.3973;2.7639
5.9600;0.3746;-0.3596;3.3867
5.9700;0.3713;-0.3251;3.5355
5.9800;0.3682;-0.2909;3.6196
5.9900;0.3654;-0.2538;3.8149
6.0000;0.3631;-0.2136;3.9675
6.0100;0.3612;-0.1734;4.0191
6.0200;0.3596;-0.1332;4.0177
6.0300;0.3585;-0.0931;4.0113
6.0400;0.3578;-0.0529;4.0527
6.0500;0.3574;-0.0131;4.1518
6.0600;0.3575;0.0299;4.2080
6.0700;0.3580;0.0732;4.1638
6.0800;0.3590;0.1133;4.0618
6.0900;0.3603;0.1534;4.0128
6.1000;0.3620;0.1934;3.9740
6.1100;0.3642;0.2338;3.8347
6.1200;0.3667;0.2713;3.6429
6.1300;0.3696;0.3056;3.4516
6.1400;0.3728;0.3402;3.2763
6.1500;0.3764;0.3720;2.9635
6.1600;0.3804;0.4015;2.4446
6.1700;0.3844;0.4221;1.8569
6.1800;0.3889;0.4367;1.4017
6.1900;0.3932;0.4482;1.2008
6.2000;0.3978;0.4596;1.1058
6.2100;0.4024;0.4713;1.0162
6.2200;0.4072;0.4799;0.8853
6.2300;0.4120;0.4888;0.6653
6.2400;0.4170;0.4952;0.3025
6.2500;0.4220;0.4959;-0.2205
6.2600;0.4270;0.4909;-0.7615
6.2700;0.4318;0.4799;-1.1596
6.2800;0.4367;0.4656;-1.3967
6.2900;0.4411;0.4517;-1.6159
6.3000;0.4456;0.4353;-1.9909
6.3100;0.4500;0.4132;-2.4386
6.3200;0.4539;0.3846;-2.7432
6.3300;0.4576;0.3561;-2.8862
6.3400;0.4611;0.3279;-3.0170
6.3500;0.4642;0.2968;-3.2497
6.3600;0.4670;0.2629;-3.5431
6.3700;0.4695;0.2261;-3.7956
6.3800;0.4716;0.1860;-3.9530
6.3900;0.4732;0.1459;-4.0085
6.4000;0.4744;0.1058;-4.0099
6.4100;0.4754;0.0657;-4.0048
6.4200;0.4758;0.0256;-4.0473
6.4300;0.4758;-0.0141;-4.1509
6.4400;0.4755;-0.0571;-4.2200
6.4500;0.4747;-0.1006;-4.1390
6.4600;0.4734;-0.1411;-3.9425
6.4700;0.4719;-0.1785;-3.8000
6.4800;0.4699;-0.2158;-3.6640
6.4900;0.4675;-0.2539;-3.4736
6.5000;0.4648;-0.2855;-3.2764
6.5100;0.4617;-0.3171;-3.1331
6.5200;0.4585;-0.3491;-3.0089
6.5300;0.4548;-0.3783;-2.7344
6.5400;0.4508;-0.4049;-2.3511
6.5500;0.4467;-0.4254;-1.9554
6.5600;0.4423;-0.4431;-1.6552
6.5700;0.4378;-0.4575;-1.4688
6.5800;0.4332;-0.4722;-1.2407
6.5900;0.4284;-0.4844;-0.9165
6.6000;0.4234;-0.4906;-0.4899
6.6100;0.4186;-0.4941;-0.0095
6.6200;0.4136;-0.4919;0.4817
6.6300;0.4085;-0.4836;0.8831
6.6400;0.4039;-0.4721;1.1239
6.6500;0.3992;-0.4609;1.3582
6.6600;0.3945;-0.4472;1.6563
6.6700;0.3902;-0.4271;1.8593
6.6800;0.3861;-0.4066;1.9452
6.6900;0.3821;-0.3900;2.1102
6.7000;0.3783;-0.3676;2.5304
6.7100;0.3746;-0.3395;3.0776
6.7200;0.3715;-0.3053;3.4331
6.7300;0.3685;-0.2676;3.5864
6.7400;0.3661;-0.2334;3.6282
6.7500;0.3640;-0.1961;3.7176
6.7600;0.3620;-0.1591;3.8649
6.7700;0.3608;-0.1189;3.9593
6.7800;0.3597;-0.0787;4.0536
6.7900;0.3592;-0.0389;4.1477
6.8000;0.3589;0.0041;4.2517
6.8100;0.3592;0.0471;4.2653
6.8200;0.3599;0.0904;4.1256
6.8300;0.3610;0.1308;3.9282
6.8400;0.3625;0.1680;3.7737
6.8500;0.3644;0.2052;3.7302
6.8600;0.3666;0.2424;3.6492
6.8700;0.3693;0.2802;3.4202
6.8800;0.3722;0.3119;3.0859
6.8900;0.3756;0.3408;2.7414
6.9000;0.3790;0.3669;2.5031
6.9100;0.3829;0.3897;2.2759
6.9200;0.3869;0.4132;1.9533
6.9300;0.3911;0.4310;1.5077
6.9400;0.3956;0.4428;1.1891
6.9500;0.4001;0.4507;1.1845
6.9600;0.4045;0.4649;1.2668
6.9700;0.4093;0.4799;1.0687
6.9800;0.4143;0.4895;0.5035
6.9900;0.4191;0.4902;-0.1260
7.0000;0.4241;0.4849;-0.6664
7.0100;0.4289;0.4770;-1.0586
7.0200;0.4335;0.4627;-1.3498
7.0300;0.4382;0.4488;-1.5937
7.0400;0.4425;0.4321;-1.7778
7.0500;0.4469;0.4121;-2.0095
7.0600;0.4508;0.3928;-2.2892
7.0700;0.4546;0.3675;-2.6230
7.0800;0.4583;0.3393;-2.9631
7.0900;0.4614;0.3082;-3.2496
7.1000;0.4644;0.2743;-3.5495
7.1100;0.4670;0.2375;-3.7607
7.1200;0.4692;0.1970;-3.8159
7.1300;0.4709;0.1598;-3.8105
7.1400;0.4723;0.1230;-3.8531
7.1500;0.4734;0.0829;-3.9565
7.1600;0.4740;0.0428;-4.0121
7.1700;0.4742;0.0027;-4.0135
7.1800;0.4741;-0.0375;-4.0215
7.1900;0.4735;-0.0776;-3.9816
7.2000;0.4725;-0.1182;-3.8873
7.2100;0.4712;-0.1555;-3.7928
7.2200;0.4693;-0.1928;-3.7046
7.2300;0.4673;-0.2306;-3.5749
7.2400;0.4648;-0.2654;-3.3365
7.2500;0.4619;-0.2974;-3.0913
7.2600;0.4588;-0.3262;-2.9001
7.2700;0.4554;-0.3553;-2.7151
7.2800;0.4517;-0.3816;-2.4821
7.2900;0.4477;-0.4049;-2.2005
7.3000;0.4436;-0.4254;-1.8710
7.3100;0.4392;-0.4434;-1.4814
7.3200;0.4347;-0.4553;-1.1334
7.3300;0.4301;-0.4640;-0.8927
7.3400;0.4254;-0.4729;-0.6756
7.3500;0.4206;-0.4794;-0.2612
7.3600;0.4158;-0.4804;0.3259
7.3700;0.4109;-0.4721;0.8345
7.3800;0.4063;-0.4606;1.0921
7.3900;0.4018;-0.4491;1.1775
7.4000;0.3973;-0.4379;1.3528
7.4100;0.3930;-0.4242;1.6880
7.4200;0.3888;-0.4044;2.0396
7.4300;0.3848;-0.3814;2.2423
7.4400;0.3812;-0.3584;2.3225
7.4500;0.3777;-0.3357;2.5407
7.4600;0.3744;-0.3107;2.9760
7.4700;0.3715;-0.2766;3.3841
7.4800;0.3688;-0.2389;3.5427
7.4900;0.3667;-0.2044;3.5317
7.5000;0.3648;-0.1703;3.6159
7.5100;0.3632;-0.1333;3.8110
7.5200;0.3621;-0.0931;3.9634
7.5300;0.3614;-0.0530;4.0149
7.5400;0.3610;-0.0128;4.0185
7.5500;0.3611;0.0273;3.9744
7.5600;0.3616;0.0677;3.8827
7.5700;0.3624;0.1050;3.7382
7.5800;0.3638;0.1425;3.5837
7.5900;0.3653;0.1768;3.5299
7.6000;0.3673;0.2109;3.5342
7.6100;0.3695;0.2484;3.5063
7.6200;0.3722;0.2830;3.2827
7.6300;0.3753;0.3151;2.9009
7.6400;0.3785;0.3411;2.5087
