"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1"
113,300;0,19;-0,04
113,310;0,19;-0,04
113,320;0,19;-0,04
113,330;0,19;-0,04
113,340;0,19;-0,04
113,350;0,19;-0,04
113,360;0,19;-0,04
113,370;0,19;-0,04
113,380;0,19;-0,04
113,390;0,19;-0,04
113,400;0,19;-0,04
113,410;0,19;-0,03
113,420;0,19;-0,04
113,430;0,19;-0,04
113,440;0,19;-0,04
113,450;0,19;-0,03
113,460;0,19;-0,03
113,470;0,19;-0,03
113,480;0,19;-0,03
113,490;0,19;-0,03
113,500;0,19;-0,03
113,510;0,19;-0,03
113,520;0,19;-0,02
113,530;0,19;-0,02
113,540;0,18;-0,02
113,550;0,18;-0,02
113,560;0,18;-0,02
113,570;0,18;-0,01
113,580;0,18;-0,01
113,590;0,18;-0,01
113,600;0,18;-0,01
113,610;0,18;-0,01
113,620;0,18;-0,01
113,630;0,18;0,00
113,640;0,18;0,00
113,650;0,18;0,01
113,660;0,18;0,01
113,670;0,18;0,01
113,680;0,18;0,01
113,690;0,18;0,01
113,700;0,18;0,02
113,710;0,18;0,05
113,720;0,18;0,09
113,730;0,19;0,09
113,740;0,19;0,07
113,750;0,19;0,04
113,760;0,19;0,04
113,770;0,19;0,03
113,780;0,19;0,03
113,790;0,19;0,03
113,800;0,19;0,03
113,810;0,19;0,03
113,820;0,19;0,03
113,830;0,19;0,03
113,840;0,19;0,04
113,850;0,19;0,04
113,860;0,19;0,04
113,870;0,19;0,04
113,880;0,19;0,04
113,890;0,19;0,04
113,900;0,19;0,04
113,910;0,19;0,04
113,920;0,19;0,04
113,930;0,19;0,04
113,940;0,19;0,04
113,950;0,20;0,04
113,960;0,20;0,01
113,970;0,20;-0,03
113,980;0,19;-0,04
113,990;0,19;-0,01
114,000;0,19;0,02
114,010;0,20;0,03
114,020;0,20;0,03
114,030;0,20;0,03
114,040;0,20;0,04
114,050;0,20;0,04
114,060;0,20;0,04
114,070;0,20;0,04
114,080;0,20;0,03
114,090;0,20;0,03
114,100;0,20;0,03
114,110;0,20;0,03
114,120;0,20;0,03
114,130;0,20;0,03
114,140;0,20;0,03
114,150;0,20;0,02
114,160;0,20;0,02
114,170;0,20;0,02
114,180;0,20;0,02
114,190;0,20;0,01
114,200;0,20;0,01
114,210;0,20;0,01
114,220;0,20;0,01
114,230;0,20;0,01
114,240;0,20;0,01
114,250;0,20;0,00
114,260;0,20;0,00
114,270;0,20;0,00
114,280;0,20;1,68E-4
114,290;0,20;0,00
114,300;0,20;-0,01
114,310;0,20;-0,01
114,320;0,20;-0,01
114,330;0,20;-0,01
114,340;0,20;-0,01
114,350;0,20;-0,02
114,360;0,20;-0,02
114,370;0,20;-0,02
114,380;0,20;-0,03
114,390;0,20;-0,03
114,400;0,20;-0,03
114,410;0,20;-0,03
114,420;0,20;-0,03
114,430;0,20;-0,03
114,440;0,20;-0,03
114,450;0,20;-0,03
114,460;0,20;-0,03
114,470;0,20;-0,03
114,480;0,20;-0,03
114,490;0,20;-0,04
114,500;0,20;-0,04
114,510;0,20;-0,04
114,520;0,20;-0,04
114,530;0,19;-0,04
114,540;0,19;-0,04
114,550;0,19;-0,04
114,560;0,19;-0,04
114,570;0,19;-0,04
114,580;0,19;-0,04
114,590;0,19;-0,04
114,600;0,19;-0,04
114,610;0,19;-0,04
114,620;0,19;-0,04
114,630;0,19;-0,04
114,640;0,19;-0,04
114,650;0,19;-0,04
114,660;0,19;-0,04
114,670;0,19;-0,04
114,680;0,19;-0,04
114,690;0,19;-0,03
114,700;0,19;-0,03
114,710;0,19;-0,03
114,720;0,19;-0,03
114,730;0,19;-0,03
114,740;0,19;-0,03
114,750;0,19;-0,03
114,760;0,19;-0,03
114,770;0,19;0,01
114,780;0,19;0,06
114,790;0,19;0,07
114,800;0,19;0,04
114,810;0,19;-0,01
114,820;0,19;-0,01
114,830;0,19;-0,01
114,840;0,19;-0,01
114,850;0,19;-0,01
114,860;0,19;-0,01
114,870;0,19;-0,01
114,880;0,19;0,00
114,890;0,19;0,00
114,900;0,19;0,00
114,910;0,19;0,00
114,920;0,19;-1,56E-4
114,930;0,19;0,00
114,940;0,19;0,00
114,950;0,19;0,00
114,960;0,19;-0,03
114,970;0,19;-0,06
114,980;0,19;-0,06
114,990;0,19;-0,03
115,000;0,19;0,01
115,010;0,19;0,03
115,020;0,19;0,03
115,030;0,19;0,03
115,040;0,19;0,03
115,050;0,19;0,03
115,060;0,19;0,03
115,070;0,19;0,04
115,080;0,19;0,03
115,090;0,19;0,03
115,100;0,19;0,04
115,110;0,19;0,04
115,120;0,19;0,05
115,130;0,19;0,04
115,140;0,19;0,03
115,150;0,19;0,03
115,160;0,19;0,03
115,170;0,19;0,04
115,180;0,19;0,05
115,190;0,19;0,05
115,200;0,19;0,04
115,210;0,19;0,04
115,220;0,19;0,04
115,230;0,19;0,04
115,240;0,19;0,04
115,250;0,19;0,04
115,260;0,19;0,04
115,270;0,20;0,04
115,280;0,20;0,04
115,290;0,20;0,04
115,300;0,20;0,04
115,310;0,20;0,03
115,320;0,20;0,03
115,330;0,20;0,03
115,340;0,20;0,03
115,350;0,20;0,03
115,360;0,20;0,03
115,370;0,20;0,03
115,380;0,20;0,03
115,390;0,20;0,02
115,400;0,20;0,02
115,410;0,20;0,02
115,420;0,20;0,02
115,430;0,20;0,02
115,440;0,20;0,01
115,450;0,20;0,01
115,460;0,20;0,01
115,470;0,20;0,01
115,480;0,20;0,01
115,490;0,20;0,01
115,500;0,20;0,01
115,510;0,20;0,00
115,520;0,20;0,00
115,530;0,20;0,00
115,540;0,20;1,67E-4
115,550;0,20;0,00
115,560;0,20;-0,01
115,570;0,20;-0,01
115,580;0,20;-0,01
115,590;0,20;-0,01
115,600;0,20;-0,02
115,610;0,20;-0,02
115,620;0,20;-0,02
115,630;0,20;-0,02
115,640;0,20;-0,02
115,650;0,20;-0,02
115,660;0,20;-0,03
115,670;0,20;-0,03
115,680;0,20;-0,03
115,690;0,20;-0,03
115,700;0,20;-0,03
115,710;0,20;-0,03
115,720;0,20;-0,03
115,730;0,20;-0,03
115,740;0,20;-0,03
115,750;0,20;-0,03
115,760;0,20;-0,03
115,770;0,20;-0,04
115,780;0,20;-0,04
115,790;0,20;-0,03
115,800;0,19;-0,03
115,810;0,19;-0,01
115,820;0,19;0,02
115,830;0,19;0,03
115,840;0,20;0,01
115,850;0,20;-0,02
115,860;0,19;-0,03
115,870;0,19;-0,04
115,880;0,19;-0,04
115,890;0,19;-0,04
115,900;0,19;-0,04
115,910;0,19;-0,04
115,920;0,19;-0,04
115,930;0,19;-0,04
115,940;0,19;-0,06
115,950;0,19;-0,10
115,960;0,19;-0,11
115,970;0,19;-0,09
115,980;0,19;-0,06
115,990;0,19;-0,04
116,000;0,19;-0,04
116,010;0,19;-0,03
116,020;0,19;-0,03
116,030;0,19;-0,03
116,040;0,19;-0,03
116,050;0,19;-0,03
116,060;0,19;-0,02
116,070;0,18;-0,02
116,080;0,18;-0,02
116,090;0,18;-0,01
116,100;0,18;-0,01
116,110;0,18;-0,01
116,120;0,18;-0,01
116,130;0,18;-0,01
116,140;0,18;-0,01
116,150;0,18;0,00
116,160;0,18;0,00
116,170;0,18;-1,53E-4
116,180;0,18;0,00
116,190;0,18;0,01
116,200;0,18;0,01
116,210;0,18;0,02
116,220;0,18;0,02
116,230;0,18;0,02
116,240;0,18;0,02
116,250;0,19;0,02
116,260;0,19;0,02
116,270;0,19;0,02
116,280;0,19;0,02
116,290;0,19;0,03
116,300;0,19;0,03
116,310;0,19;0,03
116,320;0,19;0,03
116,330;0,19;0,04
116,340;0,19;0,04
116,350;0,19;0,04
116,360;0,19;0,03
116,370;0,19;0,03
116,380;0,19;0,03
116,390;0,19;0,03
116,400;0,19;0,03
116,410;0,19;0,04
116,420;0,19;0,04
116,430;0,19;0,05
116,440;0,19;0,05
116,450;0,19;0,05
116,460;0,19;0,05
116,470;0,19;0,05
116,480;0,19;0,05
116,490;0,19;0,05
116,500;0,19;0,05
116,510;0,19;0,04
116,520;0,20;0,04
116,530;0,20;0,03
116,540;0,20;0,03
116,550;0,20;0,02
116,560;0,20;0,02
116,570;0,20;0,01
116,580;0,20;0,01
116,590;0,20;0,02
116,600;0,20;0,03
116,610;0,20;0,03
116,620;0,20;0,03
116,630;0,20;0,03
116,640;0,20;0,03
116,650;0,20;0,03
116,660;0,20;0,03
116,670;0,20;0,02
116,680;0,20;0,02
116,690;0,20;0,02
116,700;0,20;0,02
116,710;0,20;0,02
116,720;0,20;0,03
116,730;0,20;0,03
116,740;0,20;0,03
116,750;0,20;0,02
116,760;0,20;0,02
116,770;0,20;0,01
116,780;0,20;0,01
116,790;0,20;3,36E-4
116,800;0,20;-0,01
116,810;0,20;-0,01
116,820;0,20;-0,01
116,830;0,20;-0,01
116,840;0,20;-0,01
116,850;0,20;-0,02
116,860;0,20;-0,02
116,870;0,20;-0,02
116,880;0,20;-0,02
116,890;0,20;-0,02
116,900;0,20;-0,02
116,910;0,20;-0,03
116,920;0,20;-0,03
116,930;0,20;-0,03
116,940;0,20;-0,03
116,950;0,20;-0,03
116,960;0,20;-0,03
116,970;0,20;-0,03
116,980;0,20;-0,03
116,990;0,20;-0,03
117,000;0,20;-0,03
117,010;0,20;0,01
117,020;0,20;0,04
117,030;0,20;0,05
117,040;0,20;0,01
117,050;0,20;-0,03
117,060;0,20;-0,04
117,070;0,20;-0,04
117,080;0,20;-0,04
117,090;0,20;-0,04
117,100;0,20;-0,04
117,110;0,20;-0,04
117,120;0,19;-0,04
117,130;0,19;-0,04
117,140;0,19;-0,04
117,150;0,19;-0,04
117,160;0,19;-0,04
117,170;0,19;-0,03
117,180;0,19;-0,03
117,190;0,19;-0,03
117,200;0,19;-0,03
117,210;0,19;-0,03
117,220;0,19;-0,03
117,230;0,19;-0,03
117,240;0,19;-0,03
117,250;0,19;-0,03
117,260;0,19;-0,03
117,270;0,19;-0,03
117,280;0,19;-0,03
117,290;0,19;-0,03
117,300;0,19;-0,02
117,310;0,19;-0,02
117,320;0,19;-0,02
117,330;0,19;-0,02
117,340;0,19;-0,02
117,350;0,19;-0,02
117,360;0,19;-0,01
117,370;0,19;-0,01
117,380;0,19;-0,01
117,390;0,19;-0,01
117,400;0,19;-0,01
117,410;0,19;-0,01
117,420;0,19;0,00
117,430;0,19;0,00
117,440;0,19;-1,56E-4
117,450;0,19;0,00
117,460;0,19;0,01
117,470;0,19;0,01
117,480;0,19;0,01
117,490;0,19;0,01
117,500;0,19;0,01
117,510;0,19;-0,02
117,520;0,19;-0,06
117,530;0,19;-0,07
117,540;0,19;-0,04
117,550;0,19;0,00
117,560;0,19;0,02
117,570;0,19;0,03
117,580;0,19;0,03
117,590;0,19;0,03
117,600;0,19;0,03
117,610;0,19;0,03
117,620;0,19;0,03
117,630;0,19;0,03
117,640;0,19;0,03
117,650;0,19;0,04
117,660;0,19;0,04
117,670;0,19;0,04
117,680;0,19;0,04
117,690;0,19;0,04
117,700;0,19;0,04
117,710;0,19;0,04
117,720;0,19;0,04
117,730;0,19;0,04
117,740;0,19;0,04
117,750;0,19;0,04
117,760;0,19;0,04
117,770;0,19;0,05
117,780;0,19;0,05
117,790;0,19;0,05
117,800;0,19;0,05
117,810;0,20;0,04
117,820;0,20;0,04
117,830;0,20;0,04
117,840;0,20;0,04
117,850;0,20;0,03
117,860;0,20;0,04
117,870;0,20;0,04
117,880;0,20;0,04
117,890;0,20;0,04
117,900;0,20;0,04
117,910;0,20;0,04
117,920;0,20;0,03
117,930;0,20;0,03
117,940;0,20;0,03
117,950;0,20;0,03
117,960;0,20;0,03
117,970;0,20;0,02
117,980;0,20;0,01
117,990;0,20;0,00
118,000;0,20;0,00
118,010;0,20;-0,01
118,020;0,20;-0,01
118,030;0,20;-0,01
118,040;0,20;-0,02
118,050;0,20;-0,03
118,060;0,20;-0,03
118,070;0,20;-0,02
118,080;0,20;-0,01
118,090;0,20;-0,01
118,100;0,20;-0,01
118,110;0,20;-0,01
118,120;0,20;-0,01
118,130;0,20;-0,02
118,140;0,20;-0,02
118,150;0,20;-0,02
118,160;0,20;-0,02
118,170;0,20;-0,02
118,180;0,20;-0,01
118,190;0,20;-0,01
118,200;0,20;0,00
118,210;0,20;-0,01
118,220;0,20;-0,02
118,230;0,20;-0,02
118,240;0,20;-0,02
118,250;0,20;-0,02
118,260;0,20;-0,03
118,270;0,20;-0,04
118,280;0,20;-0,04
118,290;0,20;-0,04
118,300;0,20;-0,05
118,310;0,20;-0,05
118,320;0,20;-0,05
118,330;0,19;-0,04
118,340;0,19;-0,04
118,350;0,19;-0,04
118,360;0,19;-0,03
118,370;0,19;0,01
118,380;0,19;0,04
118,390;0,19;0,04
118,400;0,19;0,00
118,410;0,19;-0,03
118,420;0,19;-0,03
118,430;0,19;-0,03
118,440;0,19;-0,04
118,450;0,19;-0,04
118,460;0,19;-0,04
118,470;0,19;-0,04
118,480;0,19;-0,03
118,490;0,19;-0,03
118,500;0,19;-0,03
118,510;0,19;-0,03
118,520;0,19;-0,03
118,530;0,19;-0,03
118,540;0,19;-0,03
118,550;0,19;-0,03
118,560;0,19;-0,03
118,570;0,19;-0,03
118,580;0,19;-0,02
118,590;0,19;-0,02
118,600;0,19;-0,02
118,610;0,19;-0,01
118,620;0,19;-0,01
118,630;0,19;-0,01
118,640;0,19;-0,01
118,650;0,19;-0,01
118,660;0,19;-0,01
118,670;0,19;0,00
118,680;0,19;0,00
118,690;0,19;0,00
118,700;0,19;-1,56E-4
118,710;0,19;0,00
118,720;0,19;0,01
118,730;0,19;0,01
118,740;0,19;0,01
118,750;0,19;0,01
118,760;0,19;0,01
118,770;0,19;0,01
118,780;0,19;0,02
118,790;0,19;0,02
118,800;0,19;0,02
118,810;0,19;0,02
118,820;0,19;0,02
118,830;0,19;0,02
118,840;0,19;0,03
118,850;0,19;0,03
118,860;0,19;0,03
118,870;0,19;0,03
118,880;0,19;0,03
118,890;0,19;0,03
118,900;0,19;0,03
118,910;0,19;0,03
118,920;0,19;0,03
118,930;0,19;0,03
118,940;0,19;0,03
118,950;0,19;-0,01
118,960;0,19;-0,05
118,970;0,19;-0,05
118,980;0,19;-0,01
118,990;0,19;0,03
119,000;0,19;0,03
119,010;0,19;0,04
119,020;0,19;0,04
119,030;0,19;0,04
119,040;0,19;0,04
119,050;0,19;0,04
119,060;0,19;0,04
119,070;0,19;0,04
119,080;0,20;0,04
119,090;0,20;0,03
119,100;0,20;0,03
119,110;0,20;0,03
119,120;0,20;0,03
119,130;0,20;0,03
119,140;0,20;0,03
119,150;0,20;0,03
119,160;0,20;0,03
119,170;0,20;0,03
119,180;0,20;0,03
119,190;0,20;0,02
119,200;0,20;0,02
119,210;0,20;0,02
119,220;0,20;0,02
119,230;0,20;0,02
119,240;0,20;0,01
119,250;0,20;0,01
119,260;0,20;0,01
119,270;0,20;0,01
119,280;0,20;0,01
119,290;0,20;0,01
119,300;0,20;0,01
119,310;0,20;0,01
119,320;0,20;0,01
119,330;0,20;0,01
119,340;0,20;0,01
119,350;0,20;0,00
119,360;0,20;0,00
119,370;0,20;0,00
119,380;0,20;1,67E-4
119,390;0,20;0,00
119,400;0,20;-0,01
119,410;0,20;-0,01
119,420;0,20;-0,02
119,430;0,20;-0,01
119,440;0,20;-0,01
119,450;0,20;-0,02
119,460;0,20;-0,01
119,470;0,20;-0,02
119,480;0,20;-0,03
119,490;0,20;-0,03
119,500;0,20;-0,02
119,510;0,20;-0,01
119,520;0,20;-0,02
119,530;0,20;-0,03
119,540;0,20;-0,05
119,550;0,20;-0,05
119,560;0,20;-0,05
119,570;0,20;-0,05
119,580;0,20;-0,04
119,590;0,20;-0,04
119,600;0,20;-0,04
119,610;0,19;-0,05
119,620;0,19;-0,05
119,630;0,19;-0,04
119,640;0,19;-0,04
119,650;0,19;-0,04
119,660;0,19;-0,04
119,670;0,19;-0,05
119,680;0,19;-0,05
119,690;0,19;-0,04
119,700;0,19;-0,04
119,710;0,19;-0,04
119,720;0,19;-0,04
119,730;0,19;-0,05
119,740;0,19;-0,05
119,750;0,19;-0,04
119,760;0,19;-0,04
119,770;0,19;-0,04
119,780;0,19;-0,03
119,790;0,19;0,00
119,800;0,19;0,05
119,810;0,19;0,06
119,820;0,19;0,03
119,830;0,19;-0,01
119,840;0,19;-0,01
119,850;0,19;-0,02
119,860;0,19;-0,01
119,870;0,19;-0,01
119,880;0,19;-0,02
119,890;0,19;-0,01
119,900;0,19;-0,01
119,910;0,19;-0,01
119,920;0,19;-0,01
119,930;0,19;-0,01
119,940;0,19;-0,01
119,950;0,19;-0,01
119,960;0,19;0,00
119,970;0,19;0,00
119,980;0,19;0,01
119,990;0,19;0,01
120,000;0,19;0,01
120,010;0,19;0,01
120,020;0,19;0,01
120,030;0,19;0,01
120,040;0,19;0,02
120,050;0,19;0,02
120,060;0,19;0,02
120,070;0,19;0,02
120,080;0,19;0,02
120,090;0,19;0,02
120,100;0,19;0,03
120,110;0,19;0,03
120,120;0,19;0,03
120,130;0,19;0,03
120,140;0,19;0,03
120,150;0,19;0,03
120,160;0,19;0,03
120,170;0,19;0,03
120,180;0,19;0,03
120,190;0,19;0,03
120,200;0,19;0,03
120,210;0,19;0,03
120,220;0,19;0,04
120,230;0,19;0,04
120,240;0,19;0,04
120,250;0,19;0,04
120,260;0,19;0,04
120,270;0,20;0,04
120,280;0,20;0,04
120,290;0,20;0,04
120,300;0,20;0,03
120,310;0,20;0,03
120,320;0,20;0,03
120,330;0,20;0,04
120,340;0,20;0,01
120,350;0,20;-0,04
120,360;0,20;-0,05
120,370;0,20;-0,02
120,380;0,20;0,02
120,390;0,20;0,03
120,400;0,20;0,03
120,410;0,20;0,03
120,420;0,20;0,03
120,430;0,20;0,03
120,440;0,20;0,03
120,450;0,20;0,03
120,460;0,20;0,03
120,470;0,20;0,03
120,480;0,20;0,02
120,490;0,20;0,02
120,500;0,20;0,02
120,510;0,20;0,02
120,520;0,20;0,01
120,530;0,20;0,01
120,540;0,20;0,01
120,550;0,20;0,01
120,560;0,20;0,01
120,570;0,20;0,01
120,580;0,20;0,00
120,590;0,20;0,00
120,600;0,20;1,67E-4
120,610;0,20;0,00
120,620;0,20;-0,01
120,630;0,20;-0,01
120,640;0,20;-0,01
120,650;0,20;-0,01
120,660;0,20;-0,01
120,670;0,20;-0,01
120,680;0,20;-0,02
120,690;0,20;-0,02
120,700;0,20;-0,02
120,710;0,20;-0,02
120,720;0,20;-0,03
120,730;0,20;-0,03
120,740;0,20;-0,03
120,750;0,20;-0,03
120,760;0,20;-0,03
120,770;0,20;-0,03
120,780;0,20;-0,03
120,790;0,20;-0,03
120,800;0,20;-0,03
120,810;0,20;-0,02
120,820;0,20;-0,02
120,830;0,20;-0,03
120,840;0,20;-0,03
120,850;0,20;-0,04
120,860;0,19;-0,04
120,870;0,19;-0,04
120,880;0,19;-0,04
120,890;0,19;-0,04
120,900;0,19;-0,04
120,910;0,19;-0,04
120,920;0,19;-0,04
120,930;0,19;-0,04
120,940;0,19;-0,04
120,950;0,19;-0,04
120,960;0,19;-0,03
120,970;0,19;-0,03
120,980;0,19;-0,04
120,990;0,19;-0,04
121,000;0,19;-0,04
121,010;0,19;-0,04
121,020;0,19;-0,03
121,030;0,19;-0,03
121,040;0,19;-0,03
121,050;0,19;-0,03
121,060;0,19;-0,03
121,070;0,19;-0,03
121,080;0,19;-0,02
121,090;0,19;-0,02
121,100;0,19;-0,03
121,110;0,19;-0,03
121,120;0,19;-0,02
121,130;0,19;-0,01
121,140;0,19;-0,01
121,150;0,19;-0,02
121,160;0,19;-0,02
121,170;0,19;-0,01
121,180;0,19;-0,01
121,190;0,19;-0,01
121,200;0,18;-0,01
121,210;0,18;0,00
121,220;0,18;0,00
121,230;0,18;-1,54E-4
121,240;0,18;0,00
121,250;0,18;0,02
121,260;0,19;0,05
121,270;0,19;0,08
121,280;0,19;0,07
121,290;0,19;0,04
121,300;0,19;0,03
121,310;0,19;0,03
121,320;0,19;0,03
121,330;0,19;0,03
121,340;0,19;0,02
121,350;0,19;0,02
121,360;0,19;0,02
121,370;0,19;0,03
121,380;0,19;0,03
121,390;0,19;0,03
121,400;0,19;0,03
121,410;0,19;0,03
121,420;0,19;0,03
121,430;0,19;0,03
121,440;0,19;0,03
121,450;0,19;0,03
121,460;0,19;0,03
121,470;0,19;0,03
121,480;0,19;0,03
121,490;0,19;0,03
121,500;0,19;0,03
121,510;0,19;0,03
121,520;0,19;0,04
121,530;0,19;0,04
121,540;0,20;0,04
121,550;0,20;0,04
121,560;0,20;0,03
121,570;0,20;0,03
121,580;0,20;0,03
121,590;0,20;0,03
121,600;0,20;0,03
121,610;0,20;0,04
121,620;0,20;0,04
121,630;0,20;0,03
121,640;0,20;0,03
121,650;0,20;0,03
121,660;0,20;0,03
121,670;0,20;0,03
121,680;0,20;0,03
121,690;0,20;0,03
121,700;0,20;0,03
121,710;0,20;0,03
121,720;0,20;0,01
121,730;0,20;-0,03
121,740;0,20;-0,06
121,750;0,20;-0,05
121,760;0,20;-0,02
121,770;0,20;0,01
121,780;0,20;0,01
121,790;0,20;0,01
121,800;0,20;0,01
121,810;0,20;0,01
121,820;0,20;0,01
121,830;0,20;0,01
121,840;0,20;0,00
121,850;0,20;1,67E-4
121,860;0,20;0,00
121,870;0,20;-0,01
121,880;0,20;-0,01
121,890;0,20;-0,01
121,900;0,20;-0,01
121,910;0,20;-0,01
121,920;0,20;-0,01
121,930;0,20;-0,01
121,940;0,20;-0,01
121,950;0,20;-0,02
121,960;0,20;-0,02
121,970;0,20;-0,02
121,980;0,20;-0,02
121,990;0,20;-0,02
122,000;0,20;-0,03
122,010;0,20;-0,03
122,020;0,20;-0,03
122,030;0,20;-0,03
122,040;0,20;-0,03
122,050;0,20;-0,03
122,060;0,20;-0,03
122,070;0,20;-0,03
122,080;0,20;-0,03
122,090;0,20;-0,03
122,100;0,20;-0,03
122,110;0,20;-0,03
122,120;0,19;-0,04
122,130;0,19;-0,04
122,140;0,19;-0,04
122,150;0,19;-0,04
122,160;0,19;-0,03
122,170;0,19;-0,04
122,180;0,19;-0,04
122,190;0,19;-0,04
122,200;0,19;-0,04
122,210;0,19;-0,04
122,220;0,19;-0,04
122,230;0,19;-0,04
122,240;0,19;-0,04
122,250;0,19;-0,03
122,260;0,19;-0,03
122,270;0,19;-0,03
122,280;0,19;-0,03
122,290;0,19;-0,02
122,300;0,19;-0,03
122,310;0,19;-0,03
122,320;0,19;-0,03
122,330;0,19;-0,03
122,340;0,19;-0,03
122,350;0,19;-0,03
122,360;0,19;-0,02
122,370;0,19;0,02
122,380;0,19;0,07
122,390;0,19;0,07
122,400;0,19;0,03
122,410;0,19;-0,01
122,420;0,19;-0,01
122,430;0,19;-0,01
122,440;0,19;-0,01
122,450;0,19;-0,01
122,460;0,19;-0,01
122,470;0,19;-0,01
122,480;0,19;-0,01
122,490;0,19;0,00
122,500;0,19;0,00
122,510;0,19;-1,57E-4
122,520;0,19;0,00
122,530;0,19;0,00
122,540;0,19;0,00
122,550;0,19;-0,01
122,560;0,19;-0,03
122,570;0,19;-0,05
122,580;0,19;-0,05
122,590;0,19;-0,02
122,600;0,19;0,01
122,610;0,19;0,02
122,620;0,19;0,02
122,630;0,19;0,03
122,640;0,19;0,03
122,650;0,19;0,03
122,660;0,19;0,03
122,670;0,19;0,03
122,680;0,19;0,04
122,690;0,19;0,04
122,700;0,19;0,03
122,710;0,19;0,03
122,720;0,19;0,03
122,730;0,19;0,03
122,740;0,19;0,03
122,750;0,19;0,03
122,760;0,19;0,03
122,770;0,19;0,04
122,780;0,19;0,04
122,790;0,19;0,03
122,800;0,19;0,03
122,810;0,19;0,03
122,820;0,19;0,03
122,830;0,19;0,03
122,840;0,19;0,03
122,850;0,19;0,03
122,860;0,19;0,03
122,870;0,19;0,03
122,880;0,20;0,03
122,890;0,20;0,03
122,900;0,20;0,03
122,910;0,20;0,03
122,920;0,20;0,03
122,930;0,20;0,03
122,940;0,20;0,03
122,950;0,20;0,03
122,960;0,20;0,03
122,970;0,20;0,03
122,980;0,20;0,03
122,990;0,20;0,02
123,000;0,20;0,02
123,010;0,20;0,02
123,020;0,20;0,02
123,030;0,20;0,02
123,040;0,20;0,02
123,050;0,20;0,01
123,060;0,20;0,01
123,070;0,20;0,01
123,080;0,20;0,01
123,090;0,20;0,01
123,100;0,20;0,01
123,110;0,20;0,00
123,120;0,20;0,00
123,130;0,20;0,00
123,140;0,20;0,00
123,150;0,20;0,00
123,160;0,20;-1,67E-4
123,170;0,20;0,00
123,180;0,20;0,03
123,190;0,20;0,06
123,200;0,20;0,07
123,210;0,20;0,03
123,220;0,20;-0,01
123,230;0,20;-0,02
123,240;0,20;-0,02
123,250;0,20;-0,02
123,260;0,20;-0,02
123,270;0,20;-0,02
123,280;0,20;-0,02
123,290;0,20;-0,03
123,300;0,20;-0,03
123,310;0,20;-0,03
123,320;0,20;-0,03
123,330;0,20;-0,03
123,340;0,20;-0,03
123,350;0,20;-0,03
123,360;0,20;-0,03
123,370;0,20;-0,03
123,380;0,20;-0,03
123,390;0,20;-0,03
123,400;0,20;-0,03
123,410;0,20;-0,03
123,420;0,20;-0,03
123,430;0,20;-0,04
123,440;0,20;-0,04
123,450;0,20;-0,04
123,460;0,19;-0,04
123,470;0,19;-0,03
123,480;0,19;-0,04
123,490;0,19;-0,04
123,500;0,19;-0,04
123,510;0,19;-0,04
123,520;0,19;-0,03
123,530;0,19;-0,04
123,540;0,19;-0,07
123,550;0,19;-0,11
123,560;0,19;-0,11
123,570;0,19;-0,08
123,580;0,19;-0,04
123,590;0,19;-0,04
123,600;0,19;-0,03
123,610;0,19;-0,03
123,620;0,19;-0,02
123,630;0,19;-0,02
123,640;0,19;-0,02
123,650;0,19;-0,02
123,660;0,19;-0,02
123,670;0,19;-0,02
123,680;0,19;-0,02
123,690;0,19;-0,01
123,700;0,19;-0,01
123,710;0,19;-0,01
123,720;0,19;-0,01
123,730;0,19;-0,01
123,740;0,19;-0,01
123,750;0,18;-0,01
123,760;0,18;-4,63E-4
123,770;0,18;0,01
123,780;0,19;0,01
123,790;0,19;0,01
123,800;0,19;0,01
123,810;0,19;0,01
123,820;0,19;0,01
123,830;0,19;0,01
123,840;0,19;0,01
123,850;0,19;0,01
123,860;0,19;0,02
123,870;0,19;0,02
123,880;0,19;0,02
123,890;0,19;0,03
123,900;0,19;0,06
123,910;0,19;0,10
123,920;0,19;0,10
123,930;0,19;0,06
123,940;0,19;0,03
123,950;0,19;0,03
123,960;0,19;0,03
123,970;0,19;0,02
123,980;0,19;0,00
123,990;0,19;-0,03
124,000;0,19;-0,03
124,010;0,19;0,00
124,020;0,19;0,03
124,030;0,19;0,04
124,040;0,19;0,05
124,050;0,19;0,05
124,060;0,19;0,05
124,070;0,19;0,05
124,080;0,19;0,04
124,090;0,19;0,04
124,100;0,19;0,04
124,110;0,19;0,04
124,120;0,20;0,04
124,130;0,20;0,05
124,140;0,20;0,04
124,150;0,20;0,05
124,160;0,20;0,04
124,170;0,20;0,03
124,180;0,20;0,02
124,190;0,20;0,01
124,200;0,20;0,02
124,210;0,20;0,02
124,220;0,20;0,03
124,230;0,20;0,03
124,240;0,20;0,02
124,250;0,20;0,02
124,260;0,20;0,02
124,270;0,20;0,02
124,280;0,20;0,02
124,290;0,20;0,02
124,300;0,20;0,02
124,310;0,20;0,01
124,320;0,20;0,01
124,330;0,20;0,01
124,340;0,20;0,00
124,350;0,20;1,67E-4
124,360;0,20;0,00
124,370;0,20;0,00
124,380;0,20;0,00
124,390;0,20;0,00
124,400;0,20;-0,01
124,410;0,20;-0,01
124,420;0,20;-0,01
124,430;0,20;-0,01
124,440;0,20;-0,01
