"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1";"Acceleration (m/s²) Run #1"
1,680;-0,01;-0,03;0,53
1,690;-0,01;-0,01;0,59
1,700;-0,01;-0,01;-0,13
1,710;-0,01;-0,02;-0,90
1,720;-0,01;-0,03;-1,08
1,730;-0,01;-0,04;-0,70
1,740;-0,01;-0,05;-0,30
1,750;-0,01;-0,05;-0,15
1,760;-0,01;-0,05;-0,06
1,770;-0,01;-0,05;0,09
1,780;-0,01;-0,05;0,20
1,790;-0,01;-0,04;0,11
1,800;-0,01;-0,04;-0,05
1,810;-0,01;-0,05;-0,02
1,820;-0,01;-0,05;0,23
1,830;-0,01;-0,04;0,35
1,840;-0,01;-0,03;0,12
1,850;-0,01;-0,04;-0,23
1,860;-0,02;-0,04;-0,32
1,870;-0,02;-0,05;0,04
1,880;-0,02;-0,04;0,71
1,890;-0,02;-0,03;1,39
1,900;-0,02;-0,01;1,44
1,910;-0,02;0,01;0,77
1,920;-0,02;0,00;0,06
1,930;-0,02;0,00;-0,10
1,940;-0,02;-2,35E-4;-0,04
1,950;-0,02;0,00;-0,20
1,960;-0,02;-0,01;-0,10
1,970;-0,02;-0,01;0,53
1,980;-0,02;0,01;1,15
1,990;-0,02;0,02;1,17
2,000;-0,02;0,03;0,83
2,010;-0,02;0,04;0,60
2,020;-0,02;0,04;0,31
2,030;-0,02;0,05;-0,03
2,040;-0,02;0,04;-0,24
2,050;-0,01;0,04;-0,25
2,060;-0,01;0,04;-0,11
2,070;-0,01;0,03;0,08
2,080;-0,01;0,04;0,27
2,090;-0,01;0,04;0,43
2,100;-0,01;0,05;0,39
2,110;-0,01;0,05;0,25
2,120;-0,01;0,05;0,08
2,130;-0,01;0,05;-0,30
2,140;-0,01;0,05;-0,70
2,150;-0,01;0,04;-0,92
2,160;-0,01;0,03;-0,79
2,170;-0,01;0,02;-0,49
2,180;-0,01;0,02;-0,31
2,190;-0,01;0,01;-0,02
2,200;-0,01;0,01;0,24
2,210;-0,01;0,02;0,22
2,220;-0,01;0,02;-0,12
2,230;-0,01;0,02;-0,46
2,240;-0,01;0,01;-0,64
2,250;-0,01;0,01;-0,94
2,260;-0,01;0,00;-1,13
2,270;-0,01;-0,02;-0,82
2,280;-0,01;-0,03;-0,13
2,290;-0,01;-0,02;0,30
2,300;-0,01;-0,01;0,12
2,310;-0,01;-0,02;-0,19
2,320;-0,01;-0,02;-0,20
2,330;-0,01;-0,02;-0,04
2,340;-0,01;-0,02;-0,15
2,350;-0,01;-0,02;-0,64
2,360;-0,01;-0,03;-1,06
2,370;-0,01;-0,05;-0,99
2,380;-0,01;-0,06;-0,57
2,390;-0,01;-0,06;-0,04
2,400;-0,01;-0,06;0,45
2,410;-0,01;-0,05;0,85
2,420;-0,01;-0,04;0,99
2,430;-0,01;-0,03;0,59
2,440;-0,01;-0,02;-0,14
2,450;-0,01;-0,03;-0,80
2,460;-0,01;-0,04;-0,96
2,470;-0,02;-0,05;-0,41
2,480;-0,02;-0,06;0,52
2,490;-0,02;-0,04;1,25
2,500;-0,02;-0,02;1,23
2,510;-0,02;-0,01;0,74
2,520;-0,02;-0,01;0,47
2,530;-0,02;-0,01;0,58
2,540;-0,02;0,00;0,56
2,550;-0,02;0,01;0,12
2,560;-0,02;0,00;-0,21
2,570;-0,02;0,00;-0,02
2,580;-0,02;0,00;0,28
2,590;-0,02;0,01;0,37
2,600;-0,02;0,01;0,45
2,610;-0,02;0,01;0,78
2,620;-0,02;0,02;1,15
2,630;-0,02;0,04;1,09
2,640;-0,02;0,05;0,62
2,650;-0,02;0,05;-0,02
2,660;-0,01;0,05;-0,43
2,670;-0,01;0,04;-0,44
2,680;-0,01;0,04;-0,31
2,690;-0,01;0,04;-0,07
2,700;-0,01;0,03;0,18
2,710;-0,01;0,04;0,37
2,720;-0,01;0,05;0,49
2,730;-0,01;0,05;0,31
2,740;-0,01;0,05;0,02
2,750;-0,01;0,05;-0,26
2,760;-0,01;0,05;-0,60
2,770;-0,01;0,04;-0,90
2,780;-0,01;0,03;-1,08
2,790;-0,01;0,01;-0,72
2,800;-0,01;0,01;-0,12
2,810;-0,01;0,02;0,19
2,820;-0,01;0,02;0,25
2,830;-0,01;0,02;0,16
2,840;-0,01;0,02;-0,06
2,850;-0,01;0,02;-0,55
2,860;-0,01;0,01;-0,82
2,870;-0,01;0,00;-0,71
2,880;-0,01;0,00;-0,78
2,890;-0,01;-0,01;-1,15
2,900;-0,01;-0,03;-1,13
2,910;-0,01;-0,04;-0,22
2,920;-0,01;-0,04;0,81
2,930;-0,01;-0,02;0,93
2,940;-0,01;-0,01;0,07
2,950;-0,01;-0,02;-0,85
2,960;-0,01;-0,03;-1,04
2,970;-0,01;-0,04;-0,56
2,980;-0,01;-0,04;-0,10
2,990;-0,01;-0,04;-0,08
3,000;-0,01;-0,04;-0,28
3,010;-0,01;-0,05;-0,34
3,020;-0,01;-0,05;-0,25
3,030;-0,01;-0,05;-0,16
3,040;-0,01;-0,05;0,01
3,050;-0,01;-0,06;0,45
3,060;-0,01;-0,05;0,88
3,070;-0,02;-0,03;0,72
3,080;-0,02;-0,03;0,05
3,090;-0,02;-0,03;-0,57
3,100;-0,02;-0,04;-0,66
3,110;-0,02;-0,05;-0,21
3,120;-0,02;-0,05;0,60
3,130;-0,02;-0,04;1,47
3,140;-0,02;-0,02;1,68
3,150;-0,02;0,01;1,06
3,160;-0,02;0,01;0,31
3,170;-0,02;0,00;0,01
3,180;-0,02;0,01;-0,08
3,190;-0,02;0,01;-0,25
3,200;-0,02;0,00;-0,09
3,210;-0,02;0,00;0,44
3,220;-0,02;0,01;0,90
3,230;-0,02;0,02;0,96
3,240;-0,02;0,03;0,91
3,250;-0,02;0,04;0,93
3,260;-0,02;0,05;0,66
3,270;-0,02;0,05;0,22
3,280;-0,02;0,05;-0,13
3,290;-0,01;0,05;-0,33
3,300;-0,01;0,05;-0,39
3,310;-0,01;0,04;-0,32
3,320;-0,01;0,04;0,10
3,330;-0,01;0,04;0,61
3,340;-0,01;0,05;0,74
3,350;-0,01;0,06;0,52
3,360;-0,01;0,06;-0,01
3,370;-0,01;0,06;-0,51
3,380;-0,01;0,05;-0,76
3,390;-0,01;0,04;-0,77
3,400;-0,01;0,03;-0,67
3,410;-0,01;0,03;-0,68
3,420;-0,01;0,02;-0,55
3,430;-0,01;0,01;-0,22
3,440;-0,01;0,02;0,14
3,450;-0,01;0,02;0,26
3,460;-0,01;0,02;0,08
3,470;-0,01;0,02;-0,30
3,480;-0,01;0,02;-0,75
3,490;-0,01;0,01;-0,96
3,500;-0,01;-0,01;-0,87
3,510;-0,01;-0,01;-0,72
3,520;-0,01;-0,02;-0,64
3,530;-0,01;-0,03;-0,46
3,540;-0,01;-0,03;-0,08
3,550;-0,01;-0,03;0,29
3,560;-0,01;-0,02;0,31
3,570;-0,01;-0,02;-0,01
3,580;-0,01;-0,02;-0,50
3,590;-0,01;-0,03;-0,86
3,600;-0,01;-0,04;-0,88
3,610;-0,01;-0,05;-0,64
3,620;-0,01;-0,05;-0,40
3,630;-0,01;-0,05;-0,22
3,640;-0,01;-0,06;0,06
3,650;-0,01;-0,06;0,47
3,660;-0,01;-0,05;0,60
3,670;-0,01;-0,04;0,27
3,680;-0,01;-0,04;-0,14
3,690;-0,01;-0,05;-0,17
3,700;-0,01;-0,05;0,14
3,710;-0,02;-0,04;0,25
3,720;-0,02;-0,04;0,10
3,730;-0,02;-0,04;-0,02
3,740;-0,02;-0,04;0,16
3,750;-0,02;-0,04;0,59
3,760;-0,02;-0,03;1,04
3,770;-0,02;-0,02;1,18
3,780;-0,02;-2,35E-4;0,81
3,790;-0,02;0,00;0,26
3,800;-0,02;0,00;0,00
3,810;-0,02;-2,35E-4;-0,04
3,820;-0,02;0,00;-0,11
3,830;-0,02;0,00;0,01
3,840;-0,02;0,00;0,44
3,850;-0,02;0,01;0,94
3,860;-0,02;0,02;1,11
3,870;-0,02;0,03;1,02
3,880;-0,02;0,04;0,80
3,890;-0,02;0,05;0,37
3,900;-0,02;0,05;-0,08
3,910;-0,02;0,04;-0,33
3,920;-0,01;0,04;-0,35
3,930;-0,01;0,04;-0,21
3,940;-0,01;0,03;0,07
3,950;-0,01;0,04;0,41
3,960;-0,01;0,05;0,63
3,970;-0,01;0,05;0,51
3,980;-0,01;0,06;0,17
3,990;-0,01;0,05;-0,16
4,000;-0,01;0,05;-0,55
4,010;-0,01;0,05;-0,85
4,020;-0,01;0,03;-0,98
4,030;-0,01;0,02;-0,75
4,040;-0,01;0,02;-0,36
4,050;-0,01;0,02;-0,06
4,060;-0,01;0,02;0,14
4,070;-0,01;0,02;0,20
4,080;-0,01;0,02;0,11
4,090;-0,01;0,02;-0,07
4,100;-0,01;0,02;-0,39
4,110;-0,01;0,02;-0,93
4,120;-0,01;0,00;-1,31
4,130;-0,01;-0,02;-1,11
4,140;-0,01;-0,02;-0,41
4,150;-0,01;-0,02;0,01
4,160;-0,01;-0,02;-0,09
4,170;-0,01;-0,02;-0,16
4,180;-0,01;-0,03;0,08
4,190;-0,01;-0,02;0,35
4,200;-0,01;-0,01;0,15
4,210;-0,01;-0,01;-0,52
4,220;-0,01;-0,02;-1,18
4,230;-0,01;-0,04;-1,42
4,240;-0,01;-0,06;-1,07
4,250;-0,01;-0,07;-0,26
4,260;-0,01;-0,06;0,63
4,270;-0,01;-0,05;1,12
4,280;-0,01;-0,03;0,91
4,290;-0,01;-0,03;0,28
4,300;-0,01;-0,03;-0,27
4,310;-0,01;-0,04;-0,49
4,320;-0,01;-0,04;-0,36
4,330;-0,01;-0,05;-0,03
4,340;-0,02;-0,04;0,32
4,350;-0,02;-0,04;0,53
4,360;-0,02;-0,03;0,53
4,370;-0,02;-0,03;0,47
4,380;-0,02;-0,02;0,55
4,390;-0,02;-0,02;0,81
4,400;-0,02;-0,01;0,89
4,410;-0,02;0,01;0,52
4,420;-0,02;0,01;0,01
4,430;-0,02;0,00;-0,16
4,440;-0,02;-2,35E-4;-0,01
4,450;-0,02;0,00;0,13
4,460;-0,02;0,00;0,30
4,470;-0,02;0,00;0,69
4,480;-0,02;0,02;1,10
4,490;-0,02;0,03;1,13
4,500;-0,02;0,04;0,76
4,510;-0,02;0,05;0,27
4,520;-0,02;0,05;-0,13
4,530;-0,01;0,04;-0,33
4,540;-0,01;0,04;-0,35
4,550;-0,01;0,03;-0,16
4,560;-0,01;0,03;0,08
4,570;-0,01;0,04;0,23
4,580;-0,01;0,04;0,37
4,590;-0,01;0,04;0,53
4,600;-0,01;0,05;0,51
4,610;-0,01;0,06;0,14
4,620;-0,01;0,06;-0,44
4,630;-0,01;0,05;-0,90
4,640;-0,01;0,04;-1,06
4,650;-0,01;0,02;-0,94
4,660;-0,01;0,01;-0,56
4,670;-0,01;0,01;-0,12
4,680;-0,01;0,01;0,18
4,690;-0,01;0,02;0,29
4,700;-0,01;0,02;0,22
4,710;-0,01;0,02;-0,06
4,720;-0,01;0,02;-0,49
4,730;-0,01;0,01;-0,89
4,740;-0,01;9,69E-4;-1,10
4,750;-0,01;-0,01;-1,12
4,760;-0,01;-0,02;-0,90
4,770;-0,01;-0,03;-0,43
4,780;-0,01;-0,03;0,16
4,790;-0,01;-0,03;0,54
4,800;-0,01;-0,02;0,42
4,810;-0,01;-0,01;-0,06
4,820;-0,01;-0,02;-0,52
4,830;-0,01;-0,03;-0,63
4,840;-0,01;-0,03;-0,53
4,850;-0,01;-0,04;-0,52
4,860;-0,01;-0,04;-0,63
4,870;-0,01;-0,05;-0,56
4,880;-0,01;-0,06;-0,14
4,890;-0,01;-0,06;0,37
4,900;-0,01;-0,05;0,58
4,910;-0,01;-0,04;0,49
4,920;-0,01;-0,04;0,35
4,930;-0,01;-0,03;0,21
4,940;-0,01;-0,03;-0,03
4,950;-0,02;-0,03;-0,28
4,960;-0,02;-0,04;-0,40
4,970;-0,02;-0,04;-0,23
4,980;-0,02;-0,05;0,23
4,990;-0,02;-0,04;0,92
5,000;-0,02;-0,03;1,40
5,010;-0,02;-0,01;1,28
5,020;-0,02;0,00;0,80
5,030;-0,02;0,01;0,36
5,040;-0,02;0,01;0,07
5,050;-0,02;0,01;-0,20
5,060;-0,02;0,00;-0,17
5,070;-0,02;-7,05E-4;0,16
5,080;-0,02;0,01;0,51
5,090;-0,02;0,01;0,66
5,100;-0,02;0,02;0,71
5,110;-0,02;0,03;0,82
5,120;-0,02;0,04;0,78
5,130;-0,02;0,05;0,60
5,140;-0,02;0,05;0,32
5,150;-0,01;0,05;-0,12
5,160;-0,01;0,05;-0,48
5,170;-0,01;0,04;-0,51
5,180;-0,01;0,03;-0,13
5,190;-0,01;0,04;0,32
5,200;-0,01;0,04;0,48
5,210;-0,01;0,05;0,48
5,220;-0,01;0,05;0,45
5,230;-0,01;0,06;0,19
5,240;-0,01;0,06;-0,34
5,250;-0,01;0,05;-0,85
5,260;-0,01;0,04;-1,02
5,270;-0,01;0,03;-0,88
5,280;-0,01;0,02;-0,65
5,290;-0,01;0,01;-0,27
5,300;-0,01;0,01;0,09
5,310;-0,01;0,02;0,15
5,320;-0,01;0,02;0,06
5,330;-0,01;0,02;-0,08
5,340;-0,01;0,02;-0,31
5,350;-0,01;0,02;-0,65
5,360;-0,01;0,00;-0,86
5,370;-0,01;-0,01;-0,81
5,380;-0,01;-0,01;-0,86
5,390;-0,01;-0,02;-0,94
5,400;-0,01;-0,03;-0,63
5,410;-0,01;-0,04;0,09
5,420;-0,01;-0,03;0,72
5,430;-0,01;-0,02;0,68
5,440;-0,01;-0,01;0,02
5,450;-0,01;-0,02;-0,82
5,460;-0,01;-0,03;-1,35
5,470;-0,01;-0,05;-1,25
5,480;-0,01;-0,06;-0,63
5,490;-0,01;-0,06;0,02
5,500;-0,01;-0,05;0,33
5,510;-0,01;-0,05;0,38
5,520;-0,01;-0,05;0,43
5,530;-0,01;-0,04;0,45
5,540;-0,01;-0,04;0,22
5,550;-0,01;-0,04;-0,18
5,560;-0,01;-0,04;-0,40
5,570;-0,01;-0,05;-0,22
5,580;-0,02;-0,05;0,17
5,590;-0,02;-0,04;0,43
5,600;-0,02;-0,04;0,43
5,610;-0,02;-0,03;0,41
5,620;-0,02;-0,03;0,64
5,630;-0,02;-0,02;1,00
5,640;-0,02;-0,01;1,04
5,650;-0,02;0,00;0,61
5,660;-0,02;0,00;0,11
5,670;-0,02;0,00;-0,06
5,680;-0,02;-2,35E-4;0,04
5,690;-0,02;0,00;0,13
5,700;-0,02;0,00;0,31
5,710;-0,02;0,00;0,60
5,720;-0,02;0,02;0,86
5,730;-0,02;0,03;0,92
5,740;-0,02;0,03;0,83
5,750;-0,02;0,04;0,65
5,760;-0,02;0,05;0,27
5,770;-0,02;0,05;-0,09
5,780;-0,02;0,04;-0,19
5,790;-0,01;0,04;-0,19
5,800;-0,01;0,04;-0,20
5,810;-0,01;0,04;-0,08
5,820;-0,01;0,04;0,35
5,830;-0,01;0,04;0,78
5,840;-0,01;0,06;0,62
5,850;-0,01;0,06;0,04
5,860;-0,01;0,05;-0,46
5,870;-0,01;0,05;-0,66
5,880;-0,01;0,04;-0,71
5,890;-0,01;0,04;-0,77
5,900;-0,01;0,03;-0,69
5,910;-0,01;0,02;-0,45
5,920;-0,01;0,02;-0,16
5,930;-0,01;0,02;0,08
5,940;-0,01;0,02;0,25
5,950;-0,01;0,02;0,17
5,960;-0,01;0,03;-0,10
5,970;-0,01;0,02;-0,58
5,980;-0,01;0,02;-1,13
5,990;-0,01;0,00;-1,37
6,000;-0,01;-0,02;-1,06
6,010;-0,01;-0,03;-0,32
6,020;-0,01;-0,02;0,15
6,030;-0,01;-0,02;0,11
6,040;-0,01;-0,02;-0,05
6,050;-0,01;-0,02;-0,01
6,060;-0,01;-0,02;0,12
6,070;-0,01;-0,02;-0,10
6,080;-0,01;-0,02;-0,59
6,090;-0,01;-0,03;-0,95
6,100;-0,01;-0,04;-1,02
6,110;-0,01;-0,05;-0,84
6,120;-0,01;-0,06;-0,48
6,130;-0,01;-0,06;0,14
6,140;-0,01;-0,06;0,80
6,150;-0,01;-0,04;1,03
6,160;-0,01;-0,03;0,72
6,170;-0,01;-0,03;0,14
6,180;-0,01;-0,03;-0,36
6,190;-0,01;-0,04;-0,67
6,200;-0,01;-0,05;-0,66
6,210;-0,02;-0,05;-0,20
6,220;-0,02;-0,05;0,53
6,230;-0,02;-0,04;1,05
6,240;-0,02;-0,03;1,07
6,250;-0,02;-0,02;0,87
6,260;-0,02;-0,01;0,73
6,270;-0,02;0,00;0,60
6,280;-0,02;0,00;0,27
6,290;-0,02;0,00;-0,10
6,300;-0,02;0,00;-0,12
6,310;-0,02;0,00;0,13
6,320;-0,02;0,00;0,33
6,330;-0,02;0,01;0,41
6,340;-0,02;0,01;0,60
6,350;-0,02;0,02;0,90
6,360;-0,02;0,03;1,06
6,370;-0,02;0,04;0,94
6,380;-0,02;0,05;0,52
6,390;-0,02;0,05;-0,06
6,400;-0,01;0,05;-0,48
6,410;-0,01;0,04;-0,50
6,420;-0,01;0,03;-0,26
6,430;-0,01;0,03;0,02
6,440;-0,01;0,03;0,31
6,450;-0,01;0,04;0,57
6,460;-0,01;0,05;0,61
6,470;-0,01;0,05;0,23
6,480;-0,01;0,06;-0,26
6,490;-0,01;0,05;-0,57
6,500;-0,01;0,04;-0,66
6,510;-0,01;0,04;-0,71
6,520;-0,01;0,03;-0,78
6,530;-0,01;0,02;-0,61
6,540;-0,01;0,01;-0,22
6,550;-0,01;0,01;0,13
6,560;-0,01;0,02;0,29
6,570;-0,01;0,02;0,22
6,580;-0,01;0,02;-0,06
6,590;-0,01;0,02;-0,49
6,600;-0,01;0,01;-0,89
6,610;-0,01;9,69E-4;-1,10
6,620;-0,01;-0,01;-1,12
6,630;-0,01;-0,02;-0,86
6,640;-0,01;-0,03;-0,29
6,650;-0,01;-0,03;0,32
6,660;-0,01;-0,02;0,55
6,670;-0,01;-0,01;0,28
6,680;-0,01;-0,01;-0,17
6,690;-0,01;-0,02;-0,47
6,700;-0,01;-0,03;-0,57
6,710;-0,01;-0,03;-0,57
6,720;-0,01;-0,04;-0,62
6,730;-0,01;-0,04;-0,64
6,740;-0,01;-0,05;-0,46
6,750;-0,01;-0,05;-0,12
6,760;-0,01;-0,05;0,22
6,770;-0,01;-0,05;0,46
6,780;-0,01;-0,04;0,67
6,790;-0,01;-0,04;0,66
6,800;-0,01;-0,03;0,23
6,810;-0,01;-0,03;-0,31
6,820;-0,01;-0,04;-0,59
6,830;-0,02;-0,04;-0,42
6,840;-0,02;-0,05;0,04
6,850;-0,02;-0,04;0,68
6,860;-0,02;-0,03;1,15
6,870;-0,02;-0,02;1,08
6,880;-0,02;-0,01;0,68
6,890;-0,02;-0,01;0,48
6,900;-0,02;-7,05E-4;0,50
6,910;-0,02;0,01;0,27
6,920;-0,02;0,01;-0,19
6,930;-0,02;2,35E-4;-0,27
6,940;-0,02;0,00;0,11
6,950;-0,02;0,01;0,55
6,960;-0,02;0,01;0,80
6,970;-0,02;0,02;0,95
6,980;-0,02;0,03;1,03
6,990;-0,02;0,04;0,71
7,000;-0,02;0,05;0,21
7,010;-0,02;0,04;-0,09
7,020;-0,01;0,04;-0,15
7,030;-0,01;0,04;-0,09
7,040;-0,01;0,04;-0,15
7,050;-0,01;0,04;-0,07
7,060;-0,01;0,04;0,22
7,070;-0,01;0,04;0,43
7,080;-0,01;0,05;0,45
7,090;-0,01;0,05;0,17
7,100;-0,01;0,05;-0,13
7,110;-0,01;0,05;-0,31
7,120;-0,01;0,05;-0,60
7,130;-0,01;0,04;-0,90
7,140;-0,01;0,03;-1,08
7,150;-0,01;0,01;-0,76
7,160;-0,01;0,01;-0,22
7,170;-0,01;0,01;0,13
7,180;-0,01;0,01;0,29
7,190;-0,01;0,02;0,31
7,200;-0,01;0,02;0,10
7,210;-0,01;0,02;-0,49
7,220;-0,01;0,01;-0,96
7,230;-0,01;0,00;-0,97
7,240;-0,01;-0,01;-0,81
7,250;-0,01;-0,01;-0,86
7,260;-0,01;-0,02;-0,86
7,270;-0,01;-0,04;-0,35
7,280;-0,01;-0,04;0,45
7,290;-0,01;-0,02;0,81
7,300;-0,01;-0,01;0,27
7,310;-0,01;-0,01;-0,67
7,320;-0,01;-0,03;-1,26
7,330;-0,01;-0,05;-1,10
7,340;-0,01;-0,05;-0,47
7,350;-0,01;-0,05;0,08
7,360;-0,01;-0,05;0,29
7,370;-0,01;-0,05;0,20
7,380;-0,01;-0,05;0,05
7,390;-0,01;-0,05;-4,51E-15
7,400;-0,01;-0,05;-0,01
7,410;-0,01;-0,05;0,08
7,420;-0,01;-0,05;0,28
7,430;-0,01;-0,04;0,40
7,440;-0,02;-0,03;0,22
7,450;-0,02;-0,03;-0,13
7,460;-0,02;-0,04;-0,31
7,470;-0,02;-0,04;-0,10
7,480;-0,02;-0,04;0,52
7,490;-0,02;-0,04;1,23
7,500;-0,02;-0,02;1,47
7,510;-0,02;0,00;1,01
7,520;-0,02;0,01;0,36
7,530;-0,02;0,00;0,06
7,540;-0,02;0,01;-0,08
7,550;-0,02;0,01;-0,26
7,560;-0,02;0,00;-0,05
7,570;-0,02;0,00;0,59
7,580;-0,02;0,01;1,06
7,590;-0,02;0,03;0,93
7,600;-0,02;0,03;0,66
7,610;-0,02;0,03;0,72
7,620;-0,02;0,05;0,65
7,630;-0,02;0,05;0,27
7,640;-0,02;0,05;-0,18
7,650;-0,01;0,05;-0,34
7,660;-0,01;0,04;-0,25
7,670;-0,01;0,04;-0,17
7,680;-0,01;0,04;0,11
7,690;-0,01;0,04;0,52
7,700;-0,01;0,05;0,64
7,710;-0,01;0,06;0,38
